Ticker,Price,Gain,Vol
AAOI,113.15,5.13,1685.0
ABCL,12.5,17.81,100.9
ABSI,9.63,8.94,23.5
ABTC,9.24,6.94,11.9
ADVB,9.18,14.46,1.8
AGEN,8.36,9.0,11.6
AGMB,14.02,9.36,1.5
ALGM,37.44,5.08,95.7
ALOY,12.16,9.65,38.8
AMBQ,60.12,5.98,28.7
AMIX,7.19,33.89,159.7
AMRC,22.07,5.25,20.9
APLD,28.85,7.29,500.5
AQST,5.08,5.83,16.1
ARCT,15.44,7.67,12.5
ASST,21.39,8.41,81.0
AVBP,31.35,10.93,12.5
BDSX,28.08,10.58,2.9
BE,217.45,6.58,3376.5
BEAM,31.03,9.53,46.5
BHVN,14.38,5.12,26.7
BIAF,5.19,1197.5,4.4
BIOA,10.11,7.78,14.9
BKKT,8.63,5.5,11.6
BMM,5.84,9.98,1.3
BNS,93.1,7.18,184.5
BOXL,6.49,18.74,29.5
BRCC,8.55,871.59,1.2
BRNX,5.56,33.01,2.5
BZ,16.29,5.51,71.0
CABO,26.34,15.37,8.1
CADL,13.6,5.75,14.9
CAI,28.01,7.19,119.3
CAPR,8.29,21.91,72.1
CDLR,26.04,8.64,1.5
CDNA,50.8,6.95,57.6
CDNS,331.9,5.06,699.9
CDW,142.09,7.23,282.9
CGEM,22.95,5.18,13.6
CIFR,16.31,6.18,690.0
CLFD,29.45,8.15,6.7
CLPT,16.96,11.8,9.4
CLRO,6.17,11.98,40.5
CLSK,12.75,6.87,275.4
CLYM,17.84,8.78,18.0
COAG,49.65,6.39,18.2
CRBP,11.31,5.8,4.8
CRML,8.1,21.44,49.3
CRNC,8.02,5.94,6.3
CRSP,60.9,6.7,85.4
CRSR,11.84,8.52,28.3
CUE,26.76,15.44,5.9
DBVT,14.97,5.87,4.7
DFNS,13.04,18.44,177.4
DNA,7.54,11.21,9.7
DXYZ,34.65,6.94,40.7
EBS,5.64,8.88,7.5
EIKN,12.55,12.46,5.2
ETOR,30.91,6.33,46.8
FAC,5.21,13.26,1.6
FCUV,10.5,17.45,69.2
FGI,7.8,11.11,62.4
FIGR,41.14,6.47,148.1
FRHC,171.02,8.65,18.2
FRMI,6.01,6.94,127.5
FRVO,16.45,6.33,73.6
FUTU,125.63,8.48,164.8
FWDI,6.05,5.58,6.3
GENB,20.38,15.01,15.2
GLSI,18.59,5.75,2.0
GLUE,14.56,5.7,25.4
GLXY,24.79,8.54,151.4
GMTL,13.04,5.25,2.3
GRAL,82.54,7.78,55.4
GRML,9.71,4683.25,2.5
HAWK,21.49,5.65,20.3
HELP,13.98,7.41,21.5
HNST,5.51,5.97,16.5
HOOD,112.09,8.17,1933.1
HUT,85.5,7.47,464.1
HVII,7.84,12.48,1.6
IBKR,98.19,5.52,418.1
IBRX,8.19,8.05,64.3
IDYA,42.48,6.09,28.0
IE,11.91,5.77,20.6
IMMX,14.47,6.32,18.0
IMSR,5.58,7.51,8.9
IMTX,9.24,6.33,5.0
INBX,122.72,16.94,24.8
INFQ,13.83,5.98,116.4
IREN,42.21,6.03,1882.3
JEM,6.8,77.88,7.2
JMIA,6.85,5.55,12.1
KLRA,17.75,7.32,10.2
KOD,39.46,6.02,24.1
KROS,11.68,8.35,2.3
KRRO,13.73,5.05,1.2
KURA,13.59,9.6,23.5
KYTX,8.84,7.28,5.8
LEU,193.39,9.17,106.1
LIFE,38.56,5.01,54.6
LITE,885.57,6.67,4373.1
LTBR,8.33,7.21,7.5
LYEL,15.49,5.09,2.5
LYTS,20.65,5.41,8.8
MAIR,27.99,12.09,90.9
MARA,11.83,5.81,502.6
MEI,16.05,14.4,9.1
MNRO,13.96,8.55,17.3
MOVE,9.29,8.15,6.1
MPLT,12.54,10.39,11.5
MRAM,17.63,9.23,23.8
MRNA,158.83,14.36,3891.3
MRVI,9.0,6.76,29.2
MXL,66.36,5.7,172.1
NBIS,221.97,5.24,6155.1
NGL,17.51,7.23,4.9
NNE,19.24,5.31,34.7
NTLA,13.51,7.56,41.8
NUAI,5.07,5.3,29.5
NUVB,7.1,5.03,39.2
NVAX,9.44,6.55,36.2
NVCR,17.62,5.13,22.9
NVCT,25.89,8.46,4.7
NYAX,51.89,12.36,1.4
OESX,25.02,19.2,2.0
OKLO,44.27,11.54,412.9
OLED,89.38,5.51,69.8
PAYP,16.17,6.38,13.1
PESI,17.71,8.65,8.7
PFSA,5.0,9.17,76.6
PLBL,6.09,7.41,1.4
PMI,9.55,86.16,28.2
PRE,23.25,6.55,3.4
PSQH,6.88,16.41,2.2
PURR,11.87,11.56,138.1
QURE,51.05,7.56,59.6
RCEL,10.5,5.95,6.2
RDDT,162.45,6.39,1467.0
REAX,28.43,1263.55,11.4
REPL,15.8,7.41,81.2
RGNX,8.91,10.61,13.1
RHLD,144.64,12.4,23.0
RIOT,21.3,6.5,479.7
RUM,10.23,9.29,32.2
SA,35.03,6.06,27.2
SDGR,19.99,6.5,21.3
SE,123.18,6.48,571.2
SEZL,124.08,5.21,110.2
SION,6.25,11.81,34.1
SLDB,9.89,7.97,8.0
SLGL,81.72,5.6,4.9
SMCI,38.46,9.35,1930.4
SMR,9.81,8.4,305.1
SMTC,127.52,5.47,343.4
SNAP,5.92,7.05,224.6
SPRB,63.4,8.1,2.8
SPRY,5.72,6.92,12.6
TIC,9.75,5.06,22.8
TIGR,5.47,5.1,11.3
TJGC,6.56,7.54,8.3
TNXP,13.66,9.72,5.8
TWST,151.42,7.54,221.9
UEC,13.27,6.08,90.3
UPB,7.18,8.62,4.4
USAR,19.41,6.12,235.2
UUUU,15.97,7.33,102.7
VCYT,44.04,6.2,67.2
VIR,10.71,8.07,14.4
VNET,6.89,6.49,38.0
VOR,24.01,5.72,18.3
WULF,16.32,5.43,572.5
WW,17.65,10.38,3.5
XE,19.11,5.52,108.8
XHLD,8.51,11.24,31.4
ZBIO,33.77,6.7,22.7
ZSTK,6.47,27.87,6.9
