Ticker,Type
AAOI,Big Move
ACMR,Big Move
AEHR,Big Move
AGCO,Big Move
AGPU,Big Move
AI,Pullback
ALAB,Big Move
ALTG,Big Move
AMC,Pullback
ANDG,Pullback
AOUT,Big Move
ASM,Pullback
AUGO,Pullback
AVLN,Big Move
AXTI,Big Move
AYA,Pullback
BBCP,Big Move
BETA,Big Move
BILL,Pullback
BOBS,Big Move
BSVN,Big Move
BTCT,Pullback
BXC,Pullback & Big Move
BYND,Pullback
CBRS,Big Move
CDE,Pullback
CDW,Pullback
CELC,Pullback
CLYM,Pullback & Big Move
CMDB,Big Move
COHR,Big Move
COHU,Big Move
COIN,Pullback
COTY,Pullback
CRWV,Big Move
DMRA,Big Move
DOCS,Pullback
DUOL,Pullback
EAT,Pullback
EDRY,Big Move
ENTG,Big Move
EPRX,Big Move
EQPT,Big Move
EROC,Big Move
ESTC,Pullback
EXK,Pullback
FGI,Pullback & Big Move
FIVE,Big Move
FORM,Big Move
FRMI,Big Move
FRVO,Big Move
FWDI,Pullback
FWRD,Big Move
GERN,Pullback
GLW,Big Move
GOLD,Big Move
GPI,Big Move
HL,Pullback
HNRG,Pullback
HVII,Big Move
ICHR,Big Move
INTR,Pullback
IOT,Pullback
JACK,Big Move
KLAC,Big Move
KMT,Big Move
KRRO,Big Move
LIFE,Big Move
LITE,Pullback
LRCX,Big Move
METC,Pullback & Big Move
MF,Big Move
MGRT,Big Move
MGTX,Pullback
MNKD,Pullback
MNRO,Big Move
MNTN,Pullback
MOMO,Big Move
MRNA,Pullback
MRVL,Big Move
MU,Big Move
MXL,Big Move
NBIS,Big Move
NCNO,Pullback
NOW,Pullback
NRG,Big Move
NTHI,Big Move
NTLA,Pullback
NU,Pullback
NUTX,Pullback
NVMI,Big Move
NVTS,Big Move
NX,Big Move
OBIO,Big Move
OCC,Big Move
OCTV,Pullback
ODTX,Big Move
ONEW,Big Move
ONTO,Big Move
OPRT,Big Move
PARR,Pullback
PBF,Pullback
PBLS,Pullback
PD,Pullback
PDEX,Big Move
PDFS,Big Move
PENG,Big Move
POET,Big Move
PRCH,Pullback
PRCT,Big Move
PS,Big Move
PSIX,Big Move
PSNY,Big Move
RBRK,Pullback
RDIB,Big Move
RGC,Big Move
RHLD,Pullback
RIGL,Pullback
ROOT,Pullback
RSKD,Pullback
SDGR,Pullback
SG,Pullback
SGML,Pullback
SGMT,Pullback
SIMO,Big Move
SION,Big Move
SITM,Big Move
SLN,Pullback
SMP,Big Move
SMR,Pullback
SMTC,Big Move
SNAP,Pullback
SNDK,Big Move
SNOW,Pullback
STRL,Big Move
STX,Big Move
SVM,Pullback
SWBI,Big Move
TANH,Big Move
TARS,Big Move
TEAM,Pullback
TER,Big Move
TH,Big Move
TITN,Big Move
TJGC,Big Move
TSEM,Big Move
TTMI,Big Move
TWI,Big Move
TWLO,Pullback
TYRA,Big Move
UCTT,Big Move
UUUU,Pullback
VAC,Big Move
VEEE,Big Move
VICR,Big Move
VIR,Pullback
VSAT,Big Move
VSTS,Big Move
VZLA,Pullback
WDAY,Pullback
WDC,Big Move
WOLF,Big Move
WTI,Pullback
WWW,Big Move
YSS,Big Move
ZETA,Pullback
ZURA,Big Move
