Ticker,Type
ABAT,Pullback
ABSI,Pullback
ABVX,Pullback
ACHC,Pullback
ACHR,Pullback
ACLS,Pullback
ACVA,Pullback
ADEA,Pullback
ADNT,Pullback
ADUR,Big Move
AFRM,Big Move
AG,Pullback
AGL,Big Move
AGPU,Pullback
AIIO,Big Move
AIOS,Pullback
AIP,Big Move
AIXI,Big Move
ALGM,Pullback
ALGT,Big Move
ALMU,Pullback
AMKR,Pullback
AMRC,Big Move
AMSC,Pullback
ANAB,Pullback
ANET,Big Move
AOSL,Pullback
APP,Pullback & Big Move
APTV,Big Move
ARCB,Pullback & Big Move
ARIS,Pullback
ARRY,Pullback
ARX,Big Move
ASBP,Big Move
ASC,Pullback
ASH,Pullback
ASND,Pullback
ASPN,Big Move
ASST,Big Move
ASTS,Big Move
ASYS,Big Move
ATI,Pullback
ATLC,Big Move
ATRC,Big Move
AVAH,Big Move
AVGO,Big Move
AVNW,Big Move
AVR,Big Move
AVTX,Pullback
AXGN,Pullback
AXTI,Pullback
BB,Pullback
BBOT,Big Move
BGDE,Big Move
BGSI,Big Move
BKKT,Big Move
BL,Big Move
BLDP,Pullback
BLLN,Pullback
BN,Big Move
BNT,Big Move
BNZI,Big Move
BRUN,Big Move
BTDR,Big Move
BTG,Pullback
BULL,Pullback
BW,Big Move
BXC,Big Move
CABA,Pullback
CALY,Pullback
CARL,Big Move
CAVA,Big Move
CBIO,Big Move
CC,Pullback
CDNL,Pullback
CELC,Big Move
CENX,Pullback
CGAU,Pullback
CGON,Pullback
CHPT,Big Move
CHRN,Big Move
CLBT,Big Move
CLF,Pullback
CLNN,Big Move
CLS,Pullback
CLSK,Big Move
CODI,Pullback
COHU,Pullback
COIN,Big Move
CPA,Big Move
CRDO,Pullback
CRMD,Big Move
CRS,Pullback
CRWV,Pullback
CSCO,Big Move
CSIQ,Pullback
CSTM,Pullback
CTOS,Pullback
CUE,Pullback
CVEO,Big Move
CVI,Pullback
CVLG,Big Move
CVLT,Pullback
CVRX,Big Move
CVSA,Pullback
DERM,Big Move
DFDV,Big Move
DIN,Big Move
DIOD,Pullback
DKNG,Pullback
DPRO,Big Move
DRTS,Big Move
DT,Big Move
DUOL,Pullback
EAT,Big Move
ECG,Pullback
ECO,Pullback
