Ticker,Price,Gain,Vol
AA,83.79,7.75,305.8
AAOI,202.37,8.99,2239.2
ACDC,7.3,8.47,10.1
ACLS,158.78,5.56,104.6
ACMR,91.92,12.03,145.3
ADEA,30.66,7.22,72.6
ADI,423.2,5.09,1980.7
AEHR,113.0,20.7,241.4
AEIS,312.28,5.98,371.2
AESI,18.04,5.44,76.3
AGCO,118.4,5.69,77.2
AGPU,8.76,20.66,2.7
AIP,37.94,5.36,44.2
AIRJ,5.48,5.38,6.3
AKTX,14.63,8.94,38.0
ALAB,355.76,11.14,1726.4
ALGM,50.33,6.79,129.2
ALM,20.65,8.4,85.8
ALOY,11.64,5.91,17.6
AMAT,490.05,6.96,3494.0
AMBQ,82.81,6.99,64.5
AMPX,22.91,5.33,197.5
AOSL,53.32,21.51,51.2
API,5.26,10.74,2.6
APTV,73.85,7.65,263.0
ARE,52.74,8.45,96.3
ARW,228.4,5.01,191.9
ASTC,45.5,28.53,286.6
ASTI,8.86,12.72,14.4
ASTS,118.17,11.85,2646.1
ASYS,21.95,6.3,8.0
AVT,92.93,6.88,111.2
BB,10.32,6.17,260.4
BDC,109.43,5.99,59.9
BE,302.85,10.73,2847.7
BNAI,14.81,6.16,6.3
BW,18.04,6.06,82.8
BWMX,18.85,6.26,1.3
CAMT,187.52,14.98,97.1
CAT,909.81,5.14,2369.1
CCJ,120.51,7.03,362.7
CENX,68.77,7.6,118.5
CEVA,49.61,10.96,38.9
CHRN,19.14,12.79,6.7
CIEN,627.0,10.08,1197.7
CIFR,26.29,9.5,603.5
CLF,14.75,8.62,200.1
CLS,472.4,10.75,874.4
CNH,10.95,11.17,144.9
COHR,426.89,17.63,2448.6
COHU,57.59,5.67,79.7
CRMT,8.34,21.57,1.4
CSCO,128.0,5.5,3283.0
CSIQ,20.57,12.4,67.4
CTEV,28.34,5.0,4.8
CUE,28.62,18.93,6.2
CVGI,5.54,7.99,3.0
DAN,36.56,5.66,33.2
DE,579.25,6.79,783.9
DIOD,114.13,11.94,87.6
DXPE,153.33,5.99,26.8
EAF,11.15,9.96,2.4
ELVA,12.26,8.21,5.9
ENPH,72.33,13.48,540.4
ENTG,142.92,5.3,417.9
EOSE,9.42,5.02,261.7
FCEL,24.64,15.63,243.5
FCX,71.72,6.98,837.4
FIX,1883.26,5.33,798.0
FLEX,159.43,7.72,1032.8
FLR,49.34,5.99,160.6
FN,701.11,12.65,711.5
FORM,125.11,8.73,276.7
FSLY,20.77,8.86,230.5
FTK,23.33,14.64,6.6
GCO,39.42,5.8,6.9
GFS,84.6,5.84,559.0
GHM,106.11,6.74,23.6
GKOS,110.78,7.43,142.6
GLW,200.4,13.41,2972.6
GNRC,284.58,5.69,221.0
HIMX,23.98,9.45,134.4
HPE,56.15,19.47,1377.6
HPK,7.92,6.17,6.4
HPP,13.48,10.13,16.0
HSAI,21.66,8.14,41.2
HYLN,6.79,8.64,32.1
ICHR,74.95,7.06,86.8
INFQ,19.87,12.32,338.9
INGM,31.64,7.04,48.4
INSG,14.54,5.75,5.9
INV,6.85,17.4,20.4
IPGP,121.96,5.9,75.9
ISOU,13.0,6.3,1.4
JCI,141.99,6.03,529.8
JDZG,63.89,10.82,2.4
KEYS,346.57,5.02,644.6
KLAC,2045.2,5.42,1901.3
KMT,33.56,5.73,63.5
KOPN,6.1,5.72,60.6
KSS,15.85,6.38,81.3
KULR,5.23,13.7,14.1
LASR,76.36,8.19,105.3
LBRT,31.25,6.4,99.6
LEGN,36.28,42.22,92.1
LEU,199.13,5.36,176.3
LFUS,487.9,5.27,183.9
LI,15.43,6.12,96.3
LINK,5.34,5.53,1.1
LITE,1029.15,13.72,6115.9
LRCX,334.41,5.45,2768.5
LTBR,12.14,5.02,11.2
LWLG,12.72,15.43,120.6
LZM,5.86,8.52,3.2
MCHP,96.96,5.94,1141.5
MEI,12.5,7.48,16.3
METC,17.52,6.25,24.2
MOD,306.89,6.37,385.1
MPWR,1624.99,5.36,1074.3
MRLN,7.61,5.99,13.0
MRVL,290.79,32.52,6743.0
MTSI,382.35,8.07,631.5
MTW,12.28,5.86,3.3
MWH,36.46,5.28,77.6
MX,8.34,6.51,25.3
NCI,10.98,10.46,5.9
NCSM,55.6,19.54,1.8
NEGG,19.99,5.66,2.6
NRGV,5.86,9.53,29.0
NUAI,5.97,6.42,37.2
NVEC,112.42,11.36,15.5
NVMI,523.13,8.57,210.8
NXE,12.44,9.12,76.2
OBE,12.33,6.48,11.1
OCC,15.65,14.74,4.5
OEC,7.55,5.01,3.5
OKLO,73.47,9.84,1044.7
ON,128.64,6.38,1467.1
ONIT,36.57,8.0,3.3
ONTO,278.02,8.72,359.1
OPTX,13.23,22.05,13.4
ORA,144.48,5.76,142.5
OSS,19.95,5.22,41.2
PAL,5.98,6.22,2.0
PCT,12.85,5.03,59.5
PDFS,55.48,8.19,50.2
PENG,70.65,18.32,196.8
PUMP,16.38,6.78,106.6
PUSA,6.4,33.89,13.7
QCOM,240.84,5.17,6299.2
QMCO,12.54,19.54,9.0
QTTB,12.64,8.4,17.2
QUIK,21.8,5.57,14.3
RELL,17.79,5.96,5.9
RFIL,18.78,6.77,4.4
RLAY,15.7,10.1,62.3
RMBS,166.78,13.09,307.0
RPGL,11.26,10.18,4.6
RRX,213.98,5.88,243.7
SA,35.52,6.7,28.9
SANM,278.36,5.09,219.0
SHAZ,84.38,6.07,38.7
SILC,44.71,16.16,8.8
SIMO,301.27,12.39,323.2
SITM,701.08,5.42,486.4
SMCI,50.17,7.02,1781.0
SMJF,5.1,5.59,2.4
SMR,13.95,8.22,426.9
SMTC,166.63,11.4,549.4
SMX,18.94,9.23,6.9
SSSS,14.91,6.5,4.5
ST,53.13,7.79,123.7
STM,79.51,15.2,759.8
SVCO,12.17,14.06,4.9
SYNA,146.04,8.23,134.8
TE,12.04,15.66,367.3
TENB,30.9,5.39,94.3
TER,392.62,6.27,1311.9
TEX,61.32,5.32,69.3
TGB,8.3,5.06,36.6
TITN,23.29,5.67,3.4
