Ticker,Type
ABCL,Big Move
ACHC,Pullback
ACLS,Big Move
ACVA,Pullback & Big Move
ADPT,Pullback
ADTN,Big Move
AGEN,Pullback
AI,Pullback
AII,Big Move
AKAM,Big Move
ALM,Big Move
AMC,Pullback
AMRC,Big Move
ANET,Big Move
ANF,Pullback
ANTX,Big Move
APPF,Pullback
APPS,Pullback
ARX,Big Move
ASAN,Pullback
ATRO,Big Move
AVLN,Big Move
AXON,Pullback
AXTI,Big Move
BANL,Big Move
BCAR,Big Move
BE,Big Move
BGC,Big Move
BH,Pullback
BKSY,Big Move
BLKB,Pullback
BOXL,Big Move
BRCB,Big Move
BRZE,Pullback
BUUU,Big Move
BW,Big Move
BWAY,Big Move
CAMT,Big Move
CAVA,Big Move
CBRS,Big Move
CCXI,Pullback
CHRN,Big Move
CHTR,Pullback
CIEN,Big Move
CLBK,Big Move
CLS,Big Move
CLSK,Big Move
CMPS,Big Move
CNH,Pullback
COHR,Big Move
COKE,Pullback
COMP,Pullback
CORZ,Big Move
CRDO,Big Move
CRK,Pullback
CRWV,Big Move
CSW,Pullback
DBGI,Big Move
DELL,Big Move
DFIN,Pullback
DGP,Big Move
DOCN,Big Move
DOCU,Pullback
DUOT,Big Move
EAT,Big Move
ECHO,Big Move
ELE,Big Move
ELF,Pullback
ENSC,Pullback
ENTG,Big Move
ENTX,Pullback
EQPT,Big Move
EVI,Big Move
EZPW,Big Move
FCEL,Big Move
FIGR,Big Move
FIRY,Pullback
FIVN,Pullback
FN,Big Move
FOUR,Big Move
FWRG,Big Move
GDDY,Pullback
GENB,Big Move
GEO,Pullback
GFR,Big Move
GLSI,Big Move
GLW,Big Move
GMRS,Big Move
GTM,Pullback
HELP,Big Move
HLMN,Pullback
HNGE,Pullback
HPE,Big Move
HPP,Big Move
HQ,Big Move
HRB,Big Move
HRI,Pullback
HUBG,Big Move
IBP,Pullback
ICFI,Pullback
ICLR,Pullback
IE,Pullback
IMNM,Big Move
IMRX,Big Move
INBX,Big Move
INHD,Big Move
INTG,Big Move
INTU,Pullback
IOT,Pullback
IREN,Big Move
IRON,Pullback
IT,Pullback
JACK,Big Move
JMIA,Big Move
KEN,Big Move
KROS,Big Move
KRUS,Big Move
KSS,Pullback
KTB,Big Move
LASR,Big Move
LFST,Big Move
LGN,Big Move
LITE,Big Move
LPG,Pullback
LWLG,Big Move
LYFT,Pullback
METC,Big Move
MF,Big Move
MGRX,Pullback
MOH,Big Move
MRNA,Big Move
MRX,Big Move
MSGE,Big Move
MSGS,Big Move
MXL,Big Move
NAVN,Pullback
NBIS,Big Move
NDLS,Big Move
NEO,Pullback
NHC,Pullback
NIKI,Big Move
NOK,Big Move
NUAI,Big Move
NXTC,Big Move
OCC,Big Move
ODTX,Big Move
OII,Pullback
OLLI,Pullback
ORCL,Big Move
OSCR,Big Move
PACS,Pullback
PANL,Big Move
PD,Pullback
PDFS,Big Move
PESI,Big Move
PGEN,Pullback
PHAT,Big Move
PHOE,Big Move
PHVS,Big Move
PLBL,Big Move
PONY,Pullback
PWP,Pullback
QDEL,Big Move
RDVT,Pullback
RELY,Pullback
REPL,Big Move
REZI,Pullback & Big Move
RSKD,Big Move
RVMD,Pullback
RXO,Big Move
RXRX,Pullback
RYAN,Pullback
RZLV,Pullback
SBH,Pullback
SEI,Big Move
SG,Big Move
SGHT,Big Move
SHMD,Big Move
SII,Pullback
SIMO,Big Move
SLS,Big Move
SMCI,Big Move
SMJF,Big Move
SMTC,Big Move
SMWB,Big Move
SNAP,Pullback
SNDK,Big Move
SNEX,Big Move
SONO,Pullback
SPHR,Big Move
SPT,Pullback
STEP,Pullback
STX,Big Move
SUPN,Pullback
SVV,Pullback
SW,Pullback
TECX,Big Move
TENB,Pullback
TER,Big Move
TIGO,Pullback
TPB,Pullback
TRAX,Pullback
TRDA,Big Move
TSHA,Pullback
TSSI,Big Move
TTMI,Big Move
UCTT,Big Move
UNCY,Big Move
USPH,Pullback
VECO,Big Move
VGNT,Pullback
VIAV,Big Move
VICR,Big Move
VNDA,Big Move
VOR,Pullback
WDAY,Pullback
WEN,Big Move
WHR,Pullback
WOLF,Big Move
WTI,Pullback
WXM,Pullback
WYFI,Big Move
XHLD,Big Move
YSWY,Big Move
ZTG,Big Move
