Ticker,Type
AAMI,Pullback
ACHV,Pullback & Big Move
ACRS,Big Move
ACVA,Pullback
AGL,Big Move
ALMR,Pullback
ALMS,Big Move
ALTO,Big Move
AMLX,Pullback
AMWL,Big Move
ANAB,Big Move
ANF,Pullback
APPF,Pullback
ARES,Pullback
ARLO,Pullback
ARQQ,Big Move
ARTV,Big Move
ASTS,Big Move
ATEX,Pullback & Big Move
ATLC,Pullback
ATPC,Pullback
ATRC,Pullback
AVAH,Pullback
AVBP,Pullback
AVTR,Pullback
AVTX,Big Move
AZTA,Pullback
BCC,Pullback
BGDE,Big Move
BHVN,Pullback & Big Move
BIOA,Pullback
BJRI,Big Move
BKD,Pullback
BL,Pullback
BLFS,Pullback
BMI,Pullback
BOBS,Pullback
BROS,Pullback
BSY,Pullback
BWAY,Big Move
BWIN,Pullback
CADL,Big Move
CARG,Pullback
CBRL,Big Move
CCC,Pullback
CERT,Pullback
CGEM,Pullback & Big Move
CLVT,Pullback
CMPR,Pullback
CRTO,Pullback
CRVS,Pullback
CUE,Big Move
CV,Big Move
CXT,Pullback
CYRX,Pullback
DNTH,Big Move
DRTS,Big Move
ECO,Pullback
EPRX,Big Move
ESTA,Pullback
ETON,Big Move
EVER,Pullback
EXPE,Pullback
FBIN,Pullback
FBRX,Big Move
FCEL,Big Move
FDS,Pullback
FEIM,Big Move
FLO,Pullback
FLYW,Pullback
FND,Pullback
FNGD,Big Move
FOUR,Pullback
FRHC,Pullback
FROG,Pullback
FRSH,Pullback
FWRG,Pullback
GLUE,Big Move
GPCR,Big Move
GPRE,Big Move
GSHD,Pullback
HELE,Pullback
HLMN,Pullback
HOV,Pullback
HPP,Pullback
HQ,Pullback & Big Move
HRI,Pullback
IART,Pullback
IBP,Pullback
ICFI,Pullback
IMMX,Pullback
INSP,Pullback
IOVA,Big Move
IRON,Pullback
JACK,Pullback
JLHL,Big Move
KMTS,Pullback
KRYS,Pullback
KVYO,Pullback
LASR,Pullback & Big Move
LENZ,Big Move
LEU,Big Move
LMND,Pullback
LQDA,Big Move
LRMR,Pullback
MANE,Big Move
MAX,Pullback
MBX,Big Move
MGRT,Big Move
MGTX,Pullback
MLTX,Pullback
MMED,Big Move
MORN,Pullback
MOVE,Big Move
NCNO,Pullback
NEO,Pullback
NIQ,Pullback
NKTR,Pullback
NMAD,Big Move
NTAP,Pullback
NUVB,Pullback
NXST,Pullback
OBE,Big Move
OMCL,Pullback
OMER,Big Move
ONT,Pullback
ORKA,Big Move
OUST,Big Move
PESI,Big Move
PHOE,Big Move
PHVS,Pullback
PRG,Pullback
PRGO,Pullback
PSN,Pullback
PTGX,Big Move
PTON,Pullback
PTRN,Pullback
PVLA,Big Move
QDEL,Pullback
QH,Big Move
QMCO,Big Move
RAPP,Big Move
REAL,Pullback
RELY,Pullback
REPL,Pullback & Big Move
RGC,Big Move
ROCK,Pullback
RVLV,Pullback
RVMD,Pullback
RWT,Pullback
RYAN,Pullback
RYTM,Pullback
SBH,Pullback
SDOT,Big Move
SEPN,Big Move
SG,Big Move
SILC,Big Move
SION,Big Move
SKY,Pullback
SLGL,Big Move
SLS,Pullback & Big Move
SONO,Big Move
SPT,Pullback
SQM,Big Move
SRZN,Big Move
STTK,Big Move
STX,Big Move
SYRE,Big Move
TALO,Big Move
TECX,Big Move
TENX,Big Move
TGLS,Pullback
TREE,Pullback
TRIP,Pullback
TRV,Big Move
TRVI,Big Move
TVTX,Pullback
TXG,Pullback
TYRA,Pullback
UNCY,Big Move
VERX,Pullback
VG,Big Move
VKTX,Pullback
VOR,Pullback
WDAY,Pullback
WDS,Big Move
WGO,Pullback
WNC,Big Move
WRAP,Pullback
WU,Big Move
WWW,Pullback
XNCR,Big Move
YELP,Pullback
YOU,Pullback
ZGN,Pullback
ZLAB,Pullback
ZNTL,Big Move
