Ticker,Price,Gain,Vol
ABT,98.83,10.71,1326.9
ACN,144.61,5.54,1784.7
AEBI,13.22,5.0,3.9
AGM,206.23,5.17,29.2
AMN,34.22,5.78,32.7
ANL,11.35,6.77,2.1
AORT,25.73,5.84,18.3
APC,20.75,5.49,4.1
APOG,41.22,5.02,15.8
ARCB,157.61,6.88,66.6
ARX,13.96,10.09,30.2
ATAI,7.15,33.4,113.3
AVAV,149.29,5.71,384.6
AVNT,38.07,6.16,39.1
BALY,14.66,8.59,1.1
BAX,23.35,5.42,137.4
BCC,80.14,5.46,38.1
BCO,117.77,5.26,56.5
BIIB,208.92,5.92,329.5
BKD,15.28,6.7,82.9
BTI,63.16,7.54,278.3
BUUU,21.69,9.21,1.1
BWIN,27.5,7.34,51.1
BXC,62.01,5.58,9.7
CAL,12.36,5.46,7.2
CARL,11.82,6.68,2.0
CBZ,42.98,6.62,31.0
CDNA,40.34,35.6,34.9
CLW,16.3,5.3,2.8
CNMD,45.01,5.19,30.9
CODI,10.46,6.09,8.9
CRAI,176.88,5.04,27.9
CSGP,30.37,6.6,223.2
CTAS,206.25,7.22,424.5
CVLG,48.21,5.06,8.0
DBI,5.9,5.17,4.3
DCBO,18.54,5.76,1.2
DPZ,329.67,6.05,309.0
DSGR,34.43,25.29,5.7
DSGX,75.91,6.42,40.6
DXCM,77.98,7.22,351.6
EAF,7.39,7.88,3.1
EFOR,18.68,8.23,20.5
ENOV,28.07,9.69,30.5
EPRT,32.92,5.11,63.2
ERIE,225.94,7.49,67.7
ERNA,7.12,5.79,9.2
ESAB,91.81,5.32,74.2
ESQ,125.67,5.16,16.7
FA,22.31,5.38,35.4
FMC,11.44,5.63,60.1
FOXF,19.53,8.38,12.1
FWRD,13.55,7.37,14.9
GBX,51.18,6.43,30.7
GCO,37.32,5.87,6.5
GDDY,96.21,5.41,196.4
GHRS,29.13,8.21,8.1
GNL,9.45,6.06,27.8
GPK,11.13,6.0,51.2
GRPN,28.58,10.01,42.2
GSHD,55.17,6.82,32.0
GT,7.1,5.34,81.1
GWRE,148.91,5.96,231.4
HBB,24.1,6.73,1.0
HELP,7.04,8.14,10.7
HTLD,15.3,5.37,9.0
HUBG,51.41,7.55,37.4
IART,19.85,5.7,18.7
INTU,294.79,5.4,1475.1
IR,84.78,7.13,339.7
IT,142.89,6.83,202.1
JACK,16.24,6.35,20.0
JAKK,24.84,8.38,1.6
JBHT,298.41,8.01,312.1
KAI,319.03,6.04,45.0
KARO,65.16,11.23,7.2
KFRC,58.71,5.8,11.8
KNX,77.32,5.1,307.4
LCID,6.46,8.57,137.3
LCUT,8.78,5.78,2.5
LRN,87.62,5.07,66.2
MAAS,20.95,26.43,3.3
MAN,51.65,32.37,62.9
MAT,14.65,5.7,74.2
MATV,8.21,5.8,4.6
MATX,223.55,7.01,70.6
MCK,841.31,5.65,944.9
MDV,18.85,6.74,1.3
MGPI,18.37,6.62,4.1
MLAB,99.44,5.03,20.6
NWL,5.43,5.23,81.3
NX,18.56,5.22,7.3
ODFL,237.15,5.29,401.1
OEC,6.67,5.04,5.5
OFIX,11.89,5.31,4.3
OFLX,31.39,5.05,1.6
ONEW,13.55,10.43,1.3
ONIT,41.5,5.12,2.9
ONT,21.81,6.13,13.7
OPRT,6.45,13.76,3.4
OXM,41.12,6.97,21.4
PAR,16.88,6.16,19.4
PEGA,32.92,5.24,73.0
PRGO,11.16,9.95,43.7
QTWO,55.58,5.63,39.5
REXR,37.58,7.1,97.3
RHI,41.33,12.62,81.0
ROOT,59.43,6.72,16.0
RXO,28.54,5.43,46.7
RXST,5.57,6.1,8.3
RYAM,8.15,6.26,8.5
SAIA,438.29,5.09,162.7
SAM,182.5,7.35,62.5
SDHC,15.98,5.34,1.1
SLVM,39.56,5.27,13.4
SMA,35.0,5.64,23.8
SMG,73.47,8.06,59.1
SNDR,38.49,5.63,33.9
STAG,42.04,5.31,68.2
STC,72.23,5.25,18.9
STVN,20.1,6.35,5.7
SUPX,7.69,5.2,1.5
TAP,41.78,5.48,136.2
TFII,156.62,7.11,52.5
TNDM,16.29,6.61,29.5
TNET,60.47,5.35,18.4
TREX,45.81,5.02,98.7
UA,7.09,5.82,24.0
UAA,7.25,5.84,61.2
VEEE,36.18,36.07,171.5
VSTS,16.42,5.87,20.7
WABC,62.46,5.83,14.9
WEN,7.83,5.1,258.5
WERN,45.99,5.46,44.2
WEST,7.66,6.54,6.8
XPO,219.29,7.06,268.9
YETI,51.06,5.65,51.3
ZGN,14.43,7.37,18.5
ZSQR,5.45,5.42,10.3
