Ticker,Type
ABEO,Pullback
ABT,Big Move
ABUS,Pullback
ACN,Big Move
ADPT,Pullback
AEBI,Big Move
AGM,Big Move
AIIO,Pullback
ALKS,Pullback
AMN,Big Move
ANNX,Pullback
ANRO,Pullback
APC,Big Move
APOG,Big Move
ARCB,Big Move
ARX,Big Move
ATAI,Big Move
ATEC,Pullback
AVAV,Big Move
AVNT,Big Move
BALY,Big Move
BAX,Big Move
BCC,Big Move
BCO,Big Move
BETA,Pullback
BIIB,Pullback & Big Move
BKD,Big Move
BLLN,Pullback
BLTE,Pullback
BTI,Big Move
BULL,Pullback
BUUU,Big Move
BWIN,Big Move
CAL,Big Move
CANF,Pullback
CARL,Big Move
CBZ,Big Move
CDNA,Big Move
CHKP,Pullback
CLRO,Pullback
CLW,Big Move
CNMD,Big Move
CODI,Big Move
COMP,Pullback
CRAI,Big Move
CRWD,Pullback
CSGP,Big Move
CTAS,Big Move
CVLG,Big Move
DCBO,Big Move
DPZ,Big Move
DRTS,Pullback
DRUG,Pullback
DSGR,Big Move
DSGX,Big Move
DXCM,Big Move
EAF,Big Move
EFOR,Big Move
ELVN,Pullback
ENOV,Big Move
EPRT,Big Move
ERAS,Pullback
ERIE,Big Move
ESAB,Big Move
ESQ,Big Move
ETON,Pullback
FA,Big Move
FICO,Pullback
FMC,Big Move
FOXF,Big Move
FWRD,Big Move
GBX,Big Move
GCO,Big Move
GDDY,Big Move
GHRS,Big Move
GKOS,Pullback
GLBE,Pullback
GNL,Big Move
GPK,Big Move
GRAL,Pullback
GRPN,Big Move
GSHD,Big Move
GT,Big Move
GWRE,Big Move
HBB,Big Move
HELP,Big Move
HRTG,Pullback
HTLD,Big Move
HUBG,Big Move
IART,Big Move
INTU,Big Move
IR,Big Move
IT,Big Move
JACK,Big Move
JAKK,Big Move
JBHT,Big Move
KAI,Big Move
KARO,Big Move
KBH,Pullback
KFRC,Big Move
KNX,Big Move
KOD,Pullback
KSS,Pullback
LCUT,Big Move
LEVI,Pullback
LPG,Pullback
LRN,Big Move
LXRX,Pullback
LYFT,Pullback
MAN,Big Move
MAT,Big Move
MATV,Big Move
MATX,Big Move
MBX,Pullback
MC,Pullback
MCK,Big Move
MDV,Big Move
MGPI,Big Move
MLAB,Big Move
NGNE,Pullback
NVRI,Pullback
NWL,Pullback & Big Move
NWPX,Pullback
NX,Big Move
ODD,Pullback
ODFL,Big Move
OEC,Big Move
OFIX,Big Move
OFLX,Big Move
OI,Pullback
OKTA,Pullback
OMDA,Pullback
ONEW,Big Move
ONIT,Big Move
ONT,Big Move
OPRT,Big Move
OPY,Pullback
ORIC,Pullback
OWL,Pullback
OXM,Big Move
PAR,Pullback & Big Move
PD,Pullback
PEGA,Big Move
PINS,Pullback
PJT,Pullback
PRGO,Big Move
PVLA,Pullback
QLYS,Pullback
QNST,Pullback
QTWO,Big Move
RBLX,Pullback
RDNT,Pullback
REXR,Big Move
RGEN,Pullback
RHI,Big Move
ROOT,Pullback & Big Move
RXO,Big Move
SAIA,Big Move
SAM,Big Move
SDHC,Big Move
SE,Pullback
SEZL,Pullback
SGMT,Pullback
SHLS,Pullback
SLVM,Big Move
SMA,Big Move
SNDR,Big Move
STAG,Big Move
STC,Big Move
STVN,Big Move
SUPX,Big Move
SWBI,Pullback
SYRE,Pullback
TAP,Big Move
TDOC,Pullback
TEAM,Pullback
TENX,Pullback
TFII,Big Move
TNDM,Big Move
TNET,Big Move
TOST,Pullback
TPC,Pullback
TREX,Big Move
TRNS,Pullback
TVRD,Pullback
UA,Big Move
UAA,Big Move
URGN,Pullback
VCYT,Pullback
VEEE,Big Move
VG,Pullback
VITL,Pullback
VSTS,Big Move
VSXY,Pullback
WABC,Big Move
WEN,Pullback & Big Move
WERN,Big Move
WEST,Big Move
WRLD,Pullback
XMTR,Pullback
XPO,Big Move
YETI,Big Move
ZBIO,Pullback
ZBRA,Pullback
ZETA,Pullback
ZGN,Big Move
ZSQR,Big Move
