Ticker,Type
LRCX,Pullback
LSPD,Big Move
LUNR,Big Move
LYTS,Pullback
LZ,Big Move
MAN,Big Move
MANE,Big Move
MANH,Big Move
MAX,Big Move
MAZE,Big Move
MBI,Big Move
MCS,Big Move
MDB,Big Move
MGNI,Big Move
MGTX,Big Move
MIRM,Big Move
MITK,Big Move
MKC,Big Move
MKSI,Pullback
MNDY,Big Move
MNRO,Big Move
MNTN,Big Move
MORN,Big Move
MRCY,Pullback
MRNA,Big Move
MSFT,Big Move
MTCH,Big Move
MTN,Pullback
MTZ,Pullback
MYE,Big Move
MYGN,Big Move
MYRG,Pullback
NAT,Pullback
NAVN,Big Move
NCNO,Big Move
NGNE,Big Move
NICE,Big Move
NINE,Big Move
NIQ,Big Move
NMAX,Big Move
NOMD,Big Move
NOW,Big Move
NP,Big Move
NRDS,Big Move
NSP,Big Move
NTES,Big Move
NTNX,Big Move
NU,Big Move
NUS,Big Move
NUTX,Big Move
NVRI,Big Move
NXST,Big Move
ODD,Big Move
OFIX,Big Move
OFRM,Big Move
OMDA,Big Move
ONT,Big Move
ONTO,Pullback
OOMA,Big Move
OPLN,Big Move
OPTX,Big Move
OSG,Big Move
OUT,Big Move
PAR,Big Move
PATH,Big Move
PAY,Big Move
PAYS,Big Move
PBYI,Big Move
PCLA,Big Move
PCOR,Big Move
PCTY,Big Move
PCVX,Big Move
PD,Big Move
PDFS,Pullback
PEGA,Big Move
PERI,Big Move
PGEN,Big Move
PHR,Big Move
PICS,Big Move
PINS,Big Move
PKE,Big Move
PLMR,Big Move
PLPC,Pullback
PLTR,Big Move
PPC,Big Move
PPLI,Big Move
PRCH,Big Move
PRGS,Big Move
PRTA,Big Move
PSFE,Big Move
PSN,Big Move
PTRN,Big Move
PUBM,Big Move
PURR,Pullback & Big Move
PVLA,Big Move
PXED,Big Move
Q,Pullback
QFIN,Big Move
QLYS,Big Move
QNST,Big Move
QTWO,Big Move
QUAD,Big Move
RAIL,Big Move
RARE,Big Move
RCL,Pullback
RDCM,Big Move
RDDT,Big Move
RDVT,Big Move
REAL,Pullback
RHI,Big Move
RHLD,Big Move
RILY,Big Move
RIVN,Big Move
RJET,Big Move
RM,Big Move
RNAC,Big Move
RNG,Big Move
ROAD,Pullback
ROG,Pullback
ROOT,Big Move
RPD,Big Move
RRGB,Big Move
RRR,Big Move
RUBI,Big Move
RYAN,Big Move
S,Big Move
SAIC,Pullback
SAM,Big Move
SATA,Big Move
SBFG,Big Move
SBGI,Big Move
SCM,Big Move
SDOT,Big Move
SE,Pullback
SENS,Big Move
SEPN,Big Move
SEVN,Big Move
SGP,Big Move
SIG,Pullback
SII,Big Move
SIMO,Pullback
SKWD,Big Move
SLDE,Big Move
SMPL,Big Move
SMWB,Big Move
SND,Big Move
SNDK,Pullback
SNDX,Big Move
SNOW,Big Move
SNWV,Big Move
SPHR,Big Move
SPRY,Big Move
SPSC,Big Move
SPT,Big Move
SRPT,Big Move
STC,Big Move
STOK,Big Move
STRD,Big Move
STRZ,Big Move
STTK,Big Move
STUB,Big Move
SWMR,Big Move
SYK,Big Move
TAL,Big Move
TATT,Big Move
TAYD,Big Move
TBI,Big Move
TCMD,Big Move
TDAY,Big Move
TDC,Big Move
TDOC,Big Move
TEAM,Big Move
TENB,Big Move
TER,Pullback
TFPM,Big Move
TH,Pullback
TKO,Big Move
TNET,Big Move
TNXP,Big Move
TOI,Big Move
TOST,Big Move
TPC,Pullback
TRDA,Big Move
TREE,Big Move
TRIP,Big Move
TRLV,Big Move
TRUP,Big Move
TTAN,Big Move
TTD,Big Move
TTI,Big Move
TWFG,Big Move
U,Big Move
UBER,Big Move
UMC,Pullback
UP,Big Move
UPB,Big Move
UPWK,Big Move
USNA,Big Move
UTZ,Big Move
VCEL,Big Move
VEEV,Big Move
VIA,Big Move
VMET,Big Move
VOR,Big Move
VRTS,Big Move
VST,Pullback
VSXY,Big Move
VYX,Big Move
WBI,Pullback
WBTN,Big Move
WDAY,Big Move
WEAV,Big Move
WEN,Big Move
WIT,Pullback
WIX,Big Move
WK,Big Move
WLTH,Big Move
WLY,Big Move
WRBY,Big Move
WRLD,Big Move
WSHP,Big Move
WWW,Pullback
XENE,Big Move
XNET,Big Move
XYZ,Big Move
XZO,Big Move
YALA,Big Move
YSS,Big Move
Z,Big Move
ZETA,Big Move
ZG,Big Move
ZS,Big Move
ZURA,Big Move
