Ticker,Price,ADR,Support,Dist
ABUS,4.58,4.12,E9,2.86
ACLS,173.23,6.76,E9,1.09
ADEA,30.82,8.19,E9,0.25
AEIS,348.11,5.86,E9,0.06
AEO,17.88,4.91,E9,0.02
ALAB,391.74,9.26,E9,0.05
ALGM,57.89,7.55,E9,2.84
ALNT,97.63,6.42,E9,1.32
ALOY,14.68,16.03,E21,0.81
AMBQ,80.15,8.51,E9,0.82
AMC,2.16,12.91,E9,2.2
AMD,521.58,6.0,E9,0.09
ARQQ,24.26,16.33,E9,2.42
ARWR,78.89,5.37,E9,0.02
ASML,1794.62,4.05,E9,1.34
ASX,40.21,5.09,E9,0.41
ATHM,18.56,4.46,E9,0.77
ATI,197.4,4.07,E9,0.12
AUPH,17.23,4.12,E9,0.41
AVR,9.69,6.69,E9,0.86
AXGN,44.93,5.33,E9,2.12
BBAR,19.23,5.4,E9,1.09
BBBY,6.29,8.48,E9,1.3
BDC,119.52,4.28,E9,0.85
BHE,92.05,4.45,E9,0.07
BIRK,44.42,4.67,E9,0.82
BMA,91.44,4.62,E9,0.88
BOOT,177.58,4.77,E9,2.19
BRUN,34.23,14.84,E9,0.31
BTBT,1.99,9.86,E9,0.2
BTDR,17.15,10.25,E9,0.5
BTQ,5.14,15.46,E9,1.47
BULL,6.82,7.1,E9,1.94
CAI,18.5,6.46,E9,2.55
CAVA,83.4,5.06,E9,0.34
CCCC,4.26,10.06,E9,2.57
CCL,29.07,4.26,E9,0.08
CDW,133.3,4.45,E9,2.76
CECO,91.87,6.24,E9,1.2
CIFR,25.94,10.46,E9,0.99
COHU,64.08,6.77,E9,0.37
COUR,5.74,5.3,E9,2.69
CPNG,17.58,5.44,E9,1.0
CRI,43.35,4.02,E9,2.35
CRSP,54.92,5.27,E9,2.44
CRWD,701.09,5.18,E9,2.54
CTRN,59.12,7.79,E9,2.19
CWH,7.6,7.19,E9,1.7
DELL,399.49,7.51,E9,2.68
DGII,70.55,4.26,E9,2.54
DLO,12.69,4.08,E9,2.42
DUOL,121.49,7.27,E9,0.67
DXPE,163.36,4.18,E9,0.38
DY,488.25,5.24,E9,2.43
ECG,155.33,5.49,E9,0.86
ELAN,24.57,4.24,E9,2.16
ENTG,161.43,7.11,E9,2.28
ESAB,100.61,4.7,E9,2.41
ESI,45.66,4.1,E9,0.24
EXTR,31.74,4.71,E9,2.13
EYPT,13.66,6.2,E9,0.73
EZPW,32.52,5.01,E9,1.24
FLR,53.64,4.81,E9,1.84
FTAI,260.08,6.22,E9,0.86
FTNT,151.35,4.35,E9,2.78
GENI,6.2,7.9,E9,2.71
GEV,1045.17,4.27,E9,0.15
GNRC,278.62,4.91,E9,0.28
GPK,11.01,4.1,E9,2.82
GRRR,17.48,10.6,E9,2.12
HIVE,4.03,12.25,E9,0.37
HLIT,14.9,5.93,E9,0.91
HOOD,98.69,7.59,E9,0.63
HRI,151.26,6.04,E9,1.91
HROW,42.07,5.48,E9,2.51
HUT,123.02,9.38,E9,2.72
IESC,714.9,6.69,E9,0.14
INDP,3.41,35.85,E9,2.57
INTC,128.32,7.51,E9,0.11
IOVA,4.25,8.91,E9,2.43
JBI,5.48,4.22,E9,1.7
KALU,187.17,4.52,E9,2.73
KEEL,6.03,11.92,E9,0.4
KLAC,248.64,6.27,E9,0.76
KLIC,125.22,6.84,E9,2.48
KMX,52.76,5.06,E9,2.4
KN,40.05,4.26,E9,0.75
KOD,35.94,8.33,E9,1.93
LMND,58.86,6.45,E9,2.21
LRCX,379.09,5.76,E9,0.15
LYFT,14.27,4.4,E9,0.98
LYTS,26.56,4.43,E9,2.43
MARA,14.54,9.35,E9,2.23
MDGL,512.65,4.12,E9,1.26
MIR,18.45,5.18,E9,1.77
MKSI,388.61,5.54,E9,0.96
MLTX,19.9,5.87,E9,0.19
MMED,14.24,6.87,E9,0.18
MPTI,93.53,6.52,E9,0.13
MRCY,109.38,6.35,E9,0.55
MRVL,266.77,10.37,E21,0.11
MRX,64.23,5.12,E9,0.92
MTN,137.94,4.41,E9,0.88
MTZ,396.25,4.75,E9,2.01
MYRG,477.95,5.47,E9,2.31
NAT,5.85,4.89,E9,1.81
NOVT,157.55,4.94,E9,0.79
NPKI,15.61,4.46,E9,2.29
NUAI,5.92,14.48,E9,0.92
NUVB,5.65,8.09,E9,0.07
OCUL,9.84,6.36,E9,2.47
ONTO,323.92,6.39,E9,0.17
OPY,105.12,4.19,E9,0.77
OUST,42.02,13.19,E9,1.57
PAYO,7.13,4.42,E9,2.94
PDFS,63.01,6.85,E9,0.43
PENG,62.28,12.07,E21,1.43
PLPC,395.66,5.26,E9,2.09
PLXS,287.44,4.08,E9,0.84
PRKS,47.12,4.33,E9,2.25
PURR,8.74,9.67,E9,1.0
Q,158.2,5.13,E9,0.73
RBRK,72.33,6.2,E9,0.61
RCL,318.13,4.64,E9,2.22
REAL,12.16,6.48,E9,2.4
RIOT,28.57,7.98,E9,2.85
ROAD,122.87,5.06,E9,0.7
ROG,160.53,4.7,E9,0.45
ROKU,135.4,4.4,E9,0.53
RRX,219.75,4.31,E9,0.47
RXO,27.12,5.37,E9,2.53
RXT,5.98,17.55,E21,1.56
SAIC,110.29,4.31,E9,2.41
SE,91.33,4.83,E9,1.57
SEI,76.8,6.95,E9,1.1
SGHC,13.77,4.3,E9,2.13
SHAZ,82.05,14.4,E9,0.9
SIG,87.54,4.96,E9,1.46
SIMO,305.28,8.41,E9,1.33
SNDK,2090.71,8.34,E9,1.51
SNEX,135.42,4.99,E9,0.69
SOFI,17.88,5.63,E9,3.0
SPXC,231.87,4.91,E9,0.21
SVC,1.71,4.71,E9,1.35
SYRE,87.89,6.32,E9,0.02
TBBB,41.99,4.62,E9,0.35
TER,436.86,6.93,E9,1.43
TH,20.27,4.13,E9,2.93
THRM,35.43,4.16,E9,0.55
TIGO,89.26,4.24,E9,1.49
TLN,404.09,4.75,E9,0.44
TPC,79.53,4.39,E9,0.42
TRNS,92.23,5.54,E9,1.31
TSHA,6.34,6.93,E9,0.17
UMC,25.58,5.16,E9,1.39
VECO,70.95,8.38,E21,1.74
VERU,3.01,20.89,E9,0.53
VICR,326.93,8.08,E9,0.03
VPG,127.82,9.09,E21,0.26
VST,163.49,4.07,E9,1.3
WBI,31.07,6.17,E9,2.28
WIT,2.27,6.48,E9,0.65
WSC,28.86,4.12,E9,1.48
WWW,17.14,5.06,E9,0.21
XRX,3.31,8.83,E9,2.94
