Ticker,Price,Gain,Vol
AAP,62.18,5.03,107.5
ABCL,7.38,10.81,44.5
ABR,5.4,5.47,20.4
ABSI,10.89,6.66,67.8
ABVX,97.5,5.55,333.7
ABX,9.91,7.25,5.4
ACAD,25.32,6.75,36.4
ACHV,6.02,5.61,12.8
ACIW,49.26,5.57,46.7
ACVA,6.93,5.48,19.9
ADUR,15.21,5.55,9.7
AGL,119.25,11.19,31.9
AGNT,5.53,7.38,7.2
AGPU,7.16,10.66,2.1
AGYS,102.58,5.2,39.1
AII,18.72,5.76,2.8
AIOS,13.46,14.85,1.0
AKTX,10.73,12.71,1.6
ALGT,116.1,5.5,63.5
ALLT,7.81,5.54,3.5
ALMS,26.4,5.47,36.9
ALRM,46.34,5.15,28.7
AMCX,10.08,6.67,5.7
AMPL,7.41,9.62,20.1
AMSF,33.75,6.03,8.4
ANAB,63.15,5.81,32.4
ANGI,5.97,17.52,7.0
ANNX,5.48,6.41,19.2
ANRO,27.04,6.88,13.2
AOUT,11.6,17.05,1.5
APOG,48.92,15.16,14.1
APP,477.08,6.99,2728.7
APPF,155.64,7.5,64.3
APPN,21.97,6.5,25.4
APPS,11.07,8.96,72.5
ARTV,9.62,8.95,6.2
ARX,13.74,5.29,28.0
ASAN,6.97,9.08,51.8
ASIC,23.68,10.55,1.3
ASMB,26.74,10.22,7.0
ASTS,71.45,8.88,2329.4
ATAI,5.29,15.5,40.3
ATEC,9.3,5.32,26.0
ATEX,89.67,10.7,42.3
ATRC,30.18,7.29,24.9
AVPT,10.89,5.22,28.4
AYA,19.81,8.37,10.4
BAND,56.9,8.75,98.9
BB,11.4,10.25,431.6
BBNX,16.82,5.72,15.7
BBSI,36.06,6.03,8.9
BDSX,23.34,16.47,1.4
BFLY,8.89,10.85,77.0
BH,403.99,7.46,20.2
BIIB,216.03,6.97,234.0
BILL,35.52,6.41,101.2
BIOA,23.76,5.04,12.1
BJRI,59.86,6.27,29.8
BKKT,8.44,7.79,15.1
BL,28.34,6.94,38.2
BLKB,29.23,9.97,30.5
BLLN,118.17,5.28,85.7
BLSH,23.29,6.44,51.3
BLZE,14.56,8.49,52.6
BMRC,27.77,5.51,3.7
BOBS,16.18,7.44,14.4
BOW,29.77,5.34,4.4
BOX,26.46,6.14,61.4
BRCB,8.13,12.6,4.8
BRO,64.22,5.57,199.4
BROS,71.85,7.88,234.7
BRZE,21.02,7.41,64.4
BTGO,5.12,6.67,10.1
BWIN,26.22,9.2,47.0
BZ,13.29,5.06,54.4
BZH,29.2,6.14,12.6
CABO,52.87,30.06,12.0
CAL,13.49,8.18,9.6
CARG,33.03,6.45,44.1
CARS,10.75,5.81,7.5
CBIO,18.56,9.24,6.0
CBRL,52.85,9.37,76.8
CCC,5.01,11.58,46.6
CCXI,13.86,11.41,14.8
CELH,29.85,5.78,283.3
CEPT,10.86,7.0,10.8
CERT,5.84,6.38,25.5
CHA,12.14,6.49,12.4
CHDN,88.93,5.89,89.5
CHKP,130.05,5.87,179.5
CHPT,5.57,5.29,5.5
CHYM,20.32,11.22,96.4
CLBT,13.76,8.95,30.8
CMP,31.1,5.07,17.8
CMPS,14.82,9.13,46.7
CMTV,39.52,6.49,1.9
CNXC,25.0,11.01,51.1
CODI,10.41,5.69,10.1
COLD,15.97,6.97,72.8
COLL,36.59,5.02,15.5
CPSH,5.68,12.92,19.1
CRBP,8.74,5.94,4.2
CRCL,73.57,6.92,1139.5
CRM,158.37,5.45,3202.2
CRML,9.99,7.88,65.4
CRNC,10.61,7.72,12.4
CROX,127.76,7.47,152.6
CSGP,30.25,5.62,250.3
CSTL,24.3,6.07,8.0
CTGO,15.74,5.5,12.2
CTNM,14.19,6.21,5.0
CTRN,59.12,5.16,12.8
CV,7.52,7.58,1.4
CVRX,5.86,11.62,1.6
CXM,5.16,5.09,22.5
DAVE,348.71,8.04,219.9
DBI,6.24,5.94,6.5
DBX,26.64,6.22,115.2
DCTH,12.94,5.03,6.8
DDOG,239.77,8.52,1455.3
DERM,6.62,6.43,2.1
DIBS,5.23,14.19,1.4
DIN,36.86,8.38,12.1
DJT,7.42,5.1,44.4
DKNG,25.7,11.26,384.9
DMAC,6.55,6.5,1.3
DMRA,25.36,12.36,21.1
DMRC,7.68,6.52,3.2
DNA,10.25,7.11,11.8
DOCS,20.88,5.19,69.4
DOCU,45.21,6.48,250.2
DSGX,70.53,6.2,49.1
DSP,11.79,7.28,4.1
DT,43.37,7.67,247.2
DTIL,7.29,8.0,3.0
DV,10.82,8.74,41.1
DXC,8.82,7.17,46.0
EBS,8.53,6.89,8.1
ECOR,7.84,9.04,1.3
EDSA,8.19,9.64,1.5
EEFT,70.43,5.03,52.5
EFOR,19.61,14.95,20.5
EGAN,6.48,6.06,2.2
EIKN,11.45,16.24,3.6
ELA,27.79,5.91,2.8
ELE,16.32,7.65,8.4
EPC,27.72,8.75,25.7
ERAS,16.01,7.09,86.9
ETOR,40.73,6.99,33.3
EVC,12.03,5.62,19.8
EVCM,9.31,6.52,1.6
EVER,23.2,6.91,15.2
EVH,5.51,9.54,11.0
FA,17.82,6.32,34.2
FATN,6.04,7.66,1.9
FBRX,21.03,12.4,6.9
FCEL,24.0,22.14,251.1
FCN,151.1,7.62,85.5
FDS,231.74,10.97,238.1
FIG,18.62,10.57,406.7
FIRY,9.52,13.88,2.1
FIVN,21.32,9.28,68.1
FJET,5.4,23.29,22.7
FLUT,104.19,8.32,322.9
FLXS,72.91,6.02,3.5
FORR,7.81,7.87,1.1
FOUR,47.65,8.84,82.4
FRMI,9.49,7.84,160.3
FRMM,5.58,7.31,1.6
FROG,87.58,11.14,279.6
FRPT,57.43,7.59,77.1
FRSH,9.85,7.42,187.6
FRST,16.65,5.71,5.0
FSLY,17.11,5.52,130.8
FUBO,9.91,22.5,14.6
FVRR,11.13,10.2,10.7
GCBC,32.83,7.82,1.7
GDDY,84.55,6.55,298.0
GENI,6.2,13.97,46.5
GHRS,28.22,11.37,6.4
GLBE,36.41,6.06,63.6
GLOB,30.03,8.29,63.4
GLSI,19.8,8.02,3.8
GRDN,42.31,8.82,17.9
GRND,14.34,5.75,22.7
GSHD,46.87,6.6,22.3
GT,6.84,6.21,57.6
GTLB,29.07,5.75,230.4
GWRE,121.48,10.34,297.2
HCKT,11.29,7.73,4.1
HELP,6.48,7.64,6.1
HGTY,11.76,5.85,1.9
HIPO,27.46,6.15,3.0
HNGE,78.97,5.1,140.7
HOOD,98.69,5.58,3490.7
HPP,15.37,7.48,16.5
HQY,88.46,6.03,97.8
HRTG,25.86,6.29,10.6
HUBS,185.47,8.92,452.8
HURN,98.73,7.07,30.8
HYMC,23.74,8.45,67.9
IBM,271.63,5.17,3366.3
IBRX,8.71,11.81,98.8
IBTA,33.96,6.46,5.6
ICFI,71.51,9.83,18.8
