Ticker,Price,ADR,Support,Dist
ADNT,21.04,4.44,E9,0.42
ADPT,22.57,6.2,E9,0.39
AGYS,105.16,4.91,E9,0.66
AHCO,10.8,4.03,E9,0.07
AIR,140.04,4.53,E9,2.37
ALKT,18.17,4.57,E9,2.29
ALMS,28.25,6.93,E9,1.1
AMBP,4.73,5.08,E9,0.44
AMN,33.63,4.95,E9,0.54
AMPL,8.88,7.09,E9,0.91
AN,212.4,4.06,E9,0.09
ANF,99.54,4.3,E9,1.18
ANRO,27.07,8.17,E9,0.94
APPF,180.19,4.45,E9,2.52
ARWR,84.65,4.97,E9,0.57
ATAI,7.18,4.25,E9,1.95
ATLC,105.49,5.63,E9,2.67
ATRC,37.76,4.58,E9,0.63
AVAH,9.39,4.25,E9,0.28
AVPT,13.03,4.32,E9,1.97
AXON,527.76,5.16,E9,0.34
AYA,19.65,5.99,E9,0.37
AZTA,28.13,4.33,E9,0.93
BAH,69.72,4.07,E9,1.1
BCC,76.38,4.34,E9,0.1
BH,397.49,5.94,E9,2.55
BILL,45.13,4.41,E9,0.73
BL,31.4,4.85,E9,2.68
BLFS,31.28,4.16,E9,1.57
BLMN,8.66,5.14,E9,1.04
BLTE,158.61,4.32,E9,1.54
BMA,91.9,4.77,E9,0.06
BMNR,17.28,6.98,E9,1.3
BOBS,16.67,5.79,E9,2.62
BRKR,62.84,4.86,E9,1.79
BRZE,24.92,6.4,E9,1.06
BWIN,27.74,4.78,E9,1.89
CADL,10.01,6.16,E9,2.06
CARG,36.24,4.0,E9,2.01
CCC,6.09,5.34,E9,1.43
CGAU,17.19,4.1,E9,2.37
CGON,71.19,5.41,E9,0.25
CHWY,22.6,4.43,E9,1.93
CLF,11.52,5.26,E9,2.94
CMPR,98.7,4.32,E9,0.35
CNXC,24.6,7.06,E9,0.58
COAG,47.55,10.99,E9,1.71
COTY,2.75,5.66,E9,2.67
CRAI,179.03,4.96,E9,1.09
CRSR,10.61,6.32,E9,2.83
CRTO,21.82,5.29,E9,0.71
CVI,35.62,5.34,E9,1.97
CVSA,124.85,4.86,E9,0.92
CWK,13.42,4.11,E9,0.52
DCO,179.02,4.23,E9,1.14
DFTX,43.52,6.15,E9,0.32
DJCO,587.1,4.26,E9,0.2
DJT,9.86,7.02,E9,2.02
DMRA,28.99,8.61,E9,0.34
DNTH,106.92,6.13,E9,1.65
DOCU,54.83,5.06,E9,2.6
DOMO,3.69,8.9,E9,1.84
DRUG,73.26,6.53,E9,0.28
DSGX,75.16,4.18,E9,2.32
DUOL,134.81,5.39,E9,1.66
DV,11.25,4.04,E9,0.77
DYN,25.18,6.25,E9,1.21
ELF,82.89,5.28,E9,2.69
ELVN,54.81,4.76,E9,2.65
ENOV,29.15,5.56,E9,2.74
EPC,27.19,4.05,E9,0.21
ERO,26.91,4.6,E9,2.7
ESTA,92.54,4.03,E9,0.23
ETON,46.42,5.92,E9,2.88
EVC,11.22,6.1,E9,1.05
EVER,25.22,5.62,E9,0.25
FCX,62.63,4.06,E9,0.88
FDS,263.2,4.37,E9,0.21
FOUR,53.0,5.18,E9,1.75
FRPT,59.54,4.61,E9,0.33
FTRE,19.17,5.32,E9,0.41
FWRG,12.85,4.17,E9,0.46
GENI,6.93,5.77,E9,0.5
GPRE,16.85,5.41,E9,0.36
GRPN,27.58,7.75,E9,1.28
GSHD,62.0,7.4,E9,0.57
GWRE,151.94,5.34,E9,1.06
HELP,7.82,7.45,E9,1.52
HPE,47.9,5.49,E9,2.3
HPQ,27.27,4.13,E9,2.7
HRI,150.14,5.53,E9,0.08
IMCR,33.81,4.5,E9,0.5
IMNM,22.76,5.09,E9,0.13
INSP,50.21,4.72,E9,0.85
INTU,316.07,4.77,E9,2.83
IOT,37.27,6.58,E9,2.71
IP,40.83,4.18,E9,0.59
IRON,77.0,4.84,E9,1.48
IRTC,117.17,4.39,E9,1.28
IT,151.02,4.56,E9,1.55
KFRC,56.77,4.3,E9,0.76
KOD,41.58,7.38,E9,0.55
KSS,19.14,5.19,E9,2.35
KVYO,17.84,6.09,E9,0.18
LCID,7.38,19.3,E9,1.58
LIF,54.05,4.79,E9,0.11
LQDA,84.11,6.51,E9,0.69
LW,52.55,4.04,E9,1.89
LZ,7.87,4.8,E9,1.58
MAMA,18.43,4.71,E9,2.55
MAN,52.42,5.45,E9,0.88
MC,67.08,4.2,E9,0.04
MGNI,19.3,4.05,E9,0.1
MLAB,100.81,4.69,E9,1.27
MLKN,22.52,4.13,E9,0.89
MNPR,108.35,8.15,E9,0.84
MQ,17.36,4.02,E9,0.9
MRVI,6.57,5.25,E9,0.38
MRX,64.92,4.56,E9,0.43
NAT,6.53,4.2,E9,1.45
NAVN,26.62,6.36,E9,2.93
NCNO,18.46,4.7,E9,2.79
NET,278.98,5.5,E9,2.5
NIQ,11.17,5.06,E9,0.21
NKTR,70.67,5.22,E9,0.53
NP,31.71,5.91,E9,0.11
NRIX,23.21,5.2,E9,0.97
NSP,50.61,5.33,E9,0.69
NTNX,59.01,4.12,E9,2.87
NTRA,267.76,4.14,E9,1.6
NTSK,12.59,7.89,E9,2.95
NUVB,6.33,6.35,E9,1.91
OII,48.78,4.91,E9,2.64
OKTA,141.93,5.52,E9,1.41
ORIC,11.07,7.12,E9,1.24
OSCR,31.22,5.76,E9,2.84
PACS,46.01,4.29,E9,0.31
PANW,331.83,5.25,E9,1.3
PAR,16.95,5.56,E9,1.72
PJT,168.31,4.51,E9,0.6
PRG,44.02,4.28,E9,0.12
PRGS,40.59,4.6,E9,1.78
PTGX,136.64,4.84,E9,0.49
QDEL,16.77,6.3,E9,0.35
QLYS,144.75,5.91,E9,2.34
QTTB,15.68,12.23,E9,2.19
RAPP,40.98,6.66,E9,0.04
RDNT,63.78,4.07,E9,1.85
RGEN,141.01,4.94,E9,0.22
RHI,37.8,5.69,E9,1.64
RLAY,18.83,6.38,E9,0.32
RYAN,44.16,4.26,E9,1.56
S,19.06,5.54,E9,2.82
SBET,6.12,6.1,E9,0.62
SEPN,34.45,6.84,E9,1.14
SHAK,62.75,4.35,E9,2.96
SION,47.13,7.87,E9,2.51
STRA,82.0,4.14,E9,1.07
SW,45.97,4.12,E9,0.3
SYRE,98.33,6.41,E9,1.06
THRM,40.58,5.42,E9,0.73
TMDX,76.51,4.52,E9,1.75
TNET,65.83,4.37,E9,0.71
TOST,32.27,4.15,E9,2.88
TPC,83.75,4.06,E9,1.3
TRI,98.13,4.59,E9,0.86
TRIP,14.16,4.28,E9,0.47
TRU,78.62,4.01,E9,0.76
TRVI,18.25,7.04,E9,1.07
TWST,91.55,7.45,E9,1.44
TXG,47.27,6.84,E9,1.16
TYRA,31.88,5.55,E9,0.86
U,31.71,5.54,E9,1.67
UFPT,254.78,4.32,E9,1.74
USPH,79.06,4.33,E9,2.28
VERX,12.91,5.39,E9,2.21
VG,13.38,5.51,E9,0.3
VSTM,5.8,8.64,E9,2.51
VSXY,88.68,4.61,E9,2.13
VYX,8.27,5.12,E9,0.78
WBI,34.22,4.75,E9,1.42
WGS,65.11,7.22,E9,1.81
WIX,55.03,6.01,E9,0.17
WRAP,1.84,13.84,E9,2.51
WTI,3.59,5.91,E9,2.55
WWW,19.68,4.03,E9,0.78
XNCR,20.21,7.78,E9,2.9
XPRO,15.95,5.34,E9,2.55
XRAY,13.37,5.16,E9,0.34
XRX,2.95,7.67,E9,2.82
YELP,26.43,4.31,E9,0.17
YOU,55.24,5.16,E9,0.36
ZBIO,31.44,6.81,E9,0.39
ZETA,21.6,6.38,E9,1.74
ZGN,14.71,4.53,E9,1.18
ZS,151.2,5.48,E9,1.76
