Ticker,Type
ACHC,Pullback
AGEN,Big Move
AGMB,Big Move
ALLE,Big Move
ALMR,Pullback
AMD,Pullback
ARGX,Big Move
ARX,Pullback
AVAV,Big Move
AYA,Pullback
BH,Pullback
BRAI,Big Move
BULL,Pullback
BUUU,Big Move
BWIN,Pullback
CBIO,Big Move
CCS,Big Move
CGON,Pullback
CLF,Big Move
CLMT,Pullback
COLL,Pullback
CORT,Big Move
COTY,Pullback
CRBP,Big Move
CRSR,Pullback
CSX,Big Move
CVI,Pullback
DGX,Big Move
DHR,Big Move
DJCO,Pullback
ELF,Pullback
ENLT,Pullback
EQPT,Big Move
FNGD,Big Move
FTRE,Big Move
GGG,Big Move
GRPN,Pullback
GT,Pullback
HON,Big Move
HPE,Pullback
HRI,Big Move
HRMY,Pullback
HUT,Big Move
ICHR,Pullback
IDYA,Pullback
IMAX,Big Move
IRON,Pullback
JANX,Pullback
KALU,Big Move
KN,Big Move
KSS,Pullback
LCID,Pullback
LGIH,Pullback
LHX,Big Move
LMT,Big Move
LXRX,Pullback
MANE,Pullback & Big Move
MBX,Big Move
MEDP,Big Move
MEI,Pullback
MGRT,Big Move
MH,Big Move
MLKN,Pullback
MNPR,Pullback
MPTI,Big Move
MRCY,Big Move
MRVI,Pullback
MXL,Big Move
NBBK,Big Move
NSC,Big Move
NVCR,Big Move
NVEC,Big Move
NWFL,Big Move
OBE,Big Move
OII,Big Move
PAVS,Big Move
PBF,Pullback
PCLA,Big Move
PHAT,Pullback
PONY,Big Move
PRAX,Pullback
PSNY,Big Move
PTEN,Pullback
PTHS,Big Move
RCUS,Pullback
RELL,Big Move
RHI,Pullback
ROP,Big Move
RTX,Big Move
RVMD,Pullback
RYAN,Pullback
RYZ,Pullback
RZLT,Big Move
SAH,Pullback
SBET,Pullback
SCLX,Big Move
SHIP,Big Move
SKYQ,Big Move
SLG,Big Move
SLS,Pullback
SSL,Big Move
SUNB,Big Move
SUNE,Pullback
TCBX,Big Move
TGB,Pullback
TGTX,Pullback & Big Move
THRM,Big Move
TMO,Big Move
TPL,Pullback
UMAC,Big Move
URI,Big Move
USPH,Pullback
UTI,Big Move
VCEL,Pullback
VICR,Big Move
VOR,Pullback
VSXY,Pullback
WBI,Pullback
WEX,Big Move
WGS,Pullback
WNC,Pullback
WTTR,Pullback
ZBIO,Pullback
