Ticker,Price,ADR,Support,Dist
ABVX,131.16,4.33,E9,1.44
ACHC,34.01,5.24,E9,1.23
ACHV,6.17,7.38,E9,1.02
ACRS,5.48,5.77,E9,1.18
ACVA,7.57,5.15,E9,1.14
ADPT,22.31,5.8,E9,1.25
ALIT,18.28,12.24,E21,0.9
ALMR,25.89,8.08,E9,1.28
ALMS,28.3,6.73,E9,0.61
AMBP,4.72,4.59,E9,1.56
AMD,539.69,6.26,E9,1.46
AMLX,17.59,6.28,E9,0.89
AMN,33.07,5.29,E9,0.29
ANDG,43.37,6.49,E9,2.36
ANET,176.61,5.92,E9,1.44
ANRO,26.85,8.46,E9,0.37
AORT,25.0,4.58,E9,0.9
AROC,38.39,4.05,E9,1.02
ARQT,27.33,4.45,E9,1.03
ARX,13.77,6.85,E9,2.47
ATEX,100.42,7.91,E9,1.57
ATRC,33.0,4.66,E9,0.86
AYA,19.94,6.29,E9,1.81
BCAX,27.73,5.36,E9,0.73
BCC,76.46,4.49,E9,0.34
BETA,18.37,6.62,E9,0.04
BH,383.32,5.98,E9,0.48
BILL,41.26,4.6,E21,1.09
BLLN,128.94,5.79,E9,0.91
BLTE,156.28,4.67,E9,1.46
BRBR,12.9,6.02,E9,2.92
BULL,7.84,5.75,E9,1.78
BWIN,25.89,4.92,E9,1.09
CADL,9.86,6.64,E9,0.19
CBRL,51.82,5.31,E9,0.98
CBZ,40.25,5.07,E9,0.09
CCC,5.74,5.75,E9,1.79
CERT,7.11,5.86,E9,2.66
CGON,71.12,5.64,E9,0.25
CLMT,42.82,4.25,E9,1.84
CNMD,41.27,5.56,E9,0.4
COGT,40.24,4.56,E9,2.58
COLL,35.59,4.24,E9,0.06
COTY,2.6,6.67,E9,2.11
CRAI,167.32,4.15,E9,0.24
CRSR,10.08,6.56,E9,2.72
CTRN,61.71,5.58,E9,2.01
CVI,33.94,4.79,E9,0.6
CXW,31.65,4.2,E9,0.55
CYRX,16.03,4.88,E9,0.54
DAVE,408.59,6.45,E9,2.71
DCO,175.51,4.53,E9,1.59
DFIN,46.31,4.09,E9,1.25
DFTX,42.93,6.89,E9,2.14
DHT,18.41,4.29,E9,2.27
DJCO,576.76,4.28,E9,0.18
DJT,8.89,6.97,E21,0.15
DMRA,29.17,10.35,E21,1.33
DNTH,104.79,6.38,E9,2.94
DRTS,13.24,7.71,E9,2.18
DYN,23.89,6.12,E9,1.66
EAT,185.0,4.39,E9,0.76
ELF,76.15,6.0,E9,0.5
ELVN,52.81,4.99,E9,0.85
