Ticker,Price,Gain,Vol
AEO,17.59,5.14,75.2
ANET,202.25,5.92,1519.9
ANF,147.75,35.67,236.7
ANL,15.06,9.61,2.2
AQST,5.39,6.1,16.5
ASYS,15.17,6.46,7.2
AVEX,18.34,5.1,28.6
BBWI,18.9,7.51,122.5
BDSX,30.6,8.99,3.2
BETR,13.41,9.02,14.5
BHVN,16.95,17.87,39.0
BRNX,6.24,12.23,2.9
BTSG,61.35,7.2,179.9
BZ,18.84,15.65,92.6
CAPR,9.36,12.91,77.7
CBIO,18.02,6.0,3.2
CHRW,151.73,5.62,284.3
CRE,6.81,164.98,22.2
CUE,28.85,7.81,6.0
CVI,40.03,5.65,35.2
DAIC,5.15,32.73,50.1
DAVE,372.3,6.53,157.6
EBS,5.97,5.85,7.6
ERAS,19.15,7.83,57.3
GRRR,15.45,10.04,15.6
IESC,331.48,5.83,130.1
KZIA,14.6,5.87,2.4
LCLN,25.17,5.89,10.0
LITE,939.03,6.04,4388.1
MDGL,538.88,5.22,194.9
MEI,17.06,6.29,9.2
MGRT,98.05,5.49,2.3
MOBI,11.65,9.6,1.4
MYRG,312.83,5.64,94.3
NBTX,44.5,7.2,6.6
NERV,5.43,8.6,1.2
NVRI,23.08,6.75,7.8
OPTX,8.51,8.55,2.5
OXM,38.77,5.35,9.7
P,108.9,5.92,338.6
PRE,25.78,10.88,4.4
PVH,78.51,5.35,73.8
RDIB,15.38,61.89,6.6
REAX,26.59,1007.92,15.8
RELL,17.78,5.39,5.2
RGNX,9.38,5.27,13.1
RH,148.57,5.15,121.9
SCYX,5.67,9.25,1.3
SEDG,33.08,10.71,134.1
SGMT,10.86,5.54,13.3
SHLS,7.31,6.1,47.7
SIMO,263.11,8.8,328.3
SMMT,14.23,6.51,72.6
SMTC,140.8,10.41,405.2
SPRY,6.03,5.42,11.1
SPTX,27.84,12.12,2.8
TTMI,121.7,8.37,398.3
UPC,5.32,5.77,11.6
URBN,82.95,9.46,85.4
VMAR,9.3,29.49,3.9
VYX,8.88,9.23,18.7
WBTN,10.47,10.79,4.2
WOLF,26.93,6.48,131.4
WSHP,6.18,31.88,4.3
XENE,63.79,5.58,42.5
XPOF,5.68,8.4,6.0
XPON,9.17,74.0,48.9
ZYME,29.31,6.68,17.6
