Ticker,Price,Gain,Vol
ABEO,6.18,9.19,7.0
ABVX,133.26,38.6,338.7
ACHC,29.53,6.64,86.9
ACLS,189.45,7.56,121.1
ACMR,126.89,6.74,184.8
ACRS,5.29,5.38,9.3
AEIS,372.87,7.1,377.8
AEVA,28.72,11.88,58.9
AIRJ,5.54,20.43,9.8
AIRO,7.39,7.73,4.3
AKTS,32.23,7.04,11.5
AKTX,10.24,5.73,1.2
ALAB,483.02,5.93,2522.6
ALKT,18.12,6.59,34.6
ALTO,5.7,6.54,14.8
AMBA,85.8,28.04,121.5
AMD,580.91,7.68,16456.3
APD,293.18,8.04,426.0
APH,176.32,5.95,1542.4
ARQQ,29.72,8.82,32.9
ASML,1989.44,5.65,4199.1
ASPN,6.34,6.02,9.1
ASX,45.12,7.1,510.8
ASYS,23.08,12.09,12.6
ATOM,8.71,14.45,9.8
AVAV,165.07,18.76,294.0
AVNW,22.2,7.09,3.5
AXON,560.61,9.79,548.0
AZ,5.82,5.43,2.0
BE,302.7,10.07,3883.4
BKV,27.36,5.23,22.7
BLZE,15.86,5.95,57.8
BMI,148.38,7.0,67.7
BNAI,17.11,9.61,19.9
BNTC,13.38,5.35,1.8
BRUN,38.81,14.28,64.9
BYRN,6.71,7.53,3.0
CAST,6.72,20.0,109.8
CCC,5.16,5.31,48.0
CCOI,13.88,5.63,19.3
CCXI,17.45,6.4,28.7
CEVA,47.16,9.6,46.4
CGNT,8.78,5.02,8.4
CGNX,72.42,5.94,155.8
CLB,11.65,6.68,9.6
CLS,364.8,6.28,811.5
CODI,10.66,5.02,10.6
COHU,73.91,8.5,101.0
CRDO,271.95,10.69,2858.8
CRK,14.92,5.14,36.4
CSIQ,16.02,8.54,46.5
CTNM,16.39,9.27,6.4
CUPR,6.59,47.76,53.8
DCH,5.42,5.24,26.4
DIOD,109.44,5.32,79.4
DMRA,26.01,7.43,21.0
DPRO,5.42,5.45,9.5
DRTS,12.58,12.12,9.9
ECOR,8.64,6.4,1.2
EDSA,8.13,6.0,1.4
ELE,17.46,6.85,9.7
ELF,74.0,5.85,232.4
EML,27.85,7.16,1.5
ENTG,179.86,5.16,583.3
FAC,11.09,12.02,10.4
FBIN,54.9,7.71,128.1
FBYD,17.92,6.04,2.6
FCEL,36.01,20.84,314.4
FEIM,66.35,7.41,13.7
FIGR,30.71,13.45,131.0
FN,562.08,6.41,680.3
FORM,159.93,10.93,268.0
FTH,25.0,7.67,1.7
GEV,1174.86,6.56,3276.7
GLAS,13.0,5.35,3.8
GMAB,27.47,5.57,42.5
GRRR,19.88,5.86,36.9
GSIT,7.73,12.85,10.9
HIMX,15.34,5.28,69.6
HLNE,78.83,5.11,88.9
HQ,27.76,18.13,37.6
HSAI,18.22,15.61,36.4
HYLN,5.21,8.77,41.6
ICHR,112.28,6.47,112.9
IMDX,5.9,8.86,1.5
IMOS,64.25,10.21,6.6
IMTX,10.13,5.96,5.1
INTC,139.63,6.01,15984.2
INTT,18.17,6.95,5.2
IPGP,117.32,5.8,59.1
IPX,29.73,10.36,10.5
JKS,16.8,5.59,14.8
JMIA,7.05,6.98,13.9
JTAI,8.14,13.21,1.3
JYNT,8.78,5.4,1.5
KLAC,301.71,8.38,3635.3
KRMN,49.92,5.99,177.7
KTOS,49.86,6.2,285.6
KYIV,16.17,5.07,9.0
LASR,69.62,7.04,86.9
LB,79.24,13.44,26.0
LCII,105.88,5.75,57.0
LFCR,5.25,5.85,1.4
LGN,85.23,5.74,128.7
LPTH,16.35,12.22,59.6
LQDA,79.73,6.14,197.9
LRCX,433.33,5.46,5041.0
LYEL,14.05,10.2,3.1
MBLY,9.68,16.63,55.3
MDA,41.28,8.4,58.9
MGTX,13.51,7.74,12.2
MKSI,444.8,6.92,530.9
MOVE,21.7,5.67,1.0
MPWR,1382.36,5.3,1674.2
MRAM,24.18,7.32,56.9
MRCY,122.33,10.99,98.0
MRLN,5.69,16.12,33.1
MRVL,297.89,7.25,20821.2
MSB,25.3,5.95,1.2
MXL,128.03,18.03,383.1
MYE,35.31,14.42,16.8
NBIS,276.17,5.75,4300.2
NESR,29.93,5.05,66.0
NIQ,9.35,7.72,11.4
NKTR,69.81,6.76,79.7
NMAX,8.28,6.43,12.5
NVEC,104.55,6.03,27.7
NXG,64.71,6.54,5.0
NXT,119.14,7.66,432.4
OCS,13.87,5.96,10.6
ODD,15.13,5.88,27.5
OLLI,76.88,6.29,190.9
ON,94.54,6.74,1643.5
ONTO,378.45,7.68,463.7
OPFI,9.93,5.41,7.7
OPRX,5.72,5.34,2.3
OPTX,12.45,17.67,13.4
ORIC,10.83,6.65,15.9
OSS,18.18,9.65,23.7
OUST,62.52,15.63,228.8
P,78.79,8.95,253.9
PACS,42.64,6.76,36.3
PAVS,7.43,20.81,27.2
PCT,8.11,6.43,71.1
PDFS,70.79,7.39,53.0
PENG,76.01,11.88,215.2
PESI,14.29,8.83,3.4
PGY,18.25,9.74,68.1
PI,143.23,7.45,59.2
PL,33.13,5.91,588.6
POWI,83.76,6.08,91.6
PRLD,5.33,8.11,2.4
PRM,35.65,8.92,71.3
PSIX,38.89,6.66,17.6
PSNY,18.78,7.01,2.6
QLYS,137.49,7.15,92.8
QUIK,19.97,5.27,11.1
RARE,33.39,8.83,85.1
RJET,21.01,12.96,4.0
RMBS,132.74,7.13,514.2
RNAC,10.42,8.09,4.3
RRX,238.19,8.33,241.9
SAIL,14.64,6.71,88.0
SANM,253.08,5.27,393.2
SEDG,58.44,5.56,164.7
SGML,12.65,6.39,32.6
SHLS,9.9,6.57,58.9
SIF,23.4,6.9,1.7
SILC,47.94,14.33,7.4
SLDB,9.99,5.49,22.3
SNDK,2273.73,10.89,22485.9
SOLS,88.6,7.34,154.1
SPIR,18.6,5.38,28.2
SQM,74.04,5.98,95.0
SRPT,17.97,5.58,64.6
