Ticker,Type
ABEO,Big Move
ABVX,Big Move
ACHC,Big Move
ACLS,Big Move
ACRS,Big Move
AEIS,Big Move
AIRJ,Big Move
AIRO,Big Move
AKTS,Big Move
AKTX,Big Move
ALKT,Big Move
ALTO,Big Move
AMD,Big Move
APD,Big Move
APH,Big Move
ARE,Pullback
ARM,Pullback
ASML,Big Move
ASX,Big Move
ATRO,Pullback
AVAV,Big Move
AVNW,Big Move
AYA,Pullback
AZ,Big Move
BBNX,Pullback
BEAM,Pullback
BHVN,Pullback
BKV,Big Move
BLZE,Big Move
BMI,Big Move
BNAI,Big Move
BNTC,Big Move
BRUN,Big Move
BTQ,Pullback
BZH,Pullback
CART,Pullback
CAST,Pullback & Big Move
CCC,Big Move
CCOI,Big Move
CECO,Pullback
CEVA,Big Move
CGNT,Big Move
CGNX,Big Move
CLB,Big Move
CLOV,Pullback
CLPT,Pullback
CLS,Big Move
CMP,Pullback
CODI,Big Move
CRDO,Big Move
CRK,Big Move
CRSP,Pullback
CSIQ,Big Move
CTOS,Pullback
CUPR,Big Move
CVCO,Pullback
CWH,Pullback
CWK,Pullback
CYRX,Pullback
DCH,Big Move
DHC,Pullback
DIOD,Pullback & Big Move
DLTR,Pullback
DMRA,Big Move
DPRO,Big Move
DRTS,Big Move
DV,Pullback
ECOR,Big Move
EDSA,Big Move
ELE,Big Move
ELF,Big Move
ETOR,Pullback
EWTX,Pullback
EXPE,Pullback
FAC,Big Move
FEIM,Big Move
FIGR,Big Move
FLO,Pullback
FN,Big Move
FTH,Big Move
FTNT,Pullback
FTRE,Pullback
GENI,Pullback
GKOS,Pullback
GLAS,Big Move
GLBE,Pullback
GMAB,Big Move
GRDN,Pullback
GSIT,Big Move
GT,Pullback
HIMX,Big Move
HLNE,Big Move
HOOD,Pullback
HPP,Pullback
HQ,Big Move
HSCS,Pullback
HYLN,Big Move
IART,Pullback
ILMN,Pullback
IMDX,Big Move
IMOS,Big Move
IMTX,Big Move
INTC,Big Move
INTT,Big Move
IPGP,Big Move
IPX,Big Move
IRON,Pullback
JBI,Pullback
JKS,Big Move
JMIA,Big Move
JTAI,Big Move
JYNT,Big Move
KRMN,Big Move
KTOS,Big Move
KYIV,Big Move
LCII,Big Move
LFCR,Big Move
LGN,Big Move
LQDA,Big Move
LYFT,Pullback
MAN,Pullback
MGTX,Big Move
MIRM,Pullback
MOVE,Big Move
MPWR,Big Move
MQ,Pullback
MRAM,Big Move
MRCY,Big Move
MRLN,Big Move
MRVL,Big Move
MRX,Pullback
MSB,Big Move
MYE,Big Move
NCLH,Pullback
NESR,Big Move
NIQ,Big Move
NKTR,Big Move
NMAX,Big Move
NPKI,Pullback
NVEC,Big Move
NVMI,Pullback
NVT,Pullback
NXG,Big Move
NXT,Big Move
ODD,Big Move
OFRM,Pullback
OLLI,Big Move
ON,Big Move
OPFI,Big Move
OPTU,Pullback
OPTX,Big Move
OSS,Big Move
OTLK,Pullback
P,Big Move
PACS,Big Move
PAVS,Big Move
PCT,Big Move
PDFS,Big Move
PGY,Big Move
PI,Big Move
PINS,Pullback
PLSE,Pullback
POWI,Pullback & Big Move
PRLD,Big Move
PRM,Pullback & Big Move
PSIX,Big Move
PSNY,Big Move
PWR,Pullback
QLYS,Big Move
QNC,Pullback
QUIK,Big Move
RARE,Big Move
RDDT,Pullback
REPL,Pullback
RHI,Pullback
RJET,Big Move
RLMD,Pullback
RNAC,Big Move
ROOT,Pullback
RRX,Big Move
RSI,Pullback
RVLV,Pullback
SAIL,Big Move
SANM,Pullback & Big Move
SDGR,Pullback
SFIX,Pullback
SG,Pullback
SGML,Big Move
SHLS,Big Move
SIF,Big Move
SILC,Big Move
SLDB,Big Move
SMTC,Pullback
SNDK,Big Move
SOFI,Pullback
SOLS,Big Move
SQM,Big Move
SRPT,Big Move
STGW,Big Move
SUPX,Big Move
SVCO,Big Move
SYM,Big Move
SYNA,Big Move
TATT,Big Move
TENX,Big Move
TEX,Pullback
TGB,Big Move
TGTX,Pullback
TH,Pullback
TIGO,Pullback
TNET,Pullback
TNGX,Pullback
TOI,Pullback
TRAX,Big Move
TRLV,Big Move
TRT,Big Move
TVTX,Pullback
TW,Big Move
U,Pullback
ULCC,Big Move
UMAC,Big Move
UP,Big Move
VAC,Pullback
VECO,Big Move
VERU,Pullback
VGNT,Big Move
VNET,Big Move
VOYG,Big Move
VRT,Big Move
VRTS,Pullback
VSME,Pullback
VSXY,Pullback
W,Pullback
WIT,Pullback
WOLF,Big Move
WTS,Big Move
WYFI,Big Move
XNDU,Big Move
XYZ,Pullback
ZEPP,Big Move
ZYME,Big Move
