Ticker,Price,ADR,Support,Dist
AAON,133.26,5.73,E9,0.54
AAP,59.2,4.54,E9,1.78
ACLS,180.7,6.74,E9,2.89
AEO,18.05,5.05,E9,0.97
AGL,107.25,9.9,E9,1.1
AIRJ,4.72,12.11,E9,0.14
ALAB,398.0,9.37,E9,1.66
ALGN,175.71,4.18,E9,1.05
AMBQ,83.43,8.66,E9,0.66
AMD,532.57,6.12,E9,1.99
AMKR,85.62,8.65,E9,1.19
AMPG,6.98,18.3,E21,1.19
ANAB,59.68,5.06,E9,2.91
ANET,165.45,4.69,E9,0.39
ANF,89.35,4.54,E9,2.8
AOSL,45.7,10.99,E9,1.12
ARCB,150.02,4.91,E9,0.12
ARDX,6.06,4.68,E9,0.75
ARQT,26.69,4.66,E9,2.93
ARWR,79.27,5.28,E9,0.46
ASML,1841.18,4.09,E9,0.81
ATHM,18.78,4.94,E9,2.16
ATI,199.5,4.03,E9,1.21
AVR,9.88,6.62,E9,0.87
AXGN,44.49,5.34,E9,1.66
AXON,444.73,6.73,E9,1.2
BBAR,19.06,5.37,E21,0.43
BBBY,6.31,8.39,E9,1.96
BBY,76.89,4.06,E9,1.83
BDC,121.32,4.16,E9,2.59
BE,309.18,9.18,E9,0.86
BEAM,33.93,7.25,E9,2.95
BIRK,44.52,4.78,E9,0.91
BLTE,149.83,5.96,E9,2.53
BOOT,175.15,5.0,E9,1.35
BROS,66.6,4.86,E9,0.89
BRUN,34.43,15.21,E9,0.2
BZH,27.51,4.01,E9,1.82
CAVA,83.3,5.07,E9,0.31
CCL,28.46,4.28,E9,0.01
CDW,128.02,4.38,E9,0.47
CECO,95.09,6.62,E9,0.19
CIFR,25.68,10.23,E9,2.23
CRDO,268.03,11.07,E9,1.53
CRI,43.09,4.09,E9,2.34
CRSP,53.98,5.46,E9,1.3
CRSR,8.8,8.33,E9,0.1
CRWD,678.65,5.23,E9,0.11
CTRN,56.22,7.96,E9,2.29
CVCO,608.52,4.16,E9,2.43
DELL,409.45,7.54,E9,0.92
DGII,69.17,4.16,E9,1.17
DHT,18.08,4.16,E9,0.47
DIN,34.01,4.45,E9,2.45
DIOD,114.97,6.85,E9,1.57
DJCO,548.23,4.42,E9,1.69
DKS,237.29,4.1,E9,2.43
DOO,62.25,4.35,E9,2.68
DXPE,166.99,4.13,E9,0.25
ECO,51.88,4.06,E9,0.01
ELAN,24.37,4.21,E9,1.88
ESAB,98.82,4.65,E9,1.19
EVTC,26.28,4.83,E9,1.66
EXTR,30.96,4.53,E9,0.15
EYPT,13.71,6.39,E9,1.28
FA,16.76,4.55,E9,2.11
FLR,53.62,4.68,E9,2.28
FPS,58.7,8.62,E9,1.76
FRO,38.47,4.53,E9,1.75
FROG,78.8,6.0,E9,0.7
FTAI,268.4,6.11,E9,1.38
FTNT,149.93,4.31,E9,2.52
GFS,86.12,5.71,E9,2.86
GO,9.53,4.95,E9,0.83
GPK,10.91,4.44,E9,2.61
GRRR,16.9,10.89,E9,0.06
HELE,27.83,6.04,E9,2.24
HIMS,32.71,8.44,E9,2.42
HLIT,14.85,6.01,E9,0.8
HNRG,18.15,6.08,E9,1.61
HOOD,93.47,8.02,E21,0.45
HPE,46.72,6.91,E9,1.8
HPP,14.3,6.02,E9,0.64
HQ,25.92,21.39,E9,0.87
HROW,41.5,5.6,E9,1.76
HUT,117.68,9.23,E9,1.06
IART,18.1,4.87,E9,2.71
INSW,81.49,4.37,E9,0.09
IOVA,4.21,8.85,E9,2.09
IRON,70.16,4.41,E9,0.24
IVDA,0.38,17.39,E21,2.76
JANX,14.58,4.11,E9,1.87
JBL,374.64,5.06,E9,0.28
KALU,181.73,4.39,E9,0.43
KN,40.79,4.19,E9,0.89
LFUS,477.22,4.31,E9,1.17
LIF,48.94,6.11,E9,2.3
LINC,48.99,4.95,E9,2.49
LMB,81.91,6.04,E9,1.43
LSCC,144.2,6.0,E9,0.81
LSPD,9.56,4.0,E9,0.79
LYFT,14.08,4.41,E9,0.12
MAN,33.81,4.58,E9,2.56
MANU,21.96,4.47,E9,0.08
MARA,13.88,8.97,E9,0.11
MDGL,513.79,4.02,E9,1.8
MEC,35.29,6.5,E9,2.31
MGNI,17.32,5.66,E9,0.46
MIR,18.47,5.29,E9,2.34
MLTX,19.99,5.9,E9,0.7
MMED,14.22,6.99,E9,0.37
MNKD,3.93,6.05,E9,2.05
MOD,283.67,6.7,E9,0.23
MPTI,91.34,6.43,E9,0.16
MRVL,281.26,10.47,E9,1.17
MRX,64.12,5.2,E9,0.98
MTSI,390.19,6.11,E9,2.8
NAVN,21.59,7.74,E9,1.36
NBIS,256.63,10.93,E9,2.05
