Ticker,Type
AAON,Pullback
ACDC,Big Move
ACHC,Big Move
ACLS,Big Move
ACMR,Big Move
AEO,Pullback
AESI,Big Move
AIP,Big Move
AIRJ,Pullback
ALGM,Big Move
ALGN,Pullback
ALTG,Big Move
AMAT,Big Move
ANET,Pullback
ANGO,Big Move
AOSL,Pullback & Big Move
ARCB,Pullback
ARDX,Pullback
AROC,Big Move
ARQT,Pullback
ASND,Big Move
ASYS,Big Move
ATHM,Pullback
ATMU,Big Move
AUGO,Big Move
AVBP,Big Move
AVR,Pullback
AXGN,Pullback
AXON,Pullback
AYA,Big Move
AYI,Big Move
BB,Big Move
BBAR,Pullback
BBBY,Pullback
BBY,Pullback
BDSX,Big Move
BE,Pullback
BEAM,Pullback
BHC,Big Move
BHE,Big Move
BIO,Big Move
BLFS,Big Move
BLTE,Pullback
BLZE,Big Move
BMI,Big Move
BNED,Big Move
BOOT,Pullback
BZH,Pullback
CAT,Big Move
CBLL,Big Move
CEPO,Big Move
CGON,Big Move
CHYM,Big Move
CMCO,Big Move
CMPS,Big Move
CNH,Big Move
COHU,Big Move
COLD,Big Move
CQP,Big Move
CRI,Pullback
CRSR,Pullback
CSIQ,Big Move
CTEV,Big Move
CTOS,Big Move
CTRN,Pullback
CVCO,Pullback
CXT,Big Move
DELL,Pullback
DHT,Pullback
DK,Big Move
DRTS,Big Move
DXPE,Pullback
EYPT,Pullback
FLEX,Big Move
FORM,Big Move
FRMI,Big Move
FROG,Pullback
FTAI,Pullback
FWRD,Big Move
GO,Pullback
GRC,Big Move
GTES,Big Move
GTX,Big Move
HAE,Big Move
HCAI,Big Move
HELE,Pullback
HELP,Big Move
HIMS,Pullback
HNGE,Big Move
HNRG,Pullback
HQ,Pullback
HRI,Big Move
HROW,Pullback
HUT,Pullback
ICHR,Big Move
INNV,Big Move
INSW,Pullback
INTT,Big Move
IOVA,Pullback
IVDA,Pullback
JANX,Pullback
JLHL,Big Move
KALU,Pullback
KLAC,Big Move
KLIC,Big Move
KMT,Big Move
KYMR,Big Move
LFUS,Pullback
LFVN,Big Move
LIF,Pullback
LIND,Big Move
LMB,Pullback
LRCX,Big Move
MANU,Pullback
MBUU,Big Move
MEI,Big Move
MGNI,Pullback
MIR,Pullback
MKSI,Big Move
MOD,Pullback
MOH,Big Move
MPTI,Pullback
MRVL,Pullback
MTA,Big Move
MTW,Big Move
MU,Big Move
MXL,Big Move
NESR,Big Move
NOVT,Pullback & Big Move
NPKI,Pullback & Big Move
NRIX,Big Move
NSIT,Pullback
NUVB,Pullback
NVT,Pullback
OCUL,Pullback
OI,Pullback
OII,Big Move
ON,Pullback
ONTO,Big Move
OPFI,Big Move
ORKA,Big Move
ORMP,Big Move
OSK,Big Move
OUST,Pullback
PARR,Big Move
PAYO,Pullback
PDFS,Big Move
PESI,Big Move
PLOW,Big Move
PLPC,Big Move
PLSE,Big Move
PRAX,Big Move
PRG,Big Move
PUMP,Big Move
PWR,Pullback
Q,Big Move
QDEL,Big Move
QMCO,Pullback
QTTB,Big Move
QXO,Big Move
RAPP,Pullback
RBRK,Pullback
RCUS,Big Move
RFIL,Big Move
ROLR,Big Move
RXO,Pullback & Big Move
RXT,Pullback
SABR,Pullback
SDGR,Big Move
SHAZ,Pullback
SI,Big Move
SLS,Big Move
SNDK,Big Move
SNX,Pullback
STAA,Big Move
STI,Big Move
STM,Pullback
STVN,Big Move
SVC,Pullback
SWBI,Pullback
SXI,Big Move
TARS,Pullback
TECH,Big Move
TER,Big Move
TEX,Big Move
THRM,Pullback
TOST,Pullback
TRIP,Pullback
TSHA,Pullback
TTI,Pullback
TWI,Big Move
UCTT,Big Move
ULCC,Big Move
URI,Big Move
USAC,Big Move
UTI,Pullback
VAC,Pullback
VECO,Pullback & Big Move
VIAV,Pullback
VLO,Big Move
VOR,Pullback
VRT,Pullback
VSH,Pullback & Big Move
VSME,Pullback
WAVE,Big Move
WBI,Big Move
WGO,Big Move
WING,Big Move
WLY,Pullback
WNC,Big Move
WTO,Big Move
WTS,Big Move
WYFI,Pullback
XPRO,Big Move
XYZ,Pullback
ZBRA,Pullback
