Ticker,Type
AAOI,Pullback
AEBI,Big Move
AEHR,Pullback
AESI,Pullback
AFRM,Pullback
AGX,Pullback
AIP,Pullback
AMD,Pullback
APA,Big Move
APLD,Pullback
ARES,Pullback
ARM,Pullback
ARWR,Pullback
ASAN,Big Move
ASM,Pullback
ASPI,Pullback
ASST,Pullback
ASTH,Pullback
ATER,Pullback
ATOM,Pullback
ATRO,Pullback
AXSM,Pullback
AXTI,Big Move
BBAI,Pullback
BE,Pullback
BHE,Pullback
BILL,Pullback
BKSY,Pullback
BLZE,Pullback
BORR,Pullback
BRBR,Big Move
BRKR,Pullback
BRZE,Big Move
BTBT,Pullback
BTDR,Pullback
BZH,Pullback
CAEP,Big Move
CBRL,Pullback & Big Move
CECO,Pullback
CEVA,Pullback
CF,Pullback
CGEM,Pullback
CGNX,Pullback
CIEN,Pullback
CIFR,Pullback
CLSK,Pullback
CLYM,Pullback
CMP,Pullback
COLD,Pullback
CPIX,Big Move
CRCL,Pullback
CXW,Pullback
CYTK,Pullback
DCBO,Big Move
DCH,Pullback
DCO,Pullback
DELL,Pullback
DGII,Pullback
DHC,Pullback
DIN,Pullback
DK,Pullback
DOCS,Big Move
DT,Pullback
DV,Big Move
DXC,Big Move
DXCM,Big Move
DXYZ,Pullback
DY,Pullback
EOSE,Pullback
ERNA,Big Move
ESOA,Big Move
ETOR,Pullback
FDS,Big Move
FIX,Pullback
FJET,Big Move
FNGD,Big Move
FPS,Pullback
FRSH,Big Move
FUN,Big Move
GH,Pullback
GLOB,Big Move
GLW,Pullback
GLXY,Pullback
GPRE,Pullback
GRAL,Pullback
GWRE,Big Move
HBM,Pullback
HIVE,Pullback
HLIT,Pullback
HNRG,Pullback
HPP,Pullback
HRI,Pullback
HUBS,Big Move
HUT,Pullback
HZO,Pullback
IESC,Pullback
INOD,Big Move
INV,Pullback
IONQ,Pullback
IOT,Big Move
IRDM,Pullback
IREN,Pullback
JOBY,Pullback
KGEI,Big Move
KLIC,Pullback
KN,Pullback
KOPN,Pullback
KRYS,Pullback
LASR,Pullback
LEGN,Pullback
LIFE,Pullback
LINC,Pullback
LIVN,Pullback
LRCX,Pullback
MARA,Pullback
MEI,Pullback
MICC,Big Move
MIRM,Pullback
MITK,Big Move
MLEC,Big Move
MNTS,Pullback
MOD,Pullback
MRCY,Pullback
MRVL,Pullback
MRX,Pullback
MTRN,Pullback
MU,Pullback
NAMS,Pullback
NEXA,Pullback
NOK,Pullback
NOW,Big Move
NPO,Pullback
NUAI,Pullback
NVCR,Pullback
NWPX,Pullback
ORCL,Pullback
P,Pullback
PACS,Pullback
PATH,Big Move
PBT,Big Move
PESI,Big Move
PIII,Big Move
PNRG,Big Move
PRLB,Pullback
PRMB,Pullback
PTGX,Pullback
PTON,Pullback
PZZA,Big Move
Q,Pullback
QS,Pullback
QUBT,Pullback
QUIK,Pullback
RDDT,Pullback
RELY,Pullback
REPL,Big Move
RGC,Big Move
RIOT,Pullback
RR,Pullback
RUN,Pullback
RXO,Big Move
SANM,Pullback
SCHL,Pullback
SEZL,Pullback
SFM,Pullback
SG,Big Move
SHLS,Big Move
SITM,Pullback
SKM,Pullback
SKYT,Pullback
SLE,Big Move
SLGL,Big Move
SMCI,Pullback
SOC,Big Move
SOLS,Pullback
SPCE,Pullback
SPIR,Big Move
SRRK,Pullback
STM,Pullback
STN,Big Move
STX,Pullback
SVC,Pullback
SVM,Pullback
SXC,Pullback
TALO,Big Move
TEAM,Big Move
TENB,Pullback & Big Move
THR,Pullback
TNXP,Big Move
TRAK,Big Move
TSAT,Pullback
TTGT,Big Move
TTI,Pullback
TTMI,Pullback
UCTT,Pullback
URGN,Pullback
USEG,Pullback
UTI,Pullback
VG,Big Move
VSAT,Pullback
WDAY,Big Move
WEX,Big Move
WING,Big Move
WSC,Pullback
WT,Pullback
WULF,Pullback
WYFI,Pullback
ZM,Pullback
ZVRA,Pullback
