Ticker,Type
AAOI,Pullback
ABAT,Pullback
ABCL,Pullback
ABSI,Pullback
ABVX,Big Move
ACHC,Big Move
ADPT,Big Move
ADTN,Pullback
AEVA,Pullback
AGX,Pullback
AI,Pullback
AIIO,Pullback
AIOS,Big Move
AIP,Pullback
ALM,Pullback
AMPG,Big Move
AMRC,Pullback
ANY,Big Move
APGE,Big Move
APP,Pullback
APPF,Pullback
APPN,Pullback
ARRY,Pullback
ASPN,Pullback
ASTI,Pullback
ASTS,Pullback
ATAI,Pullback
AVBP,Pullback
AVPT,Pullback
AXSM,Big Move
BBAI,Pullback
BBAR,Pullback
BBBY,Pullback
BE,Pullback
BHVN,Big Move
BIRK,Pullback
BLDP,Pullback
BLZE,Pullback
BMA,Pullback
BOX,Pullback
BRKR,Big Move
BROS,Pullback
BTDR,Big Move
BTQ,Pullback
BVS,Big Move
CBIO,Big Move
CBZ,Pullback
CCCC,Pullback
CCJ,Pullback
CDNL,Big Move
CECO,Pullback
CENX,Pullback
CLBT,Pullback
CLFD,Pullback
CLPT,Big Move
CMP,Pullback
CMPS,Pullback
CNXC,Pullback
CRDO,Pullback
CRI,Pullback
CRM,Pullback
CRSR,Pullback
CSIQ,Pullback
CVCO,Pullback
CYD,Pullback
DBX,Pullback
DGII,Pullback
DJCO,Pullback
DKS,Pullback
DNA,Pullback
DNLI,Pullback
DOCU,Pullback
DPRO,Pullback
DRTS,Big Move
DT,Pullback
DV,Pullback
ELTX,Big Move
ENLT,Pullback
EOSE,Pullback
ETSY,Pullback
EWTX,Pullback
EXEL,Big Move
F,Pullback
FA,Pullback
FABC,Big Move
FATE,Pullback
FATN,Big Move
FCEL,Pullback
FCFS,Big Move
FEIM,Pullback
FIVE,Pullback
FIVN,Pullback
FOFO,Big Move
FPS,Big Move
FRSH,Pullback
GCTS,Pullback
GDYN,Pullback
GENB,Big Move
GGAL,Pullback
GH,Pullback
GLBE,Pullback
GME,Big Move
GRRR,Pullback
GWRE,Pullback
HALO,Big Move
HIVE,Pullback
HOOD,Pullback
HOV,Pullback
HPQ,Pullback
HRI,Pullback
HUBG,Pullback
ICHR,Pullback
ILMN,Big Move
IMSR,Pullback
INCY,Big Move
INDI,Pullback
INDV,Big Move
INTC,Pullback
IPWR,Pullback
IPX,Pullback
IRON,Pullback
IT,Pullback
JLHL,Big Move
JOBY,Pullback
KULR,Pullback
LAC,Pullback
LAES,Pullback
LAR,Pullback
LEGT,Big Move
LFUS,Pullback
LGIH,Pullback
LIND,Pullback
LITE,Pullback
LNTH,Pullback
LSPD,Pullback
LTRX,Pullback
MAN,Pullback
MANH,Pullback
MDGL,Big Move
MDT,Big Move
MGNI,Pullback
MITK,Pullback
MLAB,Pullback
MLTX,Pullback
MMED,Big Move
MNDY,Pullback
MOH,Pullback
MP,Pullback
MRNA,Big Move
MRX,Big Move
MXL,Pullback
NAK,Pullback
NB,Pullback
NBIX,Big Move
NCPL,Pullback
NEO,Pullback
NESR,Pullback
NN,Pullback & Big Move
NOW,Pullback
NSP,Pullback
NUTX,Big Move
NVTS,Big Move
NXT,Pullback
OCS,Big Move
ONDS,Pullback
ONT,Big Move
OTEX,Pullback
OXM,Pullback
PAHC,Big Move
PATH,Pullback
PAYC,Pullback
PAYO,Pullback
PBF,Pullback
PCTY,Pullback
PDYN,Pullback
PHOE,Big Move
PHVS,Pullback
PLPC,Pullback
PLUG,Pullback
POET,Big Move
PRAX,Big Move
PRGS,Pullback
PRKS,Pullback
PTEN,Pullback
PTON,Pullback
PVLA,Big Move
QBTS,Pullback
QFIN,Pullback
QS,Pullback
QTEX,Pullback
QUBT,Pullback
QURE,Big Move
RAPP,Big Move
RCL,Pullback
RDDT,Pullback
RDVT,Pullback
REPL,Big Move
RGTI,Pullback
RIVN,Big Move
RNG,Pullback
ROG,Pullback
ROLR,Big Move
RPD,Pullback
RXRX,Pullback
RXT,Pullback
RYOJ,Pullback
RYZ,Pullback
SCCO,Pullback
SCSC,Pullback
SDOT,Big Move
SES,Pullback
SEZL,Pullback
SKYT,Pullback
SLDP,Pullback
SMR,Pullback
SN,Pullback
SNDK,Big Move
SOLS,Pullback
SPHR,Pullback
SPRC,Big Move
SPT,Pullback
SRZN,Big Move
SSYS,Pullback
STRL,Big Move
STRO,Big Move
SVV,Big Move
SYRE,Pullback & Big Move
TATT,Big Move
TBN,Big Move
TDC,Pullback
TDOC,Pullback
TEAM,Pullback
TGTX,Big Move
TH,Pullback
TIGO,Pullback
TJGC,Big Move
TMC,Pullback
TMQ,Pullback
TNET,Pullback
TPL,Big Move
TSEM,Pullback
TSSI,Pullback
TTMI,Big Move
TVTX,Pullback & Big Move
U,Pullback
UFPT,Pullback
ULCC,Pullback
UMC,Pullback
UPB,Big Move
URI,Big Move
USAR,Pullback
UTI,Big Move
VAC,Pullback
VBNK,Big Move
VECO,Pullback
VIVO,Pullback
VNET,Pullback
VOYG,Pullback
VRNS,Pullback
VSA,Big Move
VYX,Pullback
VZLA,Pullback
WDC,Big Move
XIFR,Pullback
XOS,Big Move
XPEL,Pullback
ZM,Pullback
