Ticker,Price,ADR,Support,Dist
AAOI,184.07,14.47,E9,1.36
AAP,57.12,5.53,E9,0.32
ABAT,3.62,8.93,E9,1.25
ABCL,5.72,9.57,E9,0.8
ABSI,5.94,10.87,E9,0.44
ACHR,6.53,6.91,E9,0.63
ACLS,159.19,5.56,E9,2.25
ADNT,22.42,4.9,E9,0.47
ADTN,17.56,7.13,E9,2.59
AESI,17.91,5.38,E9,0.19
AEVA,25.31,14.04,E9,1.92
AGX,686.37,5.42,E9,2.6
AI,10.71,5.91,E9,2.8
AIIO,2.82,37.6,E9,1.69
AIP,37.44,7.47,E9,2.53
ALK,41.87,4.19,E21,0.0
ALM,19.96,7.91,E9,1.26
AMRC,33.33,7.82,E9,2.47
APLD,44.71,9.68,E21,2.71
APP,570.83,7.24,E9,0.71
APPF,166.27,4.59,E9,0.25
APPN,24.07,6.98,E9,1.08
ARRY,8.75,7.05,E9,0.91
ASPN,5.9,8.11,E9,1.53
ASTI,6.91,20.36,E9,0.27
ASTS,107.73,10.9,E9,2.09
ATAI,4.53,6.01,E9,0.66
ATRO,83.51,5.63,E9,0.83
AVBP,29.78,5.75,E9,2.64
AVPT,10.7,5.04,E9,0.2
BBAI,4.83,7.86,E9,1.54
BBAR,17.71,6.34,E9,1.41
BBBY,6.19,6.72,E9,2.35
BE,287.32,8.56,E9,0.55
BIRK,42.21,5.79,E9,0.23
BJRI,43.85,4.15,E9,1.18
BLDP,6.06,10.89,E9,2.84
BLZE,7.95,8.3,E9,1.73
BMA,86.14,5.35,E9,1.87
BOBS,13.23,7.55,E9,2.33
BOX,26.69,4.18,E9,0.55
BROS,56.6,4.57,E9,0.66
BRTX,0.34,19.71,E9,2.25
BTQ,4.24,12.71,E9,1.43
BZFD,1.45,16.33,E21,1.31
CBRL,33.12,5.21,E9,0.49
CBZ,32.25,5.29,E9,1.04
CCCC,3.96,10.08,E9,0.83
CCJ,114.56,4.76,E9,1.76
CDNA,22.31,4.58,E9,0.89
CECO,79.47,6.33,E9,0.0
CENX,67.04,6.74,E9,2.51
CGEM,15.21,6.53,E9,0.77
CGNX,66.06,4.52,E9,0.83
CLBT,14.18,5.87,E9,0.33
CLFD,45.13,9.25,E9,2.36
CLOV,3.65,7.0,E9,1.95
CLSK,17.61,8.1,E9,2.0
CMP,32.64,6.33,E9,2.12
CMPR,96.02,4.46,E9,0.38
CMPS,12.69,8.01,E9,1.7
CNXC,27.68,5.77,E9,1.4
COLD,14.61,4.01,E9,0.88
CRDO,214.6,10.19,E9,0.97
CRI,38.92,5.14,E9,1.39
CRM,190.61,4.19,E9,0.66
CRMD,8.23,4.4,E9,0.03
CRSR,10.48,8.97,E9,2.72
CSIQ,19.53,9.51,E9,2.18
CVCO,544.46,4.57,E9,2.9
CVSA,123.06,4.05,E9,0.41
CXW,21.71,4.48,E9,1.8
CYD,57.67,5.86,E9,1.68
DBX,27.59,4.05,E9,0.76
DCH,6.47,6.47,E9,0.11
DCO,146.92,4.33,E9,0.65
DFTX,23.59,5.21,E9,1.98
