Ticker,Price,ADR,Support,Dist
ABAT,3.42,11.1,E9,0.15
ABSI,6.51,10.93,E9,1.35
ADI,412.13,4.08,E9,0.83
ADNT,22.44,4.68,E9,0.76
AEVA,23.51,12.33,E9,1.15
AGIO,28.72,4.55,E9,1.27
AKTX,14.82,30.97,E9,0.49
ALGM,47.96,6.93,E9,0.35
ALGT,86.04,5.95,E9,1.89
ALTO,5.65,6.69,E9,2.89
AMD,488.45,6.08,E9,0.59
AMN,30.79,5.47,E9,2.37
APPN,23.64,6.52,E9,1.24
APTV,67.96,5.04,E9,0.2
ARM,342.23,9.97,E9,0.37
ASAN,7.46,7.4,E9,1.69
ASTS,97.56,10.86,E9,0.19
ASX,36.8,5.01,E9,1.57
AVBP,30.2,5.96,E9,0.04
AVPT,10.85,4.1,E9,1.05
AVR,9.31,7.74,E9,0.35
AVTR,9.66,4.84,E9,2.72
AXGN,42.36,4.73,E9,1.69
AXON,446.2,6.53,E9,1.01
AZTA,22.46,5.29,E9,0.04
BAND,64.29,9.26,E9,0.62
BB,9.29,9.61,E9,1.53
BBBY,5.96,7.54,E9,1.74
BBWI,18.82,5.39,E9,2.92
BLBD,71.43,4.4,E9,1.52
BLFS,26.6,5.38,E9,0.59
BLLN,99.65,8.66,E9,1.91
BLZE,7.65,7.48,E9,1.19
BRKR,55.18,5.49,E9,1.02
BRTX,0.38,20.34,E9,0.29
BRUN,30.24,16.64,E9,2.59
BTDR,17.65,11.09,E9,0.95
BWA,74.85,4.47,E9,2.4
CART,41.9,4.35,E9,1.07
CBZ,33.94,4.64,E9,1.24
CDNS,383.74,4.18,E9,1.25
CDW,129.13,4.11,E9,0.98
CIFR,22.63,10.02,E9,0.24
CLSK,16.17,8.74,E9,0.53
CLYM,10.91,8.64,E9,0.07
CMP,30.21,4.67,E9,0.37
CORZ,27.22,6.4,E9,1.22
CRL,188.06,5.12,E9,2.65
CRSR,8.95,8.75,E9,0.65
CRVL,60.79,4.59,E9,0.73
CRWD,691.53,5.48,E9,1.74
CSTM,34.75,5.27,E9,1.48
DDOG,234.24,5.45,E9,0.21
DDS,614.28,4.22,E9,2.33
DELL,391.45,7.04,E9,1.75
DFTX,24.11,6.28,E9,2.86
DGII,68.33,4.39,E9,2.18
DIOD,106.84,6.42,E9,1.38
DK,47.07,5.3,E9,0.21
DOCN,174.75,8.34,E9,2.85
DPRO,6.51,9.42,E9,1.06
DRTS,9.68,10.07,E9,0.59
DRVN,13.83,5.0,E9,2.91
DUOT,12.1,11.76,E9,1.08
DV,10.23,4.61,E9,0.18
DXCM,75.25,4.28,E9,1.13
DY,464.57,4.99,E9,0.11
ELAN,24.05,5.03,E9,1.46
ESTC,60.22,6.09,E9,1.82
EVER,19.84,5.93,E9,2.35
F,14.71,5.22,E9,0.27
FA,15.56,4.47,E9,0.67
FCX,66.34,4.57,E9,1.67
FLEX,151.99,5.97,E9,2.08
FSLR,271.17,6.54,E9,1.57
FTNT,145.06,4.26,E9,2.54
GFS,80.74,6.31,E9,2.49
GH,130.9,5.79,E9,2.24
GHM,103.0,6.78,E9,2.15
GLBE,33.22,4.6,E9,2.82
GPK,10.63,4.83,E9,0.12
GRRR,17.78,10.32,E9,2.37
GTLB,28.4,6.56,E21,0.18
GTX,33.4,4.07,E9,2.87
HBM,26.64,5.63,E9,0.03
HIVE,3.79,12.94,E21,0.21
HLIT,14.51,7.17,E9,1.94
HP,39.19,4.02,E9,0.77
HPE,46.8,6.33,E9,1.02
HPQ,24.68,5.45,E9,1.44
HRI,142.51,5.51,E9,1.68
HUT,116.31,8.84,E9,0.1
HZO,33.62,4.17,E9,0.11
IBM,274.85,4.7,E9,1.77
IESC,731.33,5.86,E9,2.73
ILMN,166.21,4.15,E9,2.78
INOD,105.36,11.29,E9,1.67
INVX,28.75,4.47,E9,1.54
IOVA,3.96,8.53,E9,0.4
KEEL,5.52,11.1,E9,0.57
KLAR,16.4,6.32,E9,0.48
LASE,2.41,22.63,E9,0.85
LFUS,462.98,4.54,E9,0.4
LIF,45.28,5.21,E9,0.28
LINC,47.61,4.47,E9,0.35
LION,13.92,4.27,E9,1.84
