Ticker,Price,Gain,Vol
KRO,8.23,32.53,3.4
KROS,10.65,6.55,2.1
KRRO,12.12,5.39,1.9
LB,80.4,6.31,18.6
LBRX,48.18,7.0,14.2
LDOS,135.26,6.63,174.6
LEGH,28.9,5.01,3.4
LIFE,29.81,7.52,27.1
LQDT,42.01,11.91,8.3
LUNR,14.93,6.72,130.1
LWAY,31.06,5.72,3.5
LYEL,14.21,5.65,2.3
MATV,11.68,22.05,4.1
MF,10.5,12.18,4.5
MGNI,24.32,17.66,50.2
MLR,54.41,7.04,3.8
MNTN,10.99,5.37,9.5
MSI,474.07,8.2,389.7
MTSI,301.64,14.49,408.4
NBR,83.11,5.75,22.3
NEGG,17.88,7.07,1.2
NEXT,6.8,5.92,19.7
NOVT,163.32,6.66,69.2
NSIT,149.19,6.35,56.5
NXTC,5.59,6.48,41.5
OBE,9.58,5.51,9.3
OCSL,12.72,5.47,5.9
OEC,7.6,15.85,3.5
OESX,17.58,9.46,1.1
OPRT,8.05,32.84,3.6
ORA,107.38,9.55,90.1
OTF,11.33,8.73,26.3
PAVS,6.88,40.12,17.8
PAYC,215.97,23.55,152.9
PAYS,12.4,29.3,6.6
PCLA,6.85,24.55,1.1
PCVX,58.89,5.31,52.3
PH,1069.8,7.31,624.1
PI,171.91,5.21,66.2
PKOH,46.51,11.78,3.1
PN,8.29,20.32,23.4
POET,8.53,5.44,98.9
PRAA,18.15,5.58,5.9
PRAX,370.16,15.95,121.1
PRM,37.35,6.81,58.9
PTC,147.66,5.9,211.8
PTEN,10.05,5.35,91.1
PTGX,146.18,6.45,79.9
RAPP,46.35,9.21,13.4
RDW,11.83,10.35,159.2
REA,12.27,5.59,1.5
RELY,25.93,7.73,71.2
REPL,12.86,8.71,67.1
RGNX,11.28,7.43,19.9
RMAX,10.77,11.03,4.0
SBGI,14.76,6.11,7.3
SDGR,17.81,8.6,16.2
SGHT,7.09,27.75,1.2
SHC,18.91,5.17,54.1
SIMO,267.43,8.42,261.8
SITM,687.5,26.58,274.3
SMJF,8.2,21.48,5.8
SMTC,134.78,11.16,287.4
SOPH,6.69,6.19,2.4
SOUN,7.08,10.11,242.8
SRPT,16.78,5.34,53.2
SRRK,52.64,9.96,54.7
SVC,8.45,7.23,16.0
SVRA,5.79,5.08,9.5
TARS,65.33,6.59,63.3
TASK,7.82,23.73,6.3
TDW,81.57,5.44,50.3
TIC,8.68,6.11,16.0
TIGO,104.31,13.64,142.6
TPC,95.77,13.27,93.9
TPVG,5.23,13.2,1.1
TRLV,9.0,6.64,7.0
TROX,6.95,18.8,16.6
TRUP,28.16,15.46,10.8
TSAT,54.08,5.46,11.5
TSEM,224.7,6.42,521.5
U,40.81,15.05,351.2
USFD,106.97,6.45,245.6
VAC,124.75,22.62,46.6
VCTR,106.79,6.82,55.3
VERA,32.02,5.5,74.0
VG,13.58,9.25,210.1
VOR,23.7,6.42,18.4
VOYG,38.31,10.31,48.7
VRDN,22.51,6.83,35.4
VSNT,38.22,6.79,64.9
VVX,84.57,8.51,70.5
WETO,5.77,16.57,8.2
WOLF,27.59,9.53,110.6
WPP,25.95,25.91,11.1
WW,16.88,9.54,2.4
WYHG,9.83,194.22,28.3
XE,20.82,9.29,94.1
YARW,41.63,10.44,1.2
ZLAB,20.88,13.66,13.3
ZTG,10.05,47.79,3.0
ZVRA,11.88,12.82,16.8
