Ticker,Price,ADR,Support,Dist
AAP,57.92,5.12,E9,0.92
ADEA,28.31,7.09,E9,1.43
ADPT,23.6,6.22,E9,0.66
AGEN,7.49,15.34,E9,2.77
AGYS,107.58,4.8,E9,0.45
AIR,146.4,4.77,E9,2.68
ALK,50.69,4.28,E9,2.3
ALMS,27.8,6.65,E9,1.12
ALT,3.01,5.61,E9,1.14
AMBP,5.02,4.9,E9,2.09
AMC,2.57,9.19,E9,1.96
AN,211.33,4.16,E9,1.03
ANRO,28.47,7.46,E9,2.49
ARWR,85.83,4.93,E9,0.01
ATEX,100.32,7.71,E9,2.15
ATRC,39.49,4.36,E9,2.52
AUR,6.78,7.14,E9,2.83
AVPT,12.79,4.1,E9,0.65
AVTR,13.18,4.58,E9,0.51
AVTX,18.7,6.65,E9,0.1
AXGN,44.35,5.85,E9,1.99
BAX,27.01,4.11,E9,2.87
BBW,34.71,4.23,E9,0.72
BH,390.23,6.02,E9,0.18
BHC,5.91,6.14,E9,0.26
BIIB,206.28,4.16,E9,0.48
BILL,47.0,4.22,E9,1.0
BRZE,25.71,6.16,E9,1.03
BSY,35.36,4.56,E9,0.73
BVN,32.56,4.07,E9,2.8
BWIN,28.6,4.84,E9,1.46
CBRL,58.22,4.71,E9,2.73
CDW,141.97,5.05,E9,1.1
CGNX,67.38,4.68,E9,1.43
CHEF,109.14,4.61,E9,1.74
CHWY,23.43,4.2,E9,1.65
CLBT,15.46,4.36,E9,1.6
CLMT,41.88,4.21,E9,0.15
CNH,10.85,4.01,E9,0.45
COGT,41.8,5.14,E9,2.19
CORT,107.95,5.38,E9,1.46
COTY,2.72,5.56,E9,1.17
CRAI,176.46,4.88,E9,0.69
CRI,40.29,4.89,E9,2.22
CRM,186.77,4.17,E9,1.43
CROX,134.18,4.2,E9,0.21
CRSR,10.61,5.98,E9,0.86
CVNA,68.34,5.29,E9,2.92
CWK,13.66,4.43,E9,0.17
DELL,437.65,7.61,E9,1.31
DFIN,48.38,5.12,E9,1.07
DJT,9.89,6.57,E9,0.11
DMRA,29.88,8.02,E9,0.57
DNLI,24.73,5.16,E9,2.94
DNTH,109.92,6.09,E9,1.72
DOCU,56.9,4.82,E9,2.56
DOMO,3.8,8.54,E9,1.49
DORM,137.58,4.12,E9,0.36
DSGX,77.78,4.35,E9,2.81
DXC,11.09,5.23,E9,1.89
DYN,25.88,5.91,E9,1.64
EFX,175.79,4.21,E9,0.33
ENR,21.54,4.38,E9,0.45
ENTX,2.82,12.47,E9,0.33
EPC,28.12,4.59,E9,0.09
ETON,46.18,6.28,E9,1.36
EVC,11.41,5.72,E9,0.93
EXPE,306.57,4.19,E9,2.45
EYE,22.47,4.3,E9,1.45
FBIN,50.35,4.19,E9,0.11
FDS,274.58,4.13,E9,1.63
FIG,23.97,8.35,E21,1.37
FIVN,28.37,6.19,E9,1.77
FND,59.99,4.62,E9,2.58
FRSH,11.59,5.19,E9,1.59
FSLY,22.68,7.7,E9,0.74
FTNT,160.11,4.55,E9,0.16
GH,157.58,4.89,E9,0.69
GKOS,170.99,4.64,E9,2.97
GLOB,37.25,6.24,E9,2.24
GO,9.69,4.33,E9,1.17
GPGI,14.98,5.43,E9,2.37
GRAB,3.67,4.09,E9,2.02
GRC,84.58,4.64,E9,1.92
GSHD,66.66,7.0,E9,2.88
GTES,28.59,4.26,E9,1.68
GTLB,35.68,5.95,E9,2.47
GWRE,160.03,5.34,E9,2.67
HELE,28.82,5.06,E9,1.0
HOG,25.7,4.08,E9,0.02
HOV,134.63,4.28,E9,1.08
HPQ,28.18,4.49,E9,2.32
HZO,35.13,5.09,E9,0.25
ILMN,193.72,4.05,E9,0.32
IMAX,49.73,4.2,E9,2.83
IMCR,34.5,4.68,E9,2.31
INTU,321.91,4.61,E9,1.62
IOT,38.22,6.09,E9,2.06
IP,40.53,4.21,E9,1.0
IRON,77.44,4.66,E9,0.62
ITRI,102.82,4.13,E9,2.77
JANX,16.1,4.1,E9,2.47
JBLU,6.19,5.81,E9,2.2
KALU,170.98,4.73,E9,1.93
KARO,63.65,4.68,E9,0.61
KD,13.99,5.26,E9,2.51
KFRC,58.54,4.15,E9,1.19
KMPR,29.83,4.04,E9,1.71
KNSA,76.51,5.02,E9,2.85
KWR,167.31,4.25,E9,2.6
LAD,375.78,4.47,E9,1.03
LAZ,43.32,4.69,E9,1.03
LCID,6.98,19.8,E21,0.94
LEU,178.03,6.82,E9,0.2
LGIH,59.18,5.2,E9,0.29
LOAR,72.54,4.5,E9,0.54
LPG,44.38,4.13,E9,0.02
LPX,75.91,4.45,E9,1.23
LYFT,16.3,4.25,E9,1.9
MBC,9.0,4.91,E9,1.43
MBX,67.11,8.25,E9,2.16
MD,26.51,4.38,E9,1.55
