Ticker,Price,Gain,Vol
GOLF,107.73,7.2,31.4
GRAL,63.74,7.22,57.1
GRVY,65.52,15.23,4.8
HIMS,35.47,11.23,541.5
HIMX,18.11,6.84,88.8
HLIO,90.49,6.96,30.7
HNI,34.86,7.56,22.0
HNRG,19.45,10.07,13.5
HOV,131.78,9.03,14.0
HPP,14.62,9.02,16.8
HQ,32.0,35.54,27.6
HRI,155.12,6.91,80.0
HY,39.3,5.22,3.1
HYLN,8.1,5.74,50.8
HZO,34.95,5.59,11.1
IBRX,7.36,5.29,98.0
ICHR,98.61,10.24,91.8
IMOS,66.58,12.85,7.3
IMSR,8.51,10.66,27.7
INFU,9.42,7.66,1.5
INTC,133.99,10.64,15325.5
INTG,40.12,6.56,3.0
INTT,18.8,5.8,4.8
IPWR,6.04,5.78,10.4
ISOU,11.97,7.55,1.8
JBLU,5.68,10.72,140.2
JLHL,39.69,18.83,1.2
JOBY,10.0,6.5,352.2
JTAI,7.03,7.57,2.0
KEEL,6.29,5.36,321.8
KF,80.05,6.8,1.7
KLAC,259.56,8.73,2813.4
KLAR,18.84,5.49,95.3
KMX,53.66,13.14,190.7
KRRO,12.99,17.56,2.2
LE,12.44,5.78,3.0
LESL,9.17,19.4,3.5
LEU,191.39,12.38,164.6
LFVN,6.41,5.78,8.1
LGIH,56.7,8.29,20.3
LIND,25.75,7.47,17.8
LIXT,7.61,9.34,2.5
LMRI,9.41,7.05,6.6
LNZA,6.0,5.08,1.3
LOAR,71.67,5.51,45.4
LOKV,11.32,14.92,6.0
LSCC,153.72,9.91,282.1
LTBR,9.83,5.81,10.8
LTH,36.92,6.74,87.0
LWLG,9.78,5.39,62.6
MAAS,18.9,5.35,1.2
MAMA,17.77,12.97,7.8
MBC,9.06,5.1,39.2
MCHP,99.77,6.01,1132.2
MEC,35.68,6.48,22.2
MEI,14.02,21.18,7.3
MGTX,11.32,8.74,8.0
MIR,18.61,5.44,76.8
MKSI,406.37,9.46,367.7
MOVE,22.53,6.93,1.1
MPWR,1563.7,7.97,1326.3
MRAM,27.11,5.57,97.9
MRVL,310.58,7.27,19489.4
MRX,64.85,5.29,49.3
MSAI,5.92,5.34,4.5
MTN,144.78,11.43,123.4
MTSI,391.41,6.62,628.8
MU,1133.99,8.7,52468.2
MX,5.92,12.12,33.8
MXL,88.76,7.11,392.0
NAT,5.85,5.03,20.9
NEO,11.13,7.23,26.8
NHC,201.53,5.46,29.1
NNE,28.21,11.46,88.4
NPKI,15.9,5.23,14.4
NUAI,6.25,9.08,44.4
NUCL,11.25,16.34,5.9
NVCT,13.82,9.77,1.1
NVEC,110.46,8.54,25.2
NVTS,24.02,7.52,952.7
NX,17.0,5.07,7.6
NXPI,313.27,5.05,1306.8
ODD,13.07,19.14,22.9
OLED,88.94,5.23,67.6
OMER,10.28,6.64,21.5
ON,121.62,7.7,1463.7
ONEW,11.33,5.0,1.1
OUST,46.57,14.37,208.0
OWLT,5.0,7.3,1.4
PDEX,64.37,6.47,4.1
PDFS,65.36,7.02,44.2
PENG,67.15,12.52,186.8
PLAB,33.63,8.45,84.3
PLAY,11.95,6.79,27.5
PLNT,52.98,5.52,104.8
PLPC,384.27,5.49,36.3
PONY,8.34,5.04,51.0
POWI,87.11,7.9,113.1
PPIH,29.05,6.37,4.1
PRM,37.78,6.0,49.9
PRTA,8.93,5.18,5.1
PRTH,7.17,10.82,2.4
PSNL,10.54,8.1,33.0
Q,168.98,7.82,298.7
QBTS,24.69,7.72,1250.1
QCOM,226.11,6.17,5129.9
QH,11.31,7.51,11.1
QS,8.04,16.52,201.5
QUBT,10.76,10.13,280.3
QXO,17.76,7.25,270.5
RBLX,51.53,7.31,505.3
RDDT,174.96,5.43,865.1
REAL,12.45,9.31,30.3
RELL,18.6,6.59,4.8
RFIL,17.81,5.63,5.0
RGR,40.19,5.68,4.8
RGTI,21.36,5.51,1555.5
RH,148.09,9.15,146.7
RKT,14.42,9.08,371.3
RMBS,141.17,8.51,397.9
ROOT,51.99,7.2,14.4
RUN,13.52,8.68,117.4
RVLV,21.79,5.52,21.9
SBH,13.83,5.98,19.0
SEDG,58.05,6.16,241.7
SEZL,163.28,11.28,82.4
SG,8.97,5.28,56.0
SHAZ,92.7,8.99,72.9
SHLS,10.42,10.38,61.5
SIF,22.65,5.64,1.8
SILC,46.95,5.43,7.2
SION,36.73,5.7,13.4
SITM,729.04,7.65,369.2
SKLZ,8.84,6.25,2.9
SLDB,8.33,13.95,14.8
SLGL,74.46,5.83,3.3
SMCI,30.66,10.37,2529.4
SMR,11.74,13.54,447.1
SMTC,158.23,5.35,731.2
SN,140.84,5.45,269.5
SNDK,2184.75,11.54,19185.0
SPRB,52.36,7.38,3.0
SRZN,24.04,5.67,2.6
STEM,8.22,7.03,1.5
STM,78.39,6.86,1031.9
SUNB,86.06,5.56,370.7
SVCO,13.35,5.7,8.2
SVV,10.15,5.07,9.2
SWBI,16.08,17.12,13.3
SWK,86.75,5.19,116.4
SXI,315.17,6.56,53.0
SYNA,140.89,5.51,114.4
TBCH,13.77,10.34,5.2
TDOC,8.07,6.32,31.8
TDUP,6.01,12.76,9.8
TECH,57.94,5.35,146.9
TER,437.92,7.19,1752.4
TILE,32.56,5.27,18.3
TITN,20.68,6.54,5.6
TMDX,78.79,7.61,82.4
TNC,90.75,5.68,13.9
TRLV,10.1,6.88,14.0
TRT,15.83,7.69,13.3
TRVI,17.21,5.13,19.2
TSEM,286.74,7.34,504.1
TSM,462.12,6.94,5541.5
TSSI,13.56,5.53,22.9
TTMI,216.44,6.78,484.3
TWST,87.56,5.66,145.9
TXN,322.86,6.95,2765.1
UA,5.87,6.15,15.9
UAA,6.06,6.32,40.5
UCTT,121.28,8.66,118.4
UEC,12.01,5.17,152.4
UFPT,239.28,5.09,46.0
ULCC,7.22,8.73,28.0
UMC,24.08,10.66,393.0
UPST,32.43,6.47,151.1
UUUU,16.56,8.24,185.0
VATE,18.91,9.5,1.2
VECO,79.65,5.11,110.7
VELO,29.86,16.82,124.1
VPG,141.34,5.91,81.7
VSH,64.9,7.75,530.6
W,88.52,8.49,290.3
WBI,33.19,8.08,50.9
WING,161.78,7.82,174.7
WLFC,206.43,6.68,20.5
WMS,147.12,5.72,160.2
WNC,11.36,5.19,7.7
WOLF,57.41,17.91,504.9
WRBY,25.96,7.18,87.0
WWW,17.6,5.39,19.2
WYFI,38.49,14.83,51.3
ZBIO,19.78,6.46,11.7
ZSQR,16.73,7.31,4.6
