Ticker,Price,ADR,Support,Dist
ACVA,8.0,5.12,E9,2.21
ADNT,21.16,4.66,E9,0.75
AMBP,4.95,5.08,E9,2.23
AMC,2.68,10.01,E9,2.09
AN,215.6,4.15,E9,0.91
ANRO,28.23,7.79,E9,2.66
ATRC,39.0,4.54,E9,2.6
AVTX,18.53,6.46,E9,0.27
BBW,34.28,4.38,E9,0.04
BBWI,21.06,4.04,E9,2.97
BH,393.04,5.99,E9,0.94
BIIB,208.45,4.15,E9,1.85
BLMN,8.92,4.78,E9,2.34
BLTE,157.27,4.17,E9,0.69
BRBR,12.75,6.69,E9,0.93
BULL,7.58,4.85,E9,2.91
CBOE,288.42,4.19,E9,0.97
CBRL,57.12,4.82,E9,2.6
CERT,7.8,6.06,E9,0.43
CGON,71.4,5.49,E9,0.53
CLMT,41.56,4.09,E9,1.03
COAG,46.52,10.94,E9,0.2
COMP,12.0,4.86,E9,2.95
CRAI,180.85,4.65,E9,1.4
DFIN,49.69,5.07,E9,1.63
DK,66.2,4.55,E9,1.45
DMRA,30.02,8.59,E9,2.18
DUOL,137.75,5.38,E9,2.68
DXC,11.02,5.41,E9,2.41
EFX,177.12,4.25,E9,0.46
EGO,31.82,4.74,E9,0.75
ENTX,2.87,12.48,E9,2.2
EPC,28.53,4.36,E9,2.59
ERAS,18.38,6.72,E9,0.2
ETON,45.83,6.06,E9,1.24
FA,20.64,4.69,E9,0.99
FDS,274.49,4.34,E9,2.86
FIRY,9.35,9.09,E9,1.51
FRHC,154.5,6.13,E9,0.64
FWRG,12.8,4.67,E9,0.42
GPRE,17.03,5.43,E9,0.82
GRPN,27.49,7.57,E9,0.51
GT,7.19,4.57,E9,0.98
HELE,28.24,5.87,E9,0.17
IDYA,36.11,4.02,E9,0.56
ILMN,203.01,4.02,E9,2.42
INGM,29.23,4.11,E9,0.39
IP,42.31,4.2,E9,2.24
IRON,77.8,4.57,E9,1.92
JANX,15.96,4.27,E9,2.85
KFRC,58.07,4.11,E9,1.09
LAD,370.99,4.47,E9,0.16
LAZ,43.74,5.02,E9,2.87
LPG,43.52,4.15,E9,1.25
MC,68.69,4.01,E9,1.46
MIAX,45.34,4.08,E9,0.26
MLAB,101.14,4.56,E9,0.49
NKTR,72.76,4.96,E9,2.72
NP,31.89,5.87,E9,0.42
NSP,52.97,5.54,E9,2.28
NUVB,6.44,6.21,E9,0.57
OSCR,30.38,5.59,E9,0.14
OXM,38.79,5.25,E9,0.07
PACS,44.81,4.37,E9,0.09
PAR,17.43,5.59,E9,2.99
PARR,83.0,4.8,E9,1.67
PBF,65.89,6.34,E9,0.29
PJT,171.24,4.29,E9,1.56
PRG,45.86,4.24,E9,2.74
PRKS,46.17,4.33,E9,1.09
PTGX,135.81,4.64,E9,0.34
RAPP,42.2,6.44,E9,1.62
RLAY,19.54,6.09,E9,2.83
RYAN,44.6,4.43,E9,1.99
SAM,184.12,4.15,E9,0.5
SBET,6.32,5.86,E9,1.93
SHOP,123.3,4.96,E9,1.39
SLDE,20.65,4.37,E9,0.12
STRA,83.71,4.13,E9,2.01
SW,48.52,4.21,E9,2.67
SXC,8.87,5.08,E9,1.68
TBBB,41.95,4.21,E9,1.97
TGLS,46.26,4.09,E9,1.99
TRIP,14.33,4.14,E9,0.24
TRU,81.72,4.08,E9,2.35
TVTX,56.02,4.66,E9,0.06
TXG,47.86,6.58,E9,1.83
TYL,313.33,4.39,E9,0.09
TYRA,32.53,5.33,E9,2.1
UA,6.7,4.46,E9,0.4
UAA,6.84,4.86,E9,0.14
URGN,39.92,5.32,E9,0.29
USPH,75.86,4.29,E9,1.35
VSTM,5.81,7.93,E9,1.19
VSXY,89.21,4.63,E9,1.76
WBUY,0.95,16.68,E9,2.39
WWW,19.35,4.13,E9,0.93
XNCR,19.92,7.73,E9,1.34
YELP,26.63,4.34,E9,0.48
YOU,55.73,4.75,E9,0.97
ZBIO,31.42,6.72,E9,0.36
ZGN,15.06,4.15,E9,2.06
