Ticker,Price,Gain,Vol
AAOI,131.63,19.44,1013.8
AAP,58.83,5.66,91.2
ABEO,6.82,6.73,8.3
ABSI,8.48,6.94,30.8
ACAD,27.15,6.01,37.7
ACHR,5.31,9.71,158.6
ACLS,139.7,6.54,55.8
ACRS,5.98,8.14,10.1
ADEA,31.21,12.31,36.3
ADI,380.29,5.09,1472.2
ADPT,24.55,6.23,62.4
ADV,41.72,5.22,5.1
AEHR,109.89,19.82,284.8
AEIS,341.39,15.19,226.1
AEVA,20.43,10.97,24.7
AG,16.49,5.03,175.0
AGEN,8.3,6.14,66.7
AGPU,9.01,6.75,4.8
AIP,32.09,6.58,20.0
AIRJ,5.84,14.96,7.2
ALAB,361.67,12.65,1484.4
ALH,27.92,5.04,13.8
ALM,13.28,5.73,89.2
ALMU,18.24,9.42,8.8
ALOY,10.91,10.43,24.4
ALSN,122.62,5.43,103.4
ALTO,5.29,8.85,11.8
AMAT,546.62,5.48,4367.1
AMD,518.58,7.0,14235.4
AMIX,19.5,434.25,134.6
AMKR,55.87,9.89,360.9
AMLX,21.87,8.43,34.8
AMPG,5.53,15.69,13.2
AMPX,10.81,6.82,58.4
AMRC,27.94,22.92,15.5
AMSC,33.45,7.94,24.5
ANDE,74.48,6.61,24.1
ANTX,5.94,6.45,1.1
AOSL,33.78,7.34,20.2
AP,9.0,7.66,1.3
APLD,31.27,6.04,596.0
APPS,9.51,5.67,25.2
ARLO,15.93,6.27,14.0
ARM,280.56,17.36,1733.0
ARQQ,21.98,19.13,7.2
ARRY,6.01,5.9,38.7
ARVN,9.0,11.66,5.9
ARW,227.67,5.01,108.6
ARXS,58.05,8.04,38.1
ASM,5.91,6.87,17.4
ASPN,5.06,6.98,4.5
ASST,12.42,5.25,32.0
ASTS,70.31,10.69,947.5
ASX,38.7,5.51,365.0
ASYS,17.44,11.08,6.2
ATEX,106.35,11.19,33.8
ATOM,5.65,6.81,3.9
ATRO,75.58,6.27,35.2
AUR,7.23,6.48,151.3
AVAV,169.02,6.18,215.2
AVBP,31.49,6.24,16.1
AVEX,19.38,8.57,31.0
AVGO,418.16,6.61,7933.8
AVLN,30.73,7.82,6.5
AXON,607.2,5.44,422.9
AYA,22.9,12.59,12.9
BAND,46.2,6.28,77.8
BBNX,14.57,9.14,21.5
BBOT,8.87,7.52,3.1
BEAM,28.35,9.42,64.3
BETA,21.95,13.2,25.3
BFLY,8.81,7.18,60.1
BHE,85.41,5.5,36.2
BKSY,25.41,6.32,27.5
BLZE,19.79,26.94,41.3
BNAI,13.54,11.44,2.2
BOBS,18.52,5.59,15.6
BPRE,13.18,10.02,12.0
BR,168.41,7.04,150.3
BRSL,11.3,11.77,18.2
BRUN,22.42,5.98,37.6
BUUU,23.98,9.5,1.4
BVN,32.26,5.87,24.9
BW,10.14,6.51,33.8
BXC,64.46,6.53,8.6
CALX,39.47,5.65,54.4
CAMT,151.62,8.46,75.3
CAT,876.54,5.6,2737.1
CBIO,16.38,10.15,6.6
CELC,92.49,5.44,162.0
CEVA,36.22,8.87,26.2
CGEM,17.55,8.0,9.7
CGNX,71.52,6.05,117.0
CHPT,5.87,6.34,2.5
CHRW,154.75,5.27,441.9
CHTR,153.07,6.22,422.3
CIEN,411.13,5.21,785.1
CLF,12.31,9.71,293.6
CLFD,33.74,5.08,6.1
CLS,371.15,8.55,897.9
CLX,104.67,6.52,256.6
CLYM,12.56,6.35,13.7
CMCO,21.59,7.31,13.7
CODI,11.11,5.11,6.3
COGT,42.84,10.24,84.5
COHR,323.73,12.35,1403.0
COHU,52.84,8.19,54.7
CRBP,9.4,5.38,2.4
CRDO,237.92,8.96,1292.9
CRML,6.78,6.27,40.2
CRNC,9.39,5.27,6.4
CRSP,53.07,7.06,82.6
CRSR,11.37,5.28,14.6
CRWV,91.9,7.16,2094.8
CSCO,121.74,5.08,2381.4
CSIQ,16.39,5.61,32.1
CTEV,26.4,8.69,2.6
CVLT,132.1,5.74,99.3
CZFS,82.63,7.97,1.6
DAVE,429.26,7.54,177.0
DC,5.02,6.81,5.8
DDOG,288.15,5.32,1093.2
DELL,467.27,8.92,2779.6
DFH,14.29,9.92,9.6
DIOD,88.29,7.55,40.7
DMRA,30.02,5.11,13.7
DORM,147.8,15.76,48.2
DRTS,13.08,9.73,7.6
ECHO,91.6,6.97,495.1
ELF,87.84,6.29,178.9
ELMT,15.8,10.03,5.3
ELVN,61.11,5.29,49.7
ELVR,54.17,6.55,3.3
ENLT,90.54,9.48,17.0
ENPH,41.77,6.15,185.8
ENTG,144.56,15.46,392.6
ERO,29.0,5.96,21.0
EVC,11.63,5.34,15.4
EVLV,6.0,5.63,9.8
EVMN,13.11,13.11,8.0
EWTX,44.71,16.48,49.4
EXK,8.33,7.76,52.3
EXPD,181.48,6.38,240.7
EXTR,32.34,7.87,53.2
