Ticker,Price,ADR,Support,Dist
AAL,17.06,4.39,E9,0.83
ABCL,7.29,9.34,E9,0.5
ACHV,6.4,8.28,E9,2.66
ACMR,106.04,9.32,E9,2.68
ACVA,6.92,5.21,E9,1.7
AFRM,83.78,5.42,E9,2.34
AGYS,109.14,4.98,E9,2.76
AKTS,28.42,10.26,E9,0.43
ALAB,417.45,9.87,E9,1.47
ALGM,57.38,8.38,E9,1.26
ALGN,178.17,4.56,E9,0.48
ALGT,114.65,5.95,E9,2.15
ALK,50.14,5.21,E9,0.31
ALKS,53.78,4.04,E9,1.1
ALKT,17.71,4.79,E9,0.24
ALLO,2.1,6.61,E9,0.05
ALNY,312.79,4.19,E9,1.03
ALT,3.12,5.27,E9,2.49
ALTO,5.67,6.75,E9,1.06
AMAT,588.66,6.57,E9,0.54
AMD,546.72,5.95,E9,2.52
AMLX,18.38,6.19,E9,2.99
ANF,89.23,4.52,E9,0.08
ANNX,5.94,8.02,E9,2.72
APEI,57.83,4.3,E9,2.23
APP,520.43,6.24,E9,0.24
APPS,11.21,10.34,E9,0.29
ARHS,7.9,6.01,E9,1.56
AROC,38.51,4.25,E9,0.06
ARWR,84.0,5.1,E9,0.53
ASAN,7.37,6.0,E9,2.31
ASTH,46.81,4.48,E9,1.44
ATLC,98.24,7.04,E9,0.16
AVBP,33.67,4.9,E9,0.4
AXON,582.0,6.26,E9,1.87
AYI,334.64,4.45,E9,0.69
AZTA,25.42,4.51,E9,1.3
BB,11.43,8.33,E9,1.78
BBAR,19.4,5.49,E9,0.24
BBNX,16.43,7.13,E9,1.09
BEAM,35.82,7.53,E9,1.08
BFLY,8.02,11.53,E9,2.78
BH,394.7,5.66,E9,1.9
BIRK,45.32,4.83,E9,0.82
BJRI,60.23,4.35,E9,2.2
BKD,15.28,4.0,E9,0.06
BLFS,28.23,5.01,E9,1.87
BLTE,153.24,5.0,E9,1.17
BOBS,15.33,7.15,E9,0.74
BRKR,60.58,4.43,E9,1.96
BULL,7.3,6.9,E9,2.93
BWIN,26.45,6.72,E9,0.64
CADL,9.89,6.77,E9,0.98
CAI,17.87,6.21,E9,0.04
CARG,34.5,4.3,E9,1.15
CART,48.28,4.13,E9,2.63
CBRL,49.51,6.23,E9,1.25
CCC,5.38,5.57,E9,1.33
CCCC,4.29,9.52,E9,0.47
CCS,64.59,4.21,E9,0.07
CCTG,0.94,32.74,E9,1.38
CDW,140.21,4.07,E9,2.61
CERT,6.79,7.0,E9,2.78
CGEM,18.38,7.74,E9,2.77
CLPT,17.88,7.69,E9,0.51
CMPR,97.69,4.78,E9,1.37
CMPS,13.6,8.02,E9,0.95
COLL,35.81,4.09,E9,0.62
COMP,11.92,6.25,E9,1.37
COUR,5.67,4.88,E9,0.15
CRDO,265.65,10.39,E9,2.95
CRMD,8.67,4.46,E9,1.04
CRSP,56.34,5.68,E9,0.95
CTRN,57.69,6.43,E9,1.57
CUPR,5.29,34.37,E9,2.02
CXT,49.95,4.66,E9,0.58
CYRX,15.72,4.43,E9,1.69
DAKT,20.52,5.35,E9,2.07
DASH,192.35,5.05,E9,2.5
DFIN,45.03,4.21,E9,2.69
DIN,35.09,4.77,E9,0.06
DJCO,572.11,4.53,E9,0.48
DKNG,26.29,5.24,E9,0.17
DLO,14.57,4.58,E9,2.76
DNA,9.73,8.48,E9,0.79
DOCS,22.01,4.21,E9,1.35
DUOL,129.95,6.77,E9,2.65
ECO,52.23,4.49,E9,0.26
ENVA,236.4,4.1,E9,2.58
EPC,25.97,5.35,E9,1.07
ESTA,88.77,5.02,E9,0.23
ETON,37.33,4.85,E9,2.22
ETOR,39.8,4.57,E9,0.45
EVC,12.08,7.92,E9,0.02
EVER,24.76,5.66,E9,1.98
EVH,5.63,6.75,E9,2.3
EVTC,28.87,4.69,E9,2.45
EXPE,267.78,4.23,E9,2.01
EYE,19.53,5.09,E9,1.75
EZPW,34.07,5.96,E9,0.35
FA,19.4,4.49,E9,1.62
FBIN,49.52,4.86,E9,0.45
FDMT,12.89,8.61,E9,2.84
FDS,241.9,5.36,E9,0.49
FLO,8.08,4.59,E9,0.95
FLYW,18.02,4.54,E9,1.21
FND,55.58,4.96,E9,1.19
FOUR,49.29,6.93,E9,1.78
FRSH,10.4,4.54,E9,2.64
FTRE,17.67,5.73,E9,1.89
FWRG,12.47,5.71,E9,1.13
GDDY,87.87,4.62,E9,2.14
GENB,15.72,7.38,E9,1.25
GEO,30.06,4.27,E9,1.34
GEV,1075.26,4.76,E9,0.83
GO,10.2,4.41,E9,1.13
GPGI,14.97,6.16,E9,1.27
GPN,74.38,4.12,E9,0.71
GRAB,3.88,4.56,E9,2.22
GRDN,41.06,4.87,E9,0.2
GRRR,18.34,8.33,E9,0.95
GT,6.64,5.19,E9,0.25
HAPN,20.1,4.61,E9,2.26
HELE,27.43,6.96,E9,0.2
HIMS,35.45,8.02,E9,0.23
HNI,39.02,4.83,E9,0.63
HPP,15.41,5.6,E9,1.11
HQ,24.06,22.86,E9,1.77
HROW,42.93,5.89,E9,1.23
HSCS,2.68,13.95,E9,0.57
IART,18.39,4.44,E9,2.65
IBRX,8.87,7.31,E9,1.9
ICFI,76.34,4.43,E9,2.38
ICHR,96.44,9.54,E9,1.39
ICLR,168.77,4.75,E9,0.99
IDYA,37.28,5.21,E9,0.31
IIIV,20.99,4.87,E9,0.46
IMCR,33.08,4.13,E9,2.68
INSW,82.98,5.13,E9,0.51
IOVA,4.37,8.09,E9,2.86
IQMX,12.21,6.17,E9,0.9
IRDM,50.61,6.21,E9,0.2
IRMD,98.04,4.11,E9,0.43
IRON,78.94,4.32,E9,2.9
IRTC,117.92,4.98,E9,0.17
JACK,15.17,10.66,E9,0.08
JBLU,5.92,6.06,E9,2.29
KLAR,19.99,5.96,E9,2.35
KMTS,26.69,7.16,E9,2.37
KMX,51.01,4.39,E9,0.26
KTB,84.16,4.06,E9,0.21
LBRX,33.74,6.03,E9,2.21
LFST,10.8,4.4,E9,1.93
