Ticker,Price,Gain,Vol
ABTC,5.77,6.07,13.1
ACHR,5.31,19.59,172.7
ADVB,8.9,76.94,21.0
AGPU,8.71,26.78,1.6
AGRO,10.61,5.36,6.9
AGX,602.18,9.24,244.9
AMBA,65.7,6.24,140.8
APLD,27.85,7.99,657.1
ARMP,5.06,12.2,1.6
AXTI,48.83,6.48,602.9
BETA,19.64,10.59,23.7
BKKT,7.85,8.28,9.9
BMNR,16.63,5.99,554.1
BTDR,11.37,5.87,139.1
BTGO,5.06,6.53,5.4
BULL,7.69,6.36,69.0
BXBL,9.82,18.31,3.0
CCOI,12.4,13.04,19.2
CHRN,28.89,9.31,9.6
CHWY,21.99,5.06,192.1
CIFR,20.54,16.97,545.5
CLSK,14.42,10.67,334.6
CORZ,22.4,6.97,276.0
CRCL,65.45,8.25,974.9
DAO,15.37,5.64,1.0
ELF,79.65,8.09,216.0
EVER,27.54,5.28,18.5
FCEL,19.84,7.24,373.3
FIGR,30.42,5.01,117.0
FRMM,6.06,6.69,2.2
FTH,28.19,8.97,5.7
GENI,6.75,7.14,30.3
GLXY,23.66,9.39,187.7
GMTL,11.12,12.55,3.1
GPN,82.37,5.85,257.0
GSHD,57.23,5.43,31.2
HUT,100.93,10.37,477.1
INSP,53.27,5.28,53.2
IREN,40.2,19.57,1803.6
KC,10.04,5.24,14.8
LPG,43.09,5.02,29.4
MARA,11.67,9.17,623.5
NAVN,27.73,6.82,124.0
NKLR,5.14,11.98,1.2
NSLR,10.75,5.39,3.7
NUAI,5.15,26.38,48.5
NUVB,6.26,7.93,55.6
ONDS,6.87,5.29,689.1
PHOE,36.5,16.54,1.4
PLNT,55.25,5.52,86.7
PRE,20.83,13.89,4.3
PTON,6.52,6.54,51.6
PURR,7.05,5.54,94.4
RIOT,19.9,8.98,389.9
RSI,34.52,6.22,80.0
SBET,6.14,8.29,60.8
SGHC,15.58,5.77,45.2
SOPH,6.33,7.84,2.0
SWMR,39.08,6.95,16.4
TNDM,18.1,5.97,29.4
TTRX,10.05,10.2,1.1
VSXY,87.41,7.32,148.1
WYFI,27.13,7.87,123.0
XNCR,18.81,7.67,17.1
XNDU,10.84,8.51,22.2
ZYBT,8.01,1047.56,54.6
