Ticker,Type
ABTC,Big Move
ACHR,Big Move
ACRS,Pullback
ADPT,Pullback
ADVB,Big Move
AGL,Pullback
AGPU,Big Move
AGRO,Big Move
AGX,Big Move
ALIT,Pullback
ALTO,Pullback
AMBA,Big Move
AMN,Pullback
ANDG,Pullback
APLD,Big Move
APPN,Pullback
ARMP,Big Move
ARQT,Pullback
ATHM,Pullback
AVO,Pullback
AVTX,Pullback
AXTI,Big Move
BETA,Big Move
BKKT,Big Move
BLLN,Pullback
BMNR,Big Move
BRZE,Pullback
BTDR,Big Move
BTGO,Big Move
BULL,Big Move
BXBL,Big Move
CADL,Pullback
CBRL,Pullback
CCOI,Big Move
CHRN,Big Move
CHWY,Big Move
CHYM,Pullback
CIFR,Big Move
CLSK,Big Move
CORZ,Big Move
CRCL,Big Move
CRSR,Pullback
DAO,Big Move
DHT,Pullback
DNTH,Pullback
DRUG,Pullback
DRVN,Pullback
DT,Pullback
DUOL,Pullback
ELF,Big Move
ELVN,Pullback
EPC,Pullback
ETSY,Pullback
EVER,Big Move
EYE,Pullback
FATE,Pullback
FIGR,Big Move
FIZZ,Pullback
FOXF,Pullback
FRMM,Big Move
FSLY,Pullback
FTH,Big Move
GENI,Big Move
GEV,Pullback
GLUE,Pullback
GLXY,Big Move
GMTL,Big Move
GPN,Big Move
GPRE,Pullback
GSHD,Big Move
HLNE,Pullback
HNI,Pullback
HROW,Pullback
HURN,Pullback
HUT,Big Move
IMCR,Pullback
INSP,Big Move
INTA,Pullback
IREN,Big Move
JEF,Pullback
KC,Big Move
KD,Pullback
KOD,Pullback
LFST,Pullback
LIND,Pullback
LPG,Big Move
LQDA,Pullback
LXRX,Pullback
LZ,Pullback
MARA,Big Move
MBX,Pullback
MLKN,Pullback
MNPR,Pullback
NAVN,Big Move
NEOG,Pullback
NHP,Pullback
NKLR,Big Move
NOW,Pullback
NSLR,Big Move
NUAI,Big Move
NUVB,Big Move
ONDS,Big Move
ONON,Pullback
OSCR,Pullback
PACS,Pullback
PANW,Pullback
PLNT,Big Move
PLTR,Pullback
PNTG,Pullback
PRE,Big Move
PRGS,Pullback
PRM,Pullback
PTGX,Pullback
PTON,Big Move
PURR,Big Move
RAPP,Pullback
RBLX,Pullback
RCUS,Pullback
REZI,Pullback
RIOT,Big Move
RPD,Pullback
RSI,Big Move
S,Pullback
SAH,Pullback
SAIL,Pullback
SBET,Big Move
SGHC,Big Move
SION,Pullback
SMG,Pullback
SOPH,Big Move
STTK,Pullback
SWMR,Big Move
SYRE,Pullback
TEN,Pullback
TNDM,Big Move
TOI,Pullback
TRI,Pullback
TTRX,Big Move
U,Pullback
UPBD,Pullback
UPWK,Pullback
VRDN,Pullback
VRNS,Pullback
VST,Pullback
VSXY,Big Move
WNC,Pullback
WTTR,Pullback
WYFI,Big Move
XERS,Pullback
XNDU,Big Move
XPRO,Pullback
ZYBT,Big Move
