Ticker,Price,Gain,Vol
IE,9.48,6.04,22.3
ILMN,245.18,7.1,472.2
IMMR,7.52,5.62,2.9
IMMX,12.72,6.71,19.3
INFQ,13.86,7.94,109.1
INIO,20.96,12.03,91.0
INTC,108.8,7.67,8975.9
IONQ,40.34,9.5,742.8
IPX,20.97,9.05,7.1
KEN,66.25,5.68,1.1
KMDA,8.67,5.86,1.3
KROS,11.36,5.77,2.0
KZIA,10.86,6.47,4.8
LEU,149.85,7.8,121.8
LGHL,6.45,12.17,2.8
LKFT,28.91,5.01,7.5
LPTH,10.11,7.67,38.3
LTBR,6.82,5.41,4.6
LTRX,5.82,7.38,7.2
LUNR,14.79,6.63,95.6
LUXE,9.48,7.6,2.2
MANE,108.68,6.11,60.8
MARA,11.64,5.43,581.2
MASS,10.98,10.69,4.2
MCFT,20.13,5.12,5.6
MGNI,25.63,7.78,53.5
MRNA,158.07,8.55,3742.7
MRVI,7.27,6.29,34.4
MTA,10.06,5.01,4.1
MU,977.5,5.5,23294.7
MXL,74.99,7.88,147.3
NEO,19.89,5.02,31.1
NEWP,5.89,6.13,4.6
NEXA,12.92,6.95,13.0
NG,7.43,6.29,48.2
NIKI,5.26,10.27,1.7
NNE,16.97,8.5,29.0
NTLA,12.26,6.7,43.9
NTRA,366.31,6.07,395.8
NUAI,5.81,7.39,32.6
NUVB,6.07,5.02,30.6
NVAX,10.0,6.95,54.2
NVTS,11.14,6.3,133.8
NXT,83.36,6.83,167.3
OCC,14.92,8.51,3.9
ODD,19.27,6.23,27.8
OKLO,39.65,11.31,418.4
OMER,18.45,6.4,28.6
OPTX,6.72,5.49,1.7
ORA,97.37,5.96,92.0
ORCL,150.59,5.19,4355.4
OSS,9.07,6.46,7.3
P,103.99,6.54,315.5
PAYS,12.42,5.08,10.3
PBLS,40.88,10.85,18.7
PENG,52.55,8.93,67.9
PGEN,7.87,5.78,30.5
PL,16.99,6.05,197.6
PONY,6.88,5.04,26.1
PPHC,12.59,6.6,1.6
PRE,24.19,9.85,7.4
PS,43.83,6.88,17.5
PSIX,45.55,13.62,13.7
PSNY,7.94,8.77,3.0
PSQL,7.91,6.17,12.1
PTHS,22.38,15.24,1.2
PTN,10.43,10.25,1.8
PURR,12.83,12.15,322.9
PXS,7.34,5.01,1.2
QBTS,17.69,8.73,281.7
QUBT,8.44,5.5,54.2
QUIK,10.52,5.09,2.5
RARE,14.5,12.58,96.5
RCEL,11.22,7.37,3.0
RDW,11.55,7.04,121.1
RGR,40.14,8.25,5.4
RGTI,15.99,8.11,262.3
RIOT,21.88,7.52,320.3
RKLB,67.82,6.47,1108.2
RMBS,85.87,5.48,160.0
RUM,8.89,7.11,48.8
RUN,8.73,5.5,60.6
RXO,20.15,5.61,31.9
SA,30.88,5.61,23.1
SATL,5.51,11.31,20.9
SCZM,8.92,7.34,4.7
SDGR,30.24,26.37,37.6
SEI,69.22,7.15,163.3
SGMT,11.17,6.79,10.2
SHAZ,56.72,8.65,84.8
SHLS,7.65,12.17,34.6
SILC,45.5,7.11,7.6
SIMO,253.3,5.04,193.6
SITM,598.6,9.05,216.3
SLSR,7.35,5.76,1.5
SMCI,40.35,9.5,1439.8
SMR,9.04,8.92,359.7
SMTC,178.19,6.35,519.2
SNDK,1614.39,6.21,16550.2
SOPH,8.53,6.96,5.7
SPIR,12.14,5.66,6.9
SSYS,8.0,5.68,6.2
SVM,12.15,8.68,26.1
SVRA,5.42,5.65,8.0
SVRN,14.19,21.28,1.3
SWKS,91.32,6.69,560.8
TEM,80.36,14.85,556.3
TGB,8.38,5.41,46.2
TH,20.76,10.66,38.7
TLX,12.51,5.71,3.9
TRT,11.23,11.3,1.5
TRVG,6.69,19.68,1.3
TSAT,51.67,5.9,6.8
TSEM,219.24,8.43,284.5
TWST,155.56,8.73,235.5
TXG,76.97,5.9,185.7
UMAC,23.88,8.5,76.5
UMC,24.47,8.61,233.7
USAS,5.06,10.48,23.6
VCYT,40.57,5.38,53.1
VELO,10.73,7.41,10.5
VERA,34.27,7.87,88.4
VICR,216.39,17.66,138.4
VITL,11.7,16.65,14.3
VMET,9.61,6.54,4.8
VNCE,9.82,13.92,3.3
WATT,11.66,6.48,1.6
WDAY,199.28,6.14,691.8
WGS,104.95,7.73,46.8
WSHP,5.73,6.51,4.5
WULF,16.47,7.02,469.4
XE,16.33,12.08,116.0
YARW,30.58,17.89,3.7
YSS,8.76,6.44,25.7
