Ticker,Price,ADR,Support,Dist
AESI,13.42,5.65,E9,0.85
AGCO,121.57,4.08,E9,0.39
AI,10.78,4.54,E9,1.14
ALT,3.24,4.43,E9,0.51
AMLX,33.94,5.38,E9,2.0
ANF,138.6,4.98,E9,1.42
APPN,38.11,5.24,E9,1.9
ASO,49.68,4.07,E9,0.58
ATEC,10.28,4.81,E9,1.91
AUGO,88.71,4.86,E9,2.73
AUR,6.49,5.16,E9,1.96
AVAH,13.97,4.15,E9,0.14
BG,119.31,4.12,E9,0.66
BLSH,34.91,6.49,E9,1.19
BLTE,170.35,4.58,E9,0.56
BMNR,23.89,6.73,E9,0.84
CDW,149.2,4.61,E9,0.13
CF,133.82,4.09,E9,0.28
CGEM,21.36,4.72,E9,1.37
CHA,12.2,4.15,E9,0.66
CLOV,4.54,4.5,E9,0.88
CLS,329.94,4.92,E9,2.27
CNH,13.55,5.03,E9,0.24
CORT,114.86,4.08,E9,1.42
DAR,66.49,4.43,E9,0.78
DFDV,5.0,10.07,E9,0.37
DJCO,666.4,4.13,E9,1.07
DUOL,147.1,4.48,E9,0.34
EFOR,32.93,5.02,E9,1.7
EFXT,22.77,4.06,E9,2.17
ESTC,88.97,4.76,E9,2.51
FET,82.29,4.46,E9,1.03
FRHC,164.71,4.19,E9,0.2
FROG,93.98,6.2,E9,2.23
FWDI,6.2,8.83,E9,1.76
GCT,53.15,4.6,E9,2.04
GEMI,4.43,9.51,E9,0.18
GO,11.62,4.04,E9,0.4
GOLD,46.87,5.12,E9,1.73
GPRK,11.15,4.6,E9,1.33
GPRO,1.34,17.24,E9,1.84
GRDN,45.05,4.14,E9,1.48
GTM,4.02,5.36,E9,0.21
HNGE,94.72,5.08,E9,2.5
HOOD,109.81,6.12,E9,0.91
HOWL,0.96,8.3,E9,1.09
HTFL,49.57,5.03,E9,2.05
IAUX,1.75,4.01,E9,1.32
IOT,40.0,5.61,E9,0.57
IRD,5.28,10.3,E9,1.43
IREN,43.48,6.62,E9,1.43
JMIA,7.11,4.56,E9,1.14
LCLN,25.91,4.13,E9,0.93
LITE,893.61,6.55,E9,0.34
MARA,11.64,7.94,E9,2.07
MIR,16.24,4.11,E9,1.91
MLYS,27.98,5.54,E9,0.43
MMED,22.03,5.22,E9,0.86
MOS,25.39,4.37,E9,0.82
MRX,73.27,4.57,E9,0.91
MSTR,132.25,6.27,E9,0.95
NCI,13.29,7.12,E9,1.52
NUAI,5.81,8.73,E9,2.85
NX,20.54,4.82,E9,0.11
OBE,12.13,5.08,E9,1.22
OLLI,76.2,4.68,E9,2.28
OMER,18.45,4.64,E9,1.79
OOMA,22.35,5.18,E9,0.41
ORBS,0.91,10.38,E9,0.13
ORCL,150.59,4.21,E9,1.32
OSCR,31.98,5.94,E9,0.78
PAYP,17.91,4.63,E9,1.56
PBF,77.16,6.11,E9,2.42
PD,14.44,4.0,E9,1.96
PHVS,38.0,5.2,E9,1.16
PI,179.73,5.2,E9,2.9
PLSE,50.61,8.08,E9,1.16
PLTR,176.24,4.08,E9,1.63
PSKY,10.62,4.04,E9,0.99
PSNL,16.23,4.21,E9,0.57
PVLA,154.32,4.48,E9,1.46
QLYS,178.08,5.35,E9,1.72
QNRX,7.01,12.43,E9,2.39
RBLX,47.5,4.93,E9,2.19
RSKD,6.31,4.01,E9,1.21
SBET,8.26,6.5,E9,1.42
SCSC,57.65,4.25,E9,0.55
SG,6.84,5.82,E9,0.01
SNAP,5.65,5.67,E9,0.1
SNDK,1614.39,5.47,E9,1.19
SNOW,338.39,4.34,E9,2.12
SPT,10.82,4.79,E9,0.9
SRPT,20.67,7.11,E9,0.36
SWVL,4.43,23.84,E21,1.19
TARS,79.03,4.36,E9,0.6
TEAM,192.53,4.79,E9,2.85
TENB,36.06,6.73,E9,2.59
TGTX,56.47,4.99,E9,2.52
TMDX,86.66,4.92,E9,0.0
TRLV,11.65,6.44,E9,0.44
UROY,4.48,5.3,E9,1.62
VIR,10.92,5.64,E9,1.47
VRNS,47.81,4.44,E9,2.91
VSTM,7.55,5.53,E9,0.31
VZLA,4.01,4.76,E9,2.58
W,102.5,4.23,E9,0.91
WIX,79.9,5.9,E9,0.08
WLTH,10.1,4.52,E9,0.47
WTI,3.92,4.94,E9,0.99
XHLD,9.72,16.99,E9,0.44
XP,20.19,4.05,E9,2.87
ZBIO,31.97,5.14,E9,0.07
ZETA,30.37,4.61,E9,0.96
