Ticker,Price,Gain,Vol
AAMI,79.15,8.29,49.4
AARD,5.99,5.09,1.1
ACHR,5.37,7.83,221.2
AEYE,7.24,11.21,1.1
AGMB,13.52,6.88,1.6
AGPU,8.41,18.79,1.8
ALAB,432.74,6.48,2622.1
ALIT,16.71,17.18,21.7
AMD,552.05,6.61,16613.9
AMPX,13.09,5.74,110.3
AMRC,27.05,6.5,17.8
ANET,173.28,8.31,1335.1
ANL,10.92,15.07,1.7
ANNX,5.96,9.16,23.2
ANRO,26.22,5.81,15.1
AOUT,14.28,6.81,2.1
AP,7.98,8.57,2.6
AVO,13.29,6.41,23.0
AVPT,12.05,5.1,29.0
AVTX,19.96,5.94,35.6
AXTI,63.52,12.19,819.2
BBAR,20.76,6.74,14.7
BE,295.05,8.92,4107.1
BESS,5.1,13.33,5.6
BFLY,8.23,7.16,92.7
BGDE,8.15,9.4,1.5
BLTE,154.02,5.04,33.0
BMNR,15.55,8.29,627.7
BVS,11.78,12.4,6.4
BWAY,16.02,5.46,1.4
BZ,13.67,5.15,50.3
CARL,12.29,8.38,1.4
CDLR,23.64,6.63,2.3
CDNL,80.09,7.87,72.0
CENX,46.68,6.67,135.9
CEVA,44.64,10.44,38.7
CHPT,6.26,5.03,5.9
CHRN,18.25,10.67,8.6
CIFR,21.73,8.43,608.0
CLBT,16.61,6.13,30.3
CLRO,7.0,8.02,30.9
CLSK,13.51,7.05,335.7
CORZ,22.8,6.39,328.9
CPS,27.99,6.06,4.7
CRCL,68.65,6.24,1049.8
CRDO,265.55,9.77,2800.7
CRTO,23.17,21.44,8.2
CRWV,86.46,5.77,3134.2
CUE,32.49,14.99,2.5
CVEO,32.02,6.73,5.9
CYD,46.24,6.57,11.8
DCH,5.51,7.41,25.5
DMAC,8.01,5.12,1.7
ENLT,89.03,5.66,26.6
ENOV,25.9,15.11,28.0
EVER,26.24,5.55,16.0
EXTR,31.33,5.13,71.2
FC,22.9,5.14,3.2
FCEL,29.73,5.76,339.7
FDUS,20.41,5.59,9.0
FRMM,6.81,13.12,1.9
FTH,24.49,6.85,2.0
FXHO,19.55,171.53,11.1
GCMG,13.61,5.42,6.9
GFL,40.49,8.03,136.0
GGAL,53.02,5.26,65.4
GT,6.93,5.16,79.2
HDB,27.4,6.33,237.0
HIMX,14.31,8.82,54.9
HMC,29.63,5.75,57.8
HNGE,88.52,5.32,179.3
HROW,44.93,5.12,34.6
HUT,103.78,6.84,518.6
IBKR,95.99,5.1,446.0
IMOS,72.53,13.45,7.0
INLF,6.38,47.69,18.3
INOD,73.12,6.16,129.6
INSP,49.45,5.32,48.5
IQMX,13.91,6.75,10.8
IREN,43.91,13.11,2208.1
JFB,5.23,7.17,2.0
JOBY,8.92,5.06,399.3
LCID,6.66,9.54,89.3
LE,11.62,6.8,3.7
LEU,174.23,7.46,152.8
LHSW,6.8,277.78,35.8
LMB,79.91,5.14,20.6
LMND,78.7,10.04,99.3
MLYS,29.12,5.16,50.5
MNTS,6.58,11.34,61.1
MRX,66.34,6.11,68.1
MTUS,18.39,5.09,7.8
NBTX,41.1,7.03,3.4
NN,17.2,5.65,46.5
NPCE,17.33,7.37,2.9
NTAP,163.55,6.08,480.3
NVTS,15.23,5.33,537.7
OFIX,11.57,16.4,4.3
OKTA,148.6,5.08,431.0
OM,5.08,7.63,1.5
OMCL,45.24,5.14,32.1
OMER,10.34,11.42,23.1
ONDS,7.82,5.53,550.9
ONT,22.08,5.54,13.9
OPY,115.47,5.49,14.1
P,77.73,6.9,239.5
PCAR,125.91,5.36,409.9
PENG,67.71,10.15,209.6
PGY,18.71,5.17,68.9
PHIN,79.68,5.24,40.9
PJT,172.02,5.54,78.7
PPHC,8.28,7.12,1.0
PSNL,14.34,5.29,43.4
PTRN,28.43,7.57,61.6
PURR,8.82,9.57,137.8
QCOM,186.48,5.8,4630.5
QH,7.0,6.38,10.7
QLYS,158.26,6.85,103.4
RGNX,14.83,11.67,26.5
RHLD,156.65,5.6,24.6
RIVN,20.14,8.11,542.4
RPD,10.5,13.02,16.9
RTB,16.82,13.65,2.8
RUM,6.51,5.68,27.8
RXT,6.43,12.33,133.4
RYZ,25.86,7.62,14.9
SBET,5.67,6.78,57.3
SEDG,56.91,8.65,156.6
SHAZ,79.96,17.74,126.8
SHG,70.49,5.4,21.1
SHIP,14.2,5.73,3.0
SHLS,10.58,6.33,60.0
SIMO,318.86,6.04,271.6
SKIL,7.51,6.37,1.1
SOUN,6.96,6.26,177.4
SRAD,16.12,7.4,42.7
STEP,43.95,6.86,75.0
STUB,13.69,6.45,104.8
STX,868.26,5.86,4687.8
SUPV,10.14,6.18,8.4
TBI,8.17,21.04,2.5
TBLA,5.53,7.59,19.2
TDC,36.44,5.44,111.3
TENB,41.29,6.97,102.9
TENX,16.26,5.17,18.2
TSLA,419.77,6.69,20079.0
UGP,5.41,6.71,13.8
UMC,25.83,5.26,471.1
VC,107.85,5.27,82.3
VGNT,42.52,5.77,82.1
VRNS,45.67,6.56,90.4
VRT,318.47,5.97,2314.9
WBX,5.62,35.1,1.4
WDC,577.46,7.14,6769.6
WLFC,239.91,5.91,34.0
WPP,17.36,5.02,10.5
WYFI,35.54,13.04,97.6
XRAY,12.32,5.75,64.4
XXI,5.72,5.54,7.8
YOU,56.74,5.48,88.2
ZETA,21.82,5.41,175.2
