Ticker,Price,ADR,Support,Dist
AAL,17.75,4.24,E9,1.6
AEVA,24.2,13.28,E9,0.66
AGIO,37.39,4.56,E9,2.33
AGL,107.6,9.92,E9,2.31
AGX,725.23,7.53,E9,0.52
AIR,143.61,4.01,E9,2.88
AKTS,26.56,10.18,E21,1.78
ALAB,432.74,10.61,E9,2.58
ALGM,56.56,8.97,E21,0.4
ALGT,115.62,5.72,E9,2.49
ALK,50.41,5.01,E9,1.0
ALT,3.08,5.48,E9,2.67
AMAT,592.79,6.88,E21,0.5
AMBQ,83.82,8.96,E9,0.6
AMD,552.05,6.66,E9,2.76
AMLX,17.97,6.74,E9,2.42
ANAB,62.31,5.46,E9,0.53
ANDG,37.91,6.39,E9,2.01
ANF,89.77,4.62,E9,0.12
APH,166.81,4.11,E9,0.4
ARHS,8.15,6.02,E9,0.12
ARQT,26.07,4.7,E9,0.1
ASML,1825.07,4.36,E9,0.72
ASTE,58.73,4.18,E9,0.02
ASTH,46.91,4.55,E9,2.83
ASX,43.32,5.81,E9,3.0
ATAI,4.96,9.04,E9,1.91
ATEN,36.44,4.49,E9,1.74
ATHM,18.63,4.36,E9,2.34
AUR,6.79,6.14,E9,2.33
AVBP,34.49,5.29,E9,1.77
AXGN,45.97,5.9,E9,2.2
AYI,354.23,4.37,E9,1.0
AZTA,25.67,4.47,E9,2.36
BAND,60.67,8.87,E9,1.89
BB,11.38,9.34,E9,1.43
BBWI,21.92,5.48,E9,0.11
BE,295.05,11.04,E9,1.81
BIRK,46.16,4.86,E9,2.86
BJRI,59.19,4.54,E9,2.12
BKD,15.57,4.23,E9,1.45
BKV,27.05,4.0,E9,1.86
BLDR,82.33,5.29,E9,0.45
BLFS,27.79,5.11,E9,0.61
BMA,94.34,4.85,E9,2.12
BRKR,61.34,4.46,E9,2.34
BROS,68.09,5.2,E9,2.43
BZH,27.74,4.23,E9,0.32
CART,47.35,4.3,E9,2.74
CBRL,50.57,6.44,E9,0.89
CCCC,4.14,9.52,E9,0.75
CCS,66.99,4.28,E9,1.85
CDW,134.19,4.24,E9,0.05
CEVA,44.64,8.89,E9,0.71
CGEM,17.81,8.68,E9,2.06
CGNX,69.49,4.83,E9,1.77
CGON,69.26,5.84,E9,0.0
CLOV,5.06,6.58,E9,2.15
CLPT,18.0,8.36,E9,0.08
CMPR,94.17,4.78,E9,0.61
CMPS,12.84,8.03,E21,0.03
CNH,10.87,4.19,E9,0.29
COUR,5.93,5.04,E9,2.77
CRAI,149.95,4.3,E9,2.78
CRNC,10.98,8.62,E9,1.44
CRSR,9.07,6.63,E9,0.0
CRVO,3.57,23.71,E9,2.84
CSL,367.15,4.14,E9,0.02
CTRN,55.28,6.63,E9,1.51
CVCO,586.51,4.01,E9,0.06
CXW,30.42,4.68,E9,1.07
CYRX,15.23,4.5,E9,0.19
CYTK,85.57,4.19,E9,2.45
DASH,188.46,5.09,E9,2.82
DDOG,255.37,5.11,E9,2.85
DELL,411.8,7.58,E9,0.18
DFH,16.38,6.39,E9,0.42
DGII,73.22,4.23,E9,1.84
DHC,9.08,4.2,E9,0.56
DIN,35.65,4.76,E9,0.87
DJCO,584.37,4.28,E9,1.26
DNA,10.11,8.65,E9,2.28
DNLI,25.74,5.13,E9,2.12
DNTH,93.34,6.77,E9,1.42
ECO,53.35,4.32,E9,2.8
ELVN,50.01,7.42,E9,2.45
EPC,26.67,5.39,E9,1.22
ESAB,97.04,4.95,E9,0.55
ETSY,75.06,4.04,E9,0.52
EVC,12.58,7.95,E9,2.73
EWTX,40.1,6.98,E9,1.26
EXPE,266.76,4.04,E9,2.89
EXTR,31.33,4.81,E9,0.5
FLR,51.46,4.68,E9,0.41
FND,56.84,5.28,E9,0.66
FRMI,8.21,11.83,E21,2.17
FRSH,10.17,4.36,E9,2.16
FWRG,12.93,5.8,E9,2.05
GDDY,85.61,4.75,E9,1.65
GEO,29.72,4.32,E9,0.17
GHM,115.95,6.41,E9,0.76
GLUE,23.25,7.52,E9,2.77
GPRE,15.75,4.4,E9,2.59
GRAL,68.95,6.2,E9,2.99
GRDN,41.38,4.64,E9,0.01
GRRR,18.53,9.17,E9,0.54
HAE,75.02,4.37,E9,0.02
HAPN,19.73,4.45,E9,0.34
HELE,27.53,6.36,E9,0.28
HOV,129.83,6.06,E21,0.8
HSCS,2.7,13.32,E9,2.1
HZO,35.33,4.31,E9,0.67
IART,18.18,4.22,E9,0.79
ICLR,170.94,4.85,E9,2.61
IIIV,21.71,4.93,E9,2.46
IMCR,31.94,4.22,E9,2.71
IMVT,38.6,4.1,E9,1.72
INHD,39.49,192.01,E9,1.78
IOVA,4.19,8.44,E9,0.57
JANX,15.41,4.77,E9,2.7
JBIO,21.3,8.9,E9,0.87
KLAR,19.88,6.11,E9,1.76
KLIC,119.61,7.65,E21,0.17
KMX,50.21,4.64,E9,0.4
KNF,85.05,4.51,E9,0.48
KNSA,62.77,4.15,E9,2.77
KOD,37.02,8.5,E9,0.13
KRUS,56.11,6.38,E9,0.66
KURA,11.04,5.16,E9,2.97
LGIH,59.74,5.48,E9,1.49
