Ticker,Price,Gain,Vol
ACET,9.05,6.41,1.2
AEHL,9.22,78.68,29.4
ALAB,269.18,6.59,968.3
AMRX,18.08,8.59,30.5
ANGI,5.29,6.01,3.8
ARQT,26.14,11.19,52.9
AUPH,16.96,5.15,15.6
AXON,468.42,5.96,497.1
AXTI,64.3,11.44,545.2
BALY,10.55,9.33,1.2
BBNX,22.18,15.34,26.3
BRCC,9.85,7.89,1.3
BRKR,60.67,8.83,121.3
BRUN,15.16,11.72,39.4
BUUU,46.01,5.53,2.5
BYND,10.95,9.61,14.7
CIFR,16.72,10.8,572.0
COHR,289.93,6.92,1685.4
CORZ,16.88,5.24,191.9
CRDO,161.49,7.38,1371.6
CUE,34.17,8.0,4.4
DOCN,123.76,5.01,275.5
EAF,8.11,13.74,3.0
EBS,6.75,6.13,7.2
EROC,12.21,10.6,30.4
FOSL,5.32,5.56,3.5
FPS,34.84,11.1,248.5
FTAI,189.83,7.59,259.7
FTFT,7.0,21.95,79.4
GOSS,10.96,5.59,3.8
HCWC,14.15,40.52,1.2
INIO,18.71,5.17,81.8
IOVA,9.87,5.45,128.9
IPX,19.23,5.92,6.6
LIND,27.42,5.1,22.9
LITE,919.4,9.59,3681.6
LUXE,8.81,23.22,1.9
MAMA,14.25,8.45,11.5
MEDS,6.07,274.69,63.1
MF,14.39,8.36,2.2
MKDW,7.79,18.39,1.0
MRX,72.38,5.82,54.1
NAKA,8.2,5.4,1.7
OCC,13.75,11.97,4.0
ODTX,23.12,5.14,5.3
PDEX,71.85,7.38,4.7
PGEN,7.43,6.21,29.8
PNTG,42.48,6.28,11.3
PRLB,83.24,5.25,14.0
PS,41.01,5.15,14.4
QNT,52.01,6.91,72.6
RFAI,41.5,25.19,11.6
RTB,8.89,22.45,1.1
SDOT,12.44,6.42,53.0
SMTC,167.55,11.03,499.1
SPCX,150.88,5.15,11185.2
STRL,482.67,5.15,271.1
SVRN,11.7,5.41,1.2
SWMR,25.11,8.98,22.6
TGTX,55.85,5.3,103.5
TNDM,17.53,7.68,31.8
VEEA,6.1,6.83,65.6
WOR,58.84,8.24,19.1
WULF,15.39,6.21,466.7
XMTR,93.15,6.35,51.2
YSS,8.23,5.92,25.8
