Ticker,Price,Gain,Vol
AAP,50.6,7.27,81.6
ACDC,7.81,7.28,9.9
ACN,177.55,5.17,1018.4
AGL,86.8,6.2,31.9
AIIO,5.6,39.3,91.0
ANDG,37.3,6.27,8.6
APPN,21.1,8.04,24.3
APT,6.2,12.93,1.1
ARLO,12.95,5.11,21.4
ASAN,6.56,5.81,43.6
ASBP,6.68,19.07,9.7
ATEC,8.09,5.61,43.2
AXIL,7.14,5.78,2.6
AZ,6.23,5.95,4.2
BIO,281.82,13.85,115.3
BKKT,8.72,5.31,12.0
BKSY,43.0,10.97,89.0
BL,29.81,9.39,37.4
BLFS,22.3,7.42,8.7
BLZE,7.41,5.41,23.1
BOC,12.3,11.21,2.8
BORR,6.61,5.59,39.9
BRC,84.43,18.98,27.9
BSX,55.92,6.15,1165.3
CBZ,30.87,6.74,30.0
CLBT,13.63,5.01,30.2
CMPR,102.88,9.21,15.6
COUR,5.73,8.52,41.1
CPAY,348.5,6.18,170.9
CPSH,5.35,16.56,2.2
CRAI,144.91,5.2,25.9
CRI,35.51,6.13,42.8
CTEV,16.42,18.39,3.8
CTSH,51.4,9.05,398.7
CVV,5.97,14.81,1.7
CWH,6.98,5.28,24.2
D,67.56,9.44,421.2
DRVN,14.24,9.54,26.0
DXCM,65.09,5.61,359.9
DXYZ,53.0,11.3,209.4
EC,13.81,5.5,36.9
EDN,23.91,6.6,4.4
EFOR,19.1,6.35,43.1
ELMD,38.24,7.17,1.9
ELVR,82.04,5.91,10.4
EPAM,100.44,7.98,196.0
ERII,9.06,7.73,14.2
ESTC,53.91,6.54,83.7
ETON,32.49,7.37,11.0
EVCM,10.1,6.43,1.2
EXLS,29.0,5.53,79.0
EXPO,57.35,6.62,31.8
FATN,5.15,25.61,9.0
FCN,153.72,6.93,93.0
FDS,224.35,5.54,188.5
FICO,1181.82,7.58,431.8
FIG,24.36,6.28,429.8
FLUT,97.29,5.32,327.9
FLY,43.95,8.71,236.5
G,31.35,7.92,111.8
GBFH,28.2,5.74,1.7
GENI,5.18,22.17,25.9
GEOS,8.07,7.31,2.4
GPRK,10.39,8.46,5.1
GSHD,42.14,11.93,18.2
GTLB,25.09,6.04,137.0
GWRE,137.09,5.34,163.4
HCAI,11.0,98.56,39.4
HELE,23.95,5.93,19.8
HGTY,10.99,5.27,1.6
HP,41.53,5.14,47.3
HPK,7.54,6.2,5.4
HUBS,208.51,5.11,408.6
ICFI,64.53,5.58,36.9
IHRT,5.18,8.25,9.3
IMPP,5.09,5.38,2.8
INVX,30.3,8.21,10.1
IT,155.43,6.29,243.5
KBR,32.24,7.25,65.4
KGEI,6.5,6.38,1.5
KRMN,66.21,5.48,141.0
LAKE,10.57,10.91,1.0
LMND,54.48,6.1,101.9
LPTH,12.44,7.99,46.6
LZ,6.58,9.67,18.6
MAMA,15.42,6.71,5.1
MAN,27.68,6.58,28.3
MDB,330.0,5.72,451.8
MH,12.29,7.62,4.8
MNDY,78.04,8.43,147.1
MNTN,8.19,5.27,7.5
MNTS,6.13,12.48,12.4
NBR,110.63,5.09,34.1
NIQ,9.03,10.12,14.5
NOW,103.42,8.78,2750.1
OKTA,87.04,5.16,221.5
OSCR,25.3,8.49,175.2
PCTY,112.97,5.46,91.3
PERI,10.89,5.93,2.6
PSNL,6.72,5.66,14.9
PSTV,5.84,11.24,1.1
PTRN,17.57,6.42,19.8
QDEL,10.84,5.04,27.7
QLYS,97.98,8.84,75.2
RAMP,37.77,27.34,38.7
RBLX,46.98,9.64,690.4
RDVT,49.43,5.33,6.3
RHLD,109.29,6.31,21.6
RIG,7.58,7.67,247.2
RKLB,131.16,5.12,2675.1
ROOT,58.32,5.33,17.3
RXST,6.0,5.63,4.4
RYAN,33.67,5.85,102.3
SAIL,14.59,8.07,37.5
SG,8.65,6.92,34.2
SHAZ,57.5,6.62,26.7
SHMD,7.48,8.88,7.7
SKLZ,6.6,6.8,32.6
SKYH,9.38,8.19,1.5
SRAD,13.12,5.04,75.6
STGW,6.42,6.12,9.3
STNE,10.21,6.24,74.0
STUB,9.33,5.78,39.0
TE,7.0,23.46,110.6
TENB,23.12,7.58,72.8
TMDX,68.34,8.13,147.8
TME,9.06,6.97,87.2
TNDM,13.53,5.54,44.2
TNET,42.87,5.8,17.3
TOYO,14.8,16.81,3.3
TRI,90.0,8.79,197.9
TTAN,62.52,6.84,67.6
TTD,22.27,5.3,441.5
UP,5.63,11.93,1.5
UPWK,8.75,7.1,55.1
VAL,113.42,7.58,92.6
VCEL,34.87,5.57,23.4
VCYT,41.5,7.85,38.0
VIST,78.51,8.6,94.9
VOYG,38.38,11.44,57.5
VPG,105.21,8.11,39.8
VRSK,171.52,5.52,351.5
WHD,60.34,5.93,38.3
WK,49.81,5.08,77.7
WLTH,12.03,6.65,9.6
WPP,18.52,6.01,7.8
XIFR,11.7,5.6,15.1
YPF,47.48,8.75,87.3
YSS,25.93,7.95,88.6
ZETA,19.19,11.63,161.8
ZS,174.69,8.47,435.2
