Ticker,Price,Gain,Vol
ACDC,5.2,5.69,8.4
AGEN,6.12,82.69,55.9
ALIT,20.84,6.22,21.4
ANAB,69.81,5.15,43.6
ANRO,28.03,5.85,19.2
APC,20.17,5.55,4.4
ARX,13.34,5.54,31.2
BRAI,6.43,16.49,4.2
BRZE,26.6,5.85,52.3
CBZ,40.47,7.09,28.4
CCC,6.23,5.24,54.7
CHA,11.68,6.18,8.2
CNMD,42.41,10.21,28.1
CNXC,24.88,12.07,65.5
CRAI,169.01,5.21,26.5
CRGY,9.99,5.49,66.3
CVI,33.46,8.04,31.8
DUOL,132.34,6.08,173.0
EQNR,36.06,6.31,130.6
EVCM,10.82,6.39,1.6
FA,20.58,5.32,45.1
FDS,263.11,6.47,253.6
FIG,23.65,12.03,444.7
FRMM,6.48,8.72,2.1
FUBO,9.83,7.08,14.7
GENI,6.61,6.79,37.4
GFUZ,11.0,20.61,10.8
GLOB,32.12,7.21,76.5
GTE,6.68,6.88,2.2
HCKT,10.61,5.26,3.9
HELE,27.74,5.32,18.4
HURN,111.23,5.08,33.4
INFY,11.5,5.12,269.2
INTG,42.6,7.44,4.5
INTU,289.76,5.38,1475.5
IT,141.31,6.06,203.5
KRO,6.46,9.68,2.0
LCUT,8.77,5.92,2.5
LZ,7.72,6.48,18.4
MESO,16.22,5.05,3.3
MH,10.52,7.13,12.1
MMED,16.1,5.3,17.6
MNDY,86.84,5.3,82.4
MORN,173.55,5.07,77.7
NGL,15.49,6.46,4.2
NOG,20.36,9.94,77.1
NSP,48.39,6.33,29.7
NVVE,15.66,14.56,30.5
OBE,9.01,6.25,6.5
OEC,6.0,5.45,5.6
OWLT,6.4,5.09,1.3
PARR,70.92,7.81,54.2
PAYC,146.5,5.34,146.9
PBF,57.44,8.01,129.5
PBT,28.06,7.1,2.9
PCTY,124.5,5.06,94.9
PED,12.82,12.46,1.1
PLMK,11.3,6.0,1.6
PSNL,15.04,6.89,55.7
PSX,198.29,5.27,536.3
QTTB,21.38,90.72,35.6
RHI,35.59,9.85,81.7
RPD,11.92,6.71,25.5
SHAK,62.18,6.11,111.9
SI,22.38,11.01,3.4
SM,29.89,7.48,119.8
SMWB,7.13,7.06,6.1
TALO,14.23,5.41,30.6
TBI,8.6,5.39,2.7
TCBK,60.07,11.99,20.0
TEAM,96.16,8.22,359.2
TMDX,75.74,6.33,78.4
TNDM,16.25,5.45,29.9
TOI,6.25,6.11,11.5
TRI,94.29,5.18,171.9
TRUP,27.37,5.96,9.9
UBXG,6.3,20.0,21.6
VEEE,24.86,415.77,87.9
VG,13.36,9.15,162.9
VLO,295.79,5.38,844.4
VOD,15.47,5.1,61.8
WEAV,7.28,5.05,6.7
