Ticker,Price,Gain,Vol
AAP,57.36,7.17,79.9
ABCL,10.97,5.94,72.2
ABTC,7.32,5.63,8.3
ACHR,6.97,10.81,250.4
ACHV,7.25,8.37,8.1
ADNT,20.03,7.57,18.8
ADUR,16.77,9.43,8.5
ADV,32.99,6.08,4.6
ADVB,8.58,12.89,58.9
AEBI,13.69,5.39,4.9
AFRM,78.32,6.7,246.2
AGYS,115.2,7.31,33.4
AIRO,10.71,26.15,4.1
AMN,34.49,6.32,27.7
AMPL,13.3,7.43,23.1
ANRO,32.3,10.69,12.5
APPN,37.01,6.29,26.7
ARX,19.51,43.35,93.0
ASAN,9.87,9.79,43.6
ASMB,29.95,10.68,4.7
ASTH,37.79,5.59,22.7
ATRO,92.61,5.37,49.7
AVAH,11.29,24.75,22.5
AVPT,13.75,5.61,29.3
AZ,8.1,25.19,2.4
BANL,7.01,15.11,1.4
BBGI,24.7,13.67,1.4
BBSI,33.01,5.87,10.4
BCAR,6.06,10.18,3.8
BDL,48.01,10.62,1.8
BETA,26.24,10.34,34.6
BILL,51.31,5.36,114.2
BIRK,41.0,11.59,71.9
BL,31.36,10.34,35.7
BLSH,27.48,11.57,35.6
BLZE,20.43,5.64,50.0
BNAI,16.15,10.09,1.8
BOBS,19.43,5.89,21.9
BRZE,29.87,7.91,54.9
BTGO,5.53,10.82,6.0
CABO,36.3,8.0,8.2
CADL,11.8,10.49,11.9
CG,51.41,6.51,192.8
COLL,28.15,9.53,20.1
CRCL,75.38,5.75,758.0
CRMD,8.14,14.65,9.1
CSGP,33.05,8.36,230.9
CTEV,42.22,19.54,3.8
CVLT,151.1,6.6,95.4
CVV,7.51,5.18,1.1
DAVE,333.77,5.56,184.4
DBX,35.93,6.84,149.0
DCBO,23.42,5.92,2.3
DJCO,601.22,7.94,33.6
DOCS,26.59,6.4,191.5
DOCU,64.09,10.31,174.0
DUOL,144.1,7.03,173.4
EMBC,5.11,7.58,6.8
ENS,197.38,5.71,92.8
ESTC,86.03,11.5,128.9
EVTC,31.98,5.16,12.3
FA,22.2,5.76,59.1
FGI,11.72,147.78,59.9
FICO,1110.7,6.37,443.3
FIG,26.35,10.95,594.3
FIS,44.13,5.27,290.7
FISV,55.5,7.64,446.8
FIVN,33.8,8.33,105.9
FLO,7.53,5.02,38.5
FOSL,5.58,5.88,5.4
FOUR,48.0,9.29,78.9
FROG,95.15,10.59,203.2
FRSH,12.68,8.89,127.3
FSLY,30.02,5.22,160.9
GDDY,100.5,9.45,207.8
GDS,34.77,6.2,59.4
GLOB,40.99,5.81,61.0
GMRS,13.96,8.55,8.2
GO,10.8,6.19,26.3
GPN,94.83,7.12,284.8
GRRR,15.43,5.4,12.2
GTLB,43.35,6.22,155.3
GWRE,182.62,5.51,193.4
HLI,132.21,7.12,130.9
HLIT,13.08,9.0,20.2
HOG,27.85,7.24,70.5
HPQ,31.3,6.9,419.9
HQ,16.67,11.65,4.7
HUBS,240.51,14.46,507.7
IBTA,38.18,6.5,10.4
INHD,10.84,57.33,7.9
INTU,358.29,7.04,1160.3
IQMX,9.82,7.85,2.7
ISSC,22.76,13.09,5.7
JUNS,6.0,30.15,3.7
KD,13.94,6.57,59.8
KDP,31.12,5.28,396.4
KLAR,20.68,8.16,65.4
KRO,8.65,10.05,3.9
KVYO,19.22,11.42,116.9
LNSR,8.27,31.48,1.2
LRN,83.67,6.46,99.9
LZ,5.8,6.81,21.1
MAN,59.09,5.1,80.9
MC,70.38,6.2,60.0
MDB,472.29,7.87,539.0
MG,18.34,5.1,3.1
MH,13.57,16.98,7.0
MNDY,94.29,9.7,160.9
MQ,16.47,5.04,20.5
MWH,32.73,8.77,60.4
NCNO,20.66,8.74,37.6
NET,330.83,6.22,1153.2
NFLX,78.24,5.43,3158.4
NICE,105.25,6.79,71.3
NMAX,9.49,7.11,6.0
NNE,20.52,7.94,35.6
NOMD,12.04,5.61,17.6
NSP,53.77,6.71,33.7
NTNX,67.95,5.1,147.1
NTSK,16.19,8.01,59.4
NUTX,186.81,8.33,25.3
OKTA,154.95,5.19,366.1
OMER,17.35,26.55,29.4
ONT,17.5,6.71,13.6
OPRX,8.78,24.72,1.8
OTLY,13.83,5.17,2.3
P,117.35,5.34,238.3
PARR,82.14,5.61,86.6
PATH,16.68,9.31,1014.7
PAYC,223.63,5.85,185.8
PBF,74.36,5.72,224.8
PCOR,62.17,7.23,206.3
PD,12.09,6.43,13.7
PEGA,33.49,6.83,107.9
PGY,21.46,5.66,61.0
PICS,11.41,5.75,3.4
PLBL,6.91,11.27,1.5
PRE,19.7,5.46,4.5
PRTH,5.56,7.34,2.8
PS,41.4,6.7,4.5
PSFE,7.91,15.14,2.4
PTLO,5.03,5.57,6.1
QMCO,24.68,12.49,35.8
QTWO,66.22,5.87,55.9
RBLX,37.95,6.78,614.1
RBRK,105.09,8.64,236.2
RDVT,73.74,7.07,19.1
RELY,25.62,5.74,77.4
RHI,43.78,5.37,94.9
RICK,30.07,7.2,1.2
RKT,15.04,7.05,411.8
RMNI,5.03,5.45,1.8
RNG,67.78,7.79,138.1
RPD,13.78,12.31,30.3
RRGB,9.9,21.32,2.6
S,23.84,6.91,126.8
SAIL,19.99,6.73,58.5
SCYX,5.12,6.44,1.2
SHAZ,72.02,5.2,127.5
SHOP,158.53,5.4,1570.3
SLGL,84.04,17.54,4.6
SLS,12.36,5.01,72.5
SNDK,1528.11,13.67,22035.6
SONO,16.59,5.33,33.3
SPRB,49.77,5.74,2.5
STEP,51.96,8.02,68.6
STRZ,28.0,11.96,5.1
SUJA,6.33,7.84,4.9
SWMR,42.99,8.4,9.8
TASK,7.27,5.06,6.7
TBBB,49.2,16.31,26.0
TDS,35.04,5.64,39.0
TEAM,165.98,6.92,651.2
TENB,40.03,8.19,121.2
TPG,55.21,8.51,135.2
TRLV,9.6,5.38,7.0
TTD,14.56,7.93,482.5
UAMY,5.34,7.44,36.9
UGP,6.16,5.3,27.2
UPST,30.97,6.43,130.8
VCX,38.5,20.73,11.5
VERX,13.25,7.72,35.4
VIA,26.36,5.23,18.1
VRNS,45.82,9.28,89.7
WDAY,206.45,17.78,842.8
WDC,487.29,7.31,4075.6
WEAV,5.32,6.19,7.4
WIX,80.06,16.45,107.4
WK,73.75,8.34,48.6
WMS,149.23,6.19,102.2
WWW,19.88,10.08,15.5
XE,22.73,11.7,100.2
XXI,5.0,6.16,8.3
XYZ,83.09,6.14,400.1
YEXT,6.11,6.63,4.7
YSWY,24.35,11.29,7.4
YXT,5.65,24.72,75.7
Z,35.92,8.0,132.0
ZG,36.23,8.18,45.5
ZIM,26.82,6.13,34.5
ZS,188.18,6.12,347.6
