Ticker,Price,ADR,Support,Dist
AAOI,130.08,12.23,E9,2.4
ACN,178.49,4.65,E9,2.48
ACRS,5.86,6.74,E9,0.36
ADEA,28.69,6.79,E9,2.12
ADPT,24.46,5.58,E9,0.21
AEIS,329.54,6.01,E9,2.52
AEVA,22.42,10.54,E9,0.61
AGEN,7.0,10.42,E9,0.76
AI,10.18,5.05,E9,1.67
AIR,143.39,4.3,E9,0.43
AMBA,81.96,7.4,E9,0.3
AMC,2.63,9.06,E9,2.86
AMLX,22.48,7.1,E9,0.65
AMN,34.49,6.36,E9,1.96
ANDG,48.3,5.24,E9,0.27
ANF,108.82,4.58,E9,1.61
APPS,12.62,9.36,E9,2.72
ARLO,14.35,5.02,E9,0.53
ARWR,85.59,4.49,E9,0.77
ARXS,57.69,6.66,E9,2.3
ASM,6.91,5.57,E9,2.84
ATEC,9.75,4.93,E9,2.33
AUR,6.84,6.49,E9,0.43
AVEX,20.89,8.87,E9,1.26
AVTR,13.85,4.23,E9,2.29
AVTX,19.45,6.64,E9,1.53
AXGN,48.05,5.46,E9,2.84
BAX,27.05,4.26,E9,0.31
BCC,84.13,4.3,E9,0.44
BCO,114.55,4.01,E9,0.23
BCRX,9.81,4.94,E9,0.21
BFLY,8.86,8.65,E9,0.7
BH,388.16,5.47,E9,0.01
BHVN,14.85,5.43,E9,2.99
BLMN,10.79,5.7,E9,1.91
BLTE,166.28,4.01,E9,0.14
BMNR,18.29,6.43,E9,1.44
BOOT,162.48,4.43,E9,0.21
BSY,36.56,4.6,E9,2.56
BVN,33.67,4.06,E9,0.69
BVS,13.89,5.47,E9,0.86
CALX,39.84,4.01,E9,2.85
CARG,37.94,4.05,E9,2.54
CBRL,58.4,4.35,E9,2.06
CBRS,231.01,11.68,E9,1.13
CCXI,16.19,8.2,E9,1.79
CDRE,33.9,5.21,E9,2.87
CDW,142.05,5.22,E9,1.76
CERT,8.15,5.17,E9,1.66
CGON,74.71,5.1,E9,0.02
