Ticker,Type
ACHV,Pullback
ACVA,Pullback
ADVB,Big Move
AGL,Pullback
AHCO,Pullback
ALIT,Pullback
ALMS,Pullback
AMLX,Pullback
AMPG,Big Move
AORT,Pullback
AROC,Pullback
ARQQ,Big Move
ARWR,Big Move
ATEX,Pullback
AVBP,Big Move
AYA,Big Move
AYI,Pullback
BCC,Pullback
BETA,Pullback
BLFS,Big Move
BLLN,Pullback
BLTE,Pullback
BMA,Big Move
BXC,Pullback & Big Move
CABO,Big Move
CACI,Big Move
CADL,Pullback
CAL,Big Move
CBOE,Pullback
CBRL,Pullback
CMCO,Big Move
COCO,Pullback
CORT,Pullback
CRK,Big Move
CRSR,Big Move
CTNM,Big Move
CTRN,Pullback
CWH,Big Move
DAVE,Pullback
DHT,Pullback
DJT,Pullback
DMRA,Pullback
DNTH,Pullback
DRTS,Pullback
DRUG,Pullback
DXPE,Pullback
EAT,Pullback
EFOR,Big Move
ELVN,Pullback
ENOV,Pullback
EQNR,Big Move
EQT,Big Move
ESTA,Pullback
EVER,Pullback
EXE,Big Move
FAC,Big Move
FCBC,Big Move
FIZZ,Pullback
FNWD,Big Move
FRPT,Pullback
GCT,Pullback
GPI,Big Move
GRPN,Big Move
GTE,Big Move
HELE,Pullback
HMH,Big Move
HOV,Pullback
ICFI,Pullback
INSW,Pullback
JEF,Pullback
KODK,Big Move
KRO,Big Move
KSS,Big Move
LBRX,Big Move
LIND,Pullback
LOMA,Big Move
LQDA,Big Move
MF,Big Move
MMED,Pullback
NAT,Pullback
NHP,Pullback
NRG,Big Move
NSP,Pullback
NVRI,Pullback & Big Move
ORKA,Pullback
OTLY,Big Move
PAG,Big Move
PGEN,Pullback
PLSE,Big Move
PN,Big Move
PVH,Pullback
QDEL,Pullback
RAPP,Pullback
REAL,Pullback
REPL,Pullback
RPM,Big Move
RWT,Pullback
RXO,Pullback
SION,Pullback
SKM,Big Move
SKWD,Pullback
SLN,Big Move
STTK,Pullback
SUPV,Big Move
SYRE,Pullback
TNDM,Pullback
TWST,Pullback
UA,Pullback
UAA,Pullback
VET,Big Move
VG,Big Move
VSAT,Pullback
WAB,Big Move
WLFC,Big Move
WT,Pullback
WWW,Big Move
XIFR,Big Move
XMTR,Pullback
XRAY,Pullback
ZGN,Pullback
