Ticker,Price,ADR,Support,Dist
ABVX,129.73,5.76,E9,0.96
ACHV,6.31,7.72,E9,0.57
ACRS,5.62,5.83,E9,1.05
ACVA,7.68,5.21,E9,2.9
ADPT,21.95,6.21,E9,0.07
AGL,119.88,9.63,E9,1.06
AHCO,10.88,4.03,E9,1.09
ALIT,19.33,12.71,E9,2.11
ALMS,28.81,6.77,E9,1.03
AMBP,4.71,4.01,E9,1.74
AMLX,17.7,6.29,E9,0.49
AMN,34.19,5.21,E9,1.31
ANDG,41.42,6.39,E9,1.66
ANET,174.87,5.89,E9,0.8
ANF,96.04,4.43,E9,2.25
ANRO,27.23,8.69,E9,0.94
AORT,25.14,4.8,E9,1.7
AROC,38.36,4.13,E9,1.2
ARQT,27.9,4.59,E9,0.49
ATEX,103.99,8.08,E9,1.53
ATRC,33.52,4.54,E9,1.75
AVAH,9.43,4.44,E9,1.48
AVTR,10.95,4.58,E9,0.99
AYI,331.55,4.04,E9,0.05
BCAX,27.96,5.52,E9,0.09
BCC,77.7,4.75,E9,2.05
BETA,18.33,6.49,E9,0.17
BILL,41.89,4.66,E9,2.45
BLLN,129.24,5.83,E9,1.38
BLMN,8.42,5.59,E9,0.14
BLTE,157.14,4.77,E9,2.39
BOBS,15.5,6.21,E9,0.48
BRBR,12.78,6.38,E9,2.71
BRKR,59.74,4.48,E9,1.14
BXC,57.91,6.32,E9,1.36
CADL,10.09,6.73,E9,2.09
CBOE,281.8,4.37,E9,2.75
CBRL,53.17,5.38,E9,1.35
CBZ,40.34,5.15,E9,0.11
CCC,5.73,5.84,E21,1.79
CCXI,14.65,10.73,E9,0.96
CERT,6.89,5.92,E9,0.16
CGEM,17.65,5.73,E9,0.13
CHWY,21.52,4.41,E9,1.52
CHYM,21.82,5.97,E9,0.36
CNMD,42.0,5.57,E9,1.27
COCO,74.45,5.47,E9,0.97
COGT,39.54,4.6,E9,1.45
CORT,90.88,4.61,E9,0.38
CRAI,168.51,4.16,E9,1.02
CRS,587.66,4.0,E9,1.95
CTRN,64.22,5.73,E9,1.47
CXW,32.18,4.13,E9,2.37
CYRX,16.42,4.99,E9,1.74
DAVE,423.66,6.46,E9,0.2
DCO,174.59,4.53,E9,1.46
DFIN,48.05,4.08,E9,0.4
DFTX,43.67,7.39,E9,1.44
DHT,18.13,4.42,E9,1.29
DJT,9.23,7.02,E9,0.68
DLO,14.26,4.49,E9,0.76
DMRA,29.99,10.5,E9,2.4
DNTH,102.76,6.33,E9,1.69
DRTS,13.01,7.66,E9,0.96
DRUG,75.46,7.28,E9,0.85
DXPE,172.57,4.57,E9,2.65
DYN,23.21,5.98,E9,0.82
EAT,187.23,4.44,E9,0.25
EFX,170.45,4.18,E9,0.47
ELVN,52.85,5.15,E9,1.14
ENOV,26.55,6.72,E9,1.13
EPC,27.65,4.2,E9,0.84
ERAS,19.51,7.38,E9,1.93
ESTA,93.87,4.0,E9,1.94
ETSY,80.48,4.18,E9,1.5
EVER,24.89,5.95,E21,1.17
EVH,5.57,6.64,E21,0.52
EYE,19.82,4.68,E9,0.76
FA,19.96,4.82,E21,0.66
FBIN,50.21,4.53,E9,0.58
FIZZ,31.12,4.36,E9,0.71
FLO,8.26,4.3,E9,0.31
FOXF,18.61,5.53,E9,2.12
FRHC,158.06,8.17,E9,1.31
FRO,37.96,4.38,E9,1.06
FRPT,57.71,5.62,E9,1.66
FSLY,20.46,7.11,E9,1.09
FWRG,12.34,4.73,E9,0.03
GCT,37.1,4.36,E9,0.31
GDDY,89.4,4.19,E9,0.59
GENI,6.37,6.19,E9,0.45
GERN,1.41,6.06,E9,0.84
GKOS,152.86,4.16,E9,0.29
GLUE,23.79,7.04,E9,0.96
GPCR,50.41,5.68,E9,1.37
GPRE,17.77,5.43,E9,2.52
GRAL,70.66,5.87,E9,1.0
GSHD,51.4,6.33,E21,1.47
HELE,28.19,6.37,E9,1.35
HNI,41.22,4.24,E9,1.01
HOV,131.66,4.93,E9,1.09
HRI,151.04,4.98,E9,1.92
HROW,42.83,5.14,E9,0.31
HURN,111.54,5.0,E9,0.63
IART,18.82,4.33,E9,0.06
ICFI,76.65,4.08,E9,0.41
ICLR,167.28,4.07,E9,0.33
ILMN,190.87,4.02,E9,1.03
IMNM,22.88,5.8,E9,1.02
INSP,50.4,4.66,E9,1.0
INSW,88.91,4.9,E9,1.16
JEF,55.96,4.24,E9,1.47
KNSA,62.44,4.66,E9,0.41
KOD,41.92,8.35,E9,1.13
KYMR,110.34,6.3,E9,1.01
LB,77.79,5.45,E9,1.25
LEVI,24.74,4.09,E9,1.47
LFST,11.01,4.1,E9,0.98
LIND,27.8,4.33,E9,1.67
LZ,7.08,4.86,E21,0.19
MAX,13.32,5.6,E21,2.38
