Ticker,Type
AAL,Big Move
ACN,Big Move
ADBE,Big Move
ADV,Big Move
AMTB,Big Move
ANF,Pullback
APOG,Pullback
APPN,Big Move
APPS,Big Move
ARHS,Big Move
ASC,Pullback
ATLC,Pullback
ATRC,Big Move
AVAH,Pullback
AVBC,Big Move
AVPT,Pullback
AVTX,Pullback
AZ,Big Move
AZTA,Pullback
BAH,Big Move
BILL,Big Move
BKD,Pullback
BLFS,Pullback
BOW,Big Move
BRKR,Pullback
CBOE,Pullback
CBZ,Big Move
CCSI,Big Move
CDNA,Pullback
CERT,Big Move
CHMG,Big Move
CLSK,Pullback
CLYM,Pullback
CORT,Pullback
CPHI,Pullback
CTOS,Pullback
CTSH,Big Move
DFH,Big Move
DK,Pullback
DLO,Pullback
DLR,Big Move
DOCU,Pullback & Big Move
DXC,Big Move
DXPE,Pullback
ECPG,Big Move
EFX,Pullback
ENVA,Big Move
EPC,Pullback
ETON,Pullback
EVER,Pullback
EWTX,Pullback
FAF,Big Move
FDS,Pullback
FIG,Big Move
FIVN,Big Move
FNF,Big Move
FOUR,Pullback
FRMI,Big Move
FRSH,Pullback & Big Move
FSLY,Pullback
GDDY,Pullback & Big Move
GLBE,Pullback
GSHD,Big Move
GWRE,Pullback & Big Move
HELE,Pullback & Big Move
HPP,Pullback
HPQ,Big Move
HRTG,Big Move
HUBS,Big Move
HURN,Pullback
HUT,Pullback
HZO,Big Move
IART,Big Move
IMCR,Pullback
IMNM,Pullback
INTA,Pullback
INTU,Big Move
IOT,Big Move
IOVA,Pullback
IP,Big Move
IT,Big Move
JACK,Big Move
JBLU,Big Move
JEM,Big Move
KFRC,Pullback
KINS,Big Move
KNSL,Big Move
LASR,Pullback
LAZ,Pullback
LEG,Big Move
LENZ,Big Move
LRMR,Pullback
LZ,Pullback
MBLY,Big Move
MBX,Pullback
MIAX,Pullback
MITK,Big Move
MNDY,Big Move
MNKD,Pullback
MNRO,Pullback
MPLT,Pullback
NOW,Big Move
NTNX,Pullback
NVCT,Pullback
NXST,Pullback
OC,Pullback
OKTA,Pullback
ONT,Big Move
OPRT,Big Move
ORIC,Big Move
OXM,Pullback
PARR,Pullback
PATH,Big Move
PAYC,Pullback
PD,Big Move
PGEN,Pullback
PHVS,Pullback
PKG,Big Move
PLMR,Pullback & Big Move
PLSE,Pullback
PRAA,Big Move
PRGS,Pullback
QH,Big Move
REXR,Big Move
RH,Pullback & Big Move
RJET,Big Move
RNG,Big Move
S,Pullback
SAFT,Big Move
SAIL,Pullback
SAP,Big Move
SKYW,Big Move
SLB,Big Move
SLDE,Pullback
SNAL,Big Move
SONO,Pullback
SPSC,Pullback
SSNC,Big Move
STAK,Big Move
SUPX,Big Move
SW,Big Move
SXT,Big Move
T,Big Move
TALO,Pullback
TEAM,Big Move
TGLS,Pullback
THC,Big Move
TITN,Big Move
TMP,Big Move
TMUS,Big Move
TRAX,Pullback
TRI,Pullback & Big Move
TRMB,Big Move
TRVI,Pullback
TXG,Pullback
UAA,Pullback
ULCC,Big Move
URGN,Pullback
USCB,Big Move
UVE,Big Move
VERX,Big Move
VG,Pullback
VIA,Pullback
VRSN,Big Move
VZ,Big Move
WAY,Pullback
WDAY,Big Move
WGO,Pullback
WIX,Big Move
WKC,Big Move
WLY,Pullback
WRLD,Big Move
WTI,Pullback
ZSQR,Big Move
