Ticker,Price,Gain,Vol
AAL,14.48,6.75,2305.3
ACN,146.99,5.95,1239.5
ADBE,225.11,6.1,1256.4
ADV,36.44,7.81,7.3
ADVB,18.98,13.11,57.5
AMTB,28.5,10.25,10.8
APPN,23.75,8.15,19.1
APPS,8.45,5.23,43.7
ARHS,7.91,10.17,9.5
ATRC,35.04,6.18,34.7
AVBC,21.54,6.42,3.8
AZ,5.59,5.27,1.3
BAH,72.53,10.11,163.8
BILL,43.51,5.45,98.7
BOW,31.11,5.28,6.2
BRAI,6.18,9.57,3.5
CBZ,42.63,5.91,28.5
CCSI,36.37,5.27,5.7
CERT,7.51,5.63,29.6
CHMG,80.98,8.6,4.9
CLF,11.93,8.85,250.3
CTSH,45.45,5.67,398.8
DFH,15.92,8.82,10.1
DLR,199.08,11.01,748.3
DOCU,50.44,7.23,161.0
DXC,10.05,8.41,49.6
ECPG,90.15,5.28,34.1
ENVA,237.27,8.94,102.8
FAF,75.13,8.95,65.4
FIG,21.12,5.6,491.6
FIVN,23.12,6.32,54.9
FNF,51.62,6.19,80.5
FRMI,7.4,17.09,137.5
FRSH,10.27,5.12,242.4
GDDY,93.16,6.32,151.0
GSHD,58.75,9.0,34.0
GWRE,138.23,5.21,193.1
HELE,28.47,6.07,17.6
HPQ,25.75,5.06,335.3
HRTG,27.82,5.86,8.9
HUBS,204.89,7.83,302.7
HZO,36.33,8.22,10.0
IART,19.79,6.63,17.5
INTU,296.33,5.26,1291.3
IOT,33.11,5.14,198.3
IP,42.16,11.21,201.3
IT,140.5,5.09,172.8
JACK,14.55,5.66,20.3
JBLU,5.27,5.61,173.8
JEM,6.35,33.97,52.9
KINS,19.91,5.46,3.3
KNSL,349.1,5.06,116.7
LEG,11.16,5.28,27.7
LENZ,5.48,8.51,6.2
MBLY,8.05,7.76,76.4
MITK,16.87,6.03,19.1
MNDY,77.43,7.93,98.4
NOW,98.78,7.44,2280.1
OII,52.73,9.81,59.8
ONT,19.66,5.7,12.6
OPRT,5.59,5.47,3.0
ORIC,12.1,11.11,19.0
OTLY,13.37,6.45,1.8
PATH,10.84,6.27,1010.3
PD,9.08,5.21,17.4
PKG,254.39,8.76,159.7
PLMR,137.56,6.49,48.4
PRAA,16.98,5.14,6.9
QH,5.38,15.95,1.0
REXR,39.0,8.39,105.7
RH,174.51,5.08,146.9
RJET,17.29,5.81,3.6
RNG,48.31,25.09,89.0
SAFT,103.2,41.49,17.3
SAP,160.0,9.3,459.4
SKYW,103.65,7.7,47.2
SLB,52.42,11.01,596.3
SNAL,5.14,9.83,2.3
SSNC,73.88,10.35,129.2
STAK,9.27,602.27,41.7
SUPX,7.05,11.02,1.3
SW,48.56,11.1,241.6
SXT,126.79,8.34,78.3
T,24.13,5.1,2019.8
TEAM,86.88,8.4,313.6
THC,233.2,17.17,285.2
TITN,19.98,5.27,3.3
TMP,101.12,9.14,9.8
TMUS,180.09,5.67,969.9
TRI,90.15,5.2,172.1
TRMB,52.91,5.08,143.7
ULCC,5.81,5.64,27.3
USCB,21.67,6.38,1.2
UVE,41.61,10.43,10.6
VERX,11.87,9.0,23.6
VRSN,280.0,7.04,216.1
VZ,46.38,5.84,1488.5
WDAY,135.34,5.84,592.3
WIX,51.41,5.28,58.6
WKC,38.14,5.16,46.3
WRLD,204.67,13.03,26.7
ZSQR,5.26,10.5,7.8
