Ticker,Type
AAOI,Big Move
AAON,Pullback
ABNB,Big Move
ABSI,Big Move
ACHR,Big Move
ACLS,Big Move
ADPT,Pullback
AEM,Big Move
AFRM,Big Move
AG,Big Move
AGI,Big Move
AGIO,Big Move
AGX,Big Move
AIIO,Pullback
AKTX,Pullback
ALAB,Big Move
ALAR,Big Move
ALMU,Pullback
ALTO,Pullback
AMD,Big Move
ANAB,Big Move
ANL,Big Move
ANY,Pullback
APGE,Pullback
APLD,Big Move
ARCB,Pullback
ARCT,Big Move
ARQQ,Big Move
ASA,Big Move
ASBP,Big Move
ASST,Big Move
ASTI,Pullback
ASTS,Big Move
ATHM,Big Move
ATOM,Big Move
ATRO,Pullback
AU,Big Move
AVNW,Big Move
AVPT,Pullback
AXON,Pullback
BE,Big Move
BEAM,Big Move
BHVN,Big Move
BKKT,Big Move
BKNG,Big Move
BLSH,Big Move
BMNR,Big Move
BRUN,Big Move
BTGO,Big Move
BTQ,Big Move
BURL,Pullback
BZH,Pullback
CAAP,Big Move
CAL,Pullback
CBZ,Pullback
CCJ,Big Move
CDE,Big Move
CEVA,Big Move
CGAU,Big Move
CHA,Pullback
CHAI,Pullback
CHDN,Big Move
CHYM,Big Move
CLF,Pullback
CMCO,Big Move
COF,Big Move
COIN,Big Move
COMP,Big Move
CRCL,Big Move
CRML,Big Move
CRNC,Pullback
CRSP,Big Move
CSTM,Pullback
CTNM,Big Move
CUE,Big Move
CUPR,Big Move
CVNA,Big Move
CXAI,Pullback
DASH,Big Move
DAVE,Big Move
DFTX,Pullback
DGP,Big Move
DGXX,Big Move
DIN,Pullback
DJT,Big Move
DKS,Pullback
DOCN,Big Move
DOO,Pullback
DRD,Big Move
DSY,Big Move
DT,Pullback
DUOT,Pullback
EC,Pullback
EGO,Big Move
EH,Big Move
EIKN,Big Move
ELE,Big Move
ELVA,Big Move
EMBJ,Big Move
ENS,Pullback
ENTG,Big Move
ENVX,Big Move
EOSE,Big Move
EQPT,Big Move
EQX,Big Move
ERII,Big Move
ESAB,Big Move
EVC,Pullback
EVMN,Big Move
EXPE,Big Move
FLR,Pullback
FLUT,Pullback
FNV,Big Move
FSM,Big Move
FTAI,Big Move
GEMI,Big Move
GENB,Big Move
GFI,Big Move
GNRC,Pullback
GRDN,Pullback
GRND,Big Move
GTLB,Pullback
HAE,Pullback
HIMS,Big Move
HIVE,Pullback
HL,Big Move
HMY,Big Move
HOOD,Big Move
HQ,Big Move
HSLV,Big Move
HUBG,Pullback
HYMC,Big Move
IAG,Big Move
IART,Pullback
IESC,Pullback
INFQ,Big Move
INTT,Big Move
INV,Big Move
IONQ,Pullback & Big Move
IRON,Pullback
ISOU,Big Move
JBLU,Big Move
JOBY,Big Move
KALU,Pullback
KB,Big Move
KC,Big Move
KEP,Big Move
