Ticker,Price,ADR,Support,Dist
AAON,131.26,5.8,E9,0.01
AAP,61.04,5.31,E9,2.67
ADNT,22.84,4.55,E9,1.74
ADPT,17.46,7.09,E9,2.06
AGYS,87.49,6.48,E9,1.6
AI,11.03,6.97,E9,1.98
AIIO,2.76,18.8,E9,0.53
AKTX,13.17,30.99,E21,2.73
ALMU,24.93,13.75,E9,2.1
ALTO,5.54,6.6,E9,0.1
AMN,30.88,5.26,E9,1.73
ANY,3.12,21.23,E9,2.31
APGE,86.19,6.35,E9,0.64
APTV,66.62,4.95,E9,1.48
ARCB,164.1,4.5,E9,1.58
ASAN,7.43,7.18,E9,1.1
ASPI,6.64,10.85,E9,0.08
ASTI,6.72,25.24,E21,0.12
ATRO,75.69,5.76,E9,2.31
AVBP,30.3,6.04,E9,0.06
AVPT,10.9,4.13,E9,1.01
AVR,9.42,7.12,E9,1.45
AVTR,9.71,4.78,E9,2.61
AXON,443.21,6.43,E9,0.3
AZTA,22.95,5.09,E9,1.67
BB,9.24,9.56,E9,0.72
BLBD,72.85,4.33,E9,2.54
BLFS,26.69,5.64,E9,0.95
BOOT,165.88,5.38,E9,0.42
BRKR,56.63,5.69,E9,1.7
BURL,336.6,4.26,E9,2.19
BWA,73.52,4.27,E9,0.15
BZH,26.85,4.18,E9,1.0
CADL,8.56,7.01,E9,0.92
CAL,14.06,7.41,E9,0.37
CART,42.18,4.31,E9,1.48
CBZ,33.9,4.68,E9,0.06
CDNS,394.5,4.28,E9,1.36
CDW,131.3,4.18,E9,0.33
CHA,11.8,5.38,E9,0.89
CHAI,1.22,22.98,E9,2.67
CLF,13.63,6.65,E9,2.13
CLS,403.45,7.1,E9,2.96
CMP,31.08,4.61,E9,1.34
CMPS,11.79,8.57,E9,0.49
CRL,188.47,4.87,E9,1.9
CRNC,10.88,9.01,E9,0.07
CROX,126.27,4.06,E9,2.8
CRWD,692.91,5.28,E9,1.48
CSTM,34.71,5.29,E9,0.45
CWK,13.39,4.47,E9,0.79
CXAI,0.2,22.22,E21,1.28
CYRX,14.83,4.6,E9,0.92
DCH,6.5,5.43,E9,2.29
DDOG,233.09,5.41,E9,0.23
DFTX,23.77,6.5,E9,0.23
DGII,68.96,4.23,E9,2.04
DIN,32.29,4.71,E9,0.93
DKS,220.04,4.42,E9,0.56
DLTR,112.88,4.7,E9,1.55
DOO,60.35,4.39,E9,0.88
DRTS,9.67,9.74,E9,0.01
DRVN,13.46,5.13,E9,0.14
DT,41.19,4.06,E9,0.2
DUOT,12.23,11.72,E9,0.72
DV,10.25,4.35,E9,0.09
DXCM,74.22,4.14,E9,0.41
DY,471.3,5.09,E9,0.93
EC,15.69,4.07,E9,0.81
ELAN,24.29,4.78,E9,1.65
ENLT,96.44,4.04,E9,0.89
ENS,231.42,4.61,E9,1.55
ESTC,62.3,6.04,E9,1.51
EVC,9.22,8.67,E9,0.49
EVER,20.24,5.68,E9,3.0
EWTX,35.21,5.93,E9,1.25
F,14.77,4.84,E9,0.52
FAC,15.55,19.23,E9,1.12
FLEX,149.22,6.16,E9,0.09
FLNC,24.18,14.15,E9,2.05
FLR,50.47,4.65,E9,2.4
FLUT,108.98,4.6,E9,1.49
FROG,80.39,5.56,E9,0.02
FRSH,9.51,4.49,E9,0.7
FSLR,273.51,6.45,E9,0.1
FTRE,16.63,6.38,E9,1.9
GH,129.82,5.76,E9,0.66
GNRC,270.1,4.98,E9,2.4
GPK,10.97,4.52,E9,2.51
GRDN,42.88,4.05,E9,2.89
GRRR,17.49,10.29,E9,0.53
GTLB,28.31,6.36,E9,0.04
HAE,76.91,4.44,E9,2.35
HCC,95.89,5.57,E9,0.01
HIVE,3.96,12.54,E9,1.64
HPE,49.02,6.55,E9,2.61
HPQ,24.6,5.62,E9,1.23
HUBG,45.53,4.02,E9,1.84
HUT,120.18,9.12,E9,2.22
HZO,34.29,4.26,E9,1.33
IART,17.46,5.37,E9,1.86
ICLR,147.72,5.76,E9,1.39
IESC,726.41,6.03,E9,0.77
ILMN,166.89,4.15,E9,2.62
INOD,99.66,11.29,E9,2.61
IONQ,61.18,9.91,E9,1.43
IOT,33.54,6.44,E9,0.17
IOVA,4.03,8.71,E9,0.66
IRON,70.09,4.61,E9,2.27
ITRN,66.25,4.08,E9,2.02
KALU,183.1,4.53,E9,0.1
KEEL,5.66,10.95,E9,2.18
KOPN,5.22,11.34,E9,0.31
KULR,4.06,12.78,E9,2.21
LASE,1.97,24.21,E21,2.91
LFUS,476.9,4.27,E9,2.33
LGIH,53.52,5.25,E9,2.42
LGN,86.73,5.94,E9,1.56
LPG,43.03,4.65,E9,0.24
LPTH,14.99,13.39,E9,0.21
LSPD,9.71,4.65,E9,1.62
MAN,33.35,5.09,E9,1.9
MANH,143.89,4.37,E9,0.01
MANU,23.3,4.73,E9,2.97
MDB,354.18,7.17,E9,0.89
MITK,16.57,5.69,E9,2.36
MOD,285.72,7.98,E9,2.73
MOV,37.14,4.68,E9,0.76
MRCY,115.93,6.01,E9,2.21
MRVI,4.96,5.38,E9,0.31
MYRG,449.94,5.43,E9,2.46
NBN,126.14,4.03,E9,0.65
NEO,11.09,5.54,E9,1.01
NEOG,9.3,4.02,E9,1.79
NET,235.71,5.89,E9,0.19
NOK,14.82,6.44,E9,0.89
NSIT,110.81,5.34,E9,0.44
NSP,36.22,5.76,E9,0.96
NTAP,161.82,5.23,E9,0.65
NTRA,216.97,4.91,E9,0.56
NVCR,17.6,6.05,E9,1.59
NVRI,20.71,7.4,E9,1.65
NVT,169.0,4.58,E9,1.85
OKTA,118.12,5.95,E9,0.95
OMDA,17.33,4.99,E9,1.01
OPTX,12.23,17.68,E9,1.67
OSS,17.23,9.08,E9,1.5
PAM,87.0,4.04,E9,1.7
PD,8.97,6.32,E9,0.57
PENG,63.87,11.2,E9,1.88
PHVS,31.54,4.65,E9,1.19
PII,70.11,4.22,E9,1.77
PINS,21.33,5.55,E9,0.8
PKE,33.97,6.06,E9,0.2
PLAY,12.32,8.11,E9,0.4
PLPC,380.16,5.27,E9,2.12
PRGS,31.01,4.6,E9,0.19
PSNL,9.79,10.28,E9,1.11
PTON,5.8,5.18,E9,1.04
PTRN,19.6,5.43,E9,2.59
QCOM,220.81,7.84,E9,2.4
QRVO,101.28,4.58,E9,1.79
QUIK,21.68,9.31,E9,2.11
QURE,27.87,6.76,E9,2.46
RCAT,11.97,10.74,E9,0.2
RDNT,57.05,4.21,E9,1.63
RGEN,130.87,4.93,E9,2.16
RH,148.12,7.05,E9,1.44
RHI,32.07,5.16,E9,2.89
RIVN,16.68,6.6,E9,2.72
RXO,27.71,6.4,E9,0.05
SAIA,474.19,4.39,E9,0.25
SAIC,109.39,4.17,E9,1.22
SANM,259.82,6.27,E9,2.46
SDGR,14.6,6.11,E9,0.65
SEB,5198.05,4.57,E9,0.07
SFM,85.39,4.51,E9,0.2
SG,8.86,9.6,E9,2.88
SGHC,13.65,4.25,E9,1.97
SIG,88.72,5.37,E9,1.3
