Ticker,Price,Gain,Vol
AAOI,191.55,13.31,2403.9
ABNB,138.96,5.05,512.5
ABSI,7.27,6.91,29.7
ACHR,5.55,9.25,331.0
ACLS,191.6,6.37,93.0
AEHR,115.88,6.83,212.3
AEM,171.8,5.63,439.4
AEVA,26.87,7.96,64.9
AFRM,71.9,8.66,326.5
AG,18.9,7.08,225.9
AGI,37.64,6.93,129.9
AGIO,31.82,8.01,27.8
AGX,688.87,7.35,231.4
AIP,43.63,6.41,40.2
ALAB,389.2,6.01,2033.8
ALAR,10.64,10.49,1.1
ALGM,55.0,9.12,106.1
AMD,547.26,6.98,15609.3
ANAB,59.51,6.14,29.7
ANL,11.33,9.79,1.6
APLD,46.47,8.83,979.2
ARCT,7.33,5.16,2.9
ARIS,17.3,8.87,21.6
ARM,412.55,8.33,4433.5
ARQQ,17.92,31.76,13.9
ARTV,9.18,7.49,4.8
ASA,60.54,5.49,7.0
ASBP,5.65,13.91,5.7
ASM,6.83,6.89,26.1
ASST,16.67,10.03,87.5
ASTS,87.57,6.26,2829.9
ATHM,18.76,6.77,13.1
ATOM,9.5,5.56,14.1
AU,92.29,6.94,238.2
AUGO,66.18,8.69,68.1
AVNW,21.13,9.09,3.0
AXTI,110.74,13.95,971.7
AYA,20.65,10.37,8.0
BE,274.5,5.49,2871.8
BEAM,31.12,7.2,57.4
BETR,28.83,8.75,9.7
BHVN,12.14,7.62,32.7
BIOA,19.84,9.98,7.2
BKKT,8.96,6.29,24.3
BKNG,174.64,5.88,1238.4
BLSH,28.6,5.11,49.8
BMNR,17.11,6.21,653.1
BRUN,37.46,21.15,69.0
BTGO,5.59,12.25,13.8
BTQ,5.35,28.61,18.3
CAAP,28.06,6.17,5.2
CCJ,107.02,6.0,358.4
CDE,18.66,8.49,434.1
CEVA,48.45,5.26,42.7
CGAU,16.95,5.02,23.4
CHDN,92.3,6.17,73.0
CHYM,17.64,5.63,71.0
CIFR,26.03,6.24,567.1
CMCO,15.03,8.68,9.4
COF,194.62,5.35,921.0
COHR,413.84,7.48,2239.0
COIN,169.62,6.16,1494.2
COMP,9.14,6.4,101.3
CRCL,83.37,7.1,1272.8
CRML,10.48,5.86,86.7
CRSP,52.61,5.64,89.4
CRWV,106.71,6.13,3024.8
CTNM,12.72,7.07,2.4
CTRN,55.25,9.1,7.2
CUE,25.8,5.18,2.1
CUPR,8.41,111.84,37.7
CVNA,68.9,7.49,706.5
DASH,168.09,11.63,760.0
DAVE,308.75,7.66,183.6
DGP,152.56,5.29,38.7
DGXX,7.02,12.5,79.5
DHT,18.48,5.18,49.4
DJT,8.44,8.21,37.9
DOCN,181.29,6.37,490.6
DRD,25.19,7.33,6.9
DSY,5.18,6.15,48.5
EGO,33.76,10.11,77.6
EH,7.6,14.63,12.2
EIKN,9.33,6.63,3.1
ELE,16.16,5.41,5.0
ELVA,10.12,6.53,4.6
ELVR,102.33,21.09,9.3
EMBJ,61.5,6.4,93.6
ENTG,162.89,8.22,433.0
