Ticker,Type
AAON,Pullback
ADBE,Big Move
ADNT,Pullback
ADTN,Pullback
ADVB,Big Move
AEVA,Big Move
AIP,Pullback
AKAN,Pullback
ALGM,Pullback
ALKS,Big Move
ALNT,Big Move
ALP,Pullback
AMPG,Pullback
AMPL,Big Move
ANL,Big Move
AOSL,Pullback
APGE,Big Move
APPN,Big Move
APTV,Big Move
ARIS,Big Move
ASAN,Big Move
ATOM,Pullback
AVBP,Big Move
AVPT,Big Move
AYA,Big Move
AZ,Big Move
BAND,Big Move
BFLY,Pullback
BHVN,Big Move
BIDU,Pullback
BILL,Big Move
BKSY,Pullback
BL,Big Move
BLZE,Big Move
BMRN,Big Move
BOX,Big Move
BRZE,Big Move
BURL,Big Move
BVN,Big Move
CABA,Pullback
CDW,Big Move
CELC,Pullback
CENX,Pullback
CEVA,Pullback
CGEM,Big Move
CGNT,Big Move
CHA,Big Move
CHWY,Big Move
CLBT,Big Move
CLS,Big Move
CMPS,Big Move
CNSP,Big Move
CNXC,Big Move
COOK,Big Move
CRDO,Big Move
CRI,Pullback
CRM,Big Move
CRNC,Big Move
CRWD,Big Move
CSIQ,Pullback
CVI,Pullback
CVLT,Big Move
DAVE,Big Move
DCH,Pullback
DCO,Pullback
DDOG,Big Move
DDS,Pullback
DELL,Big Move
DGII,Pullback
DGXX,Pullback
DIOD,Pullback
DKS,Pullback
DOCU,Big Move
DORM,Pullback
DRTS,Big Move
DRVN,Pullback
DSP,Big Move
DT,Big Move
DXC,Big Move
ECOR,Big Move
EFOR,Big Move
EIKN,Big Move
ELTX,Big Move
ENR,Pullback
EOSE,Pullback
EQX,Big Move
ERAS,Big Move
ETOR,Big Move
EVC,Pullback
FCEL,Pullback
FDMT,Big Move
FGNX,Big Move
FICO,Pullback
FIVN,Big Move
FJET,Big Move
FPS,Big Move
FROG,Big Move
FRSH,Big Move
FTAI,Pullback
FTNT,Big Move
GCO,Big Move
GDYN,Pullback
GEN,Big Move
GHRS,Big Move
GSIT,Pullback
GTX,Pullback
HCC,Pullback
HCWB,Pullback
HIMX,Pullback
HLIT,Pullback
HNRG,Pullback
HOV,Pullback
HPE,Big Move
HPP,Pullback
HPQ,Big Move
HUBS,Big Move
HZO,Pullback
IBM,Big Move
ICUI,Pullback
IESC,Pullback
IMRX,Big Move
IMSR,Big Move
IMVT,Pullback
INTU,Big Move
IOVA,Pullback
IRON,Pullback
JACK,Big Move
KD,Big Move
KFRC,Big Move
KTB,Pullback
KVYO,Big Move
LFS,Pullback
LGIH,Pullback
LGND,Pullback
LOCO,Big Move
LOGI,Big Move
LPL,Big Move
MBLY,Pullback
MEI,Pullback
MGTX,Big Move
MIR,Big Move
MNDY,Big Move
MNTN,Big Move
MOV,Big Move
MP,Pullback
MSFT,Big Move
MTRN,Pullback
MU,Big Move
MYRG,Pullback
NAKA,Big Move
NAVN,Big Move
NB,Pullback
NGL,Big Move
NTNX,Big Move
NTSK,Big Move
NUTX,Pullback
NUVB,Pullback
NVAX,Big Move
NVTS,Pullback
NWPX,Pullback
NXPI,Pullback
NXT,Big Move
OLOX,Big Move
ON,Pullback
OPTX,Pullback
ORLA,Big Move
OTEX,Pullback
OUST,Big Move
OXM,Pullback
P,Pullback & Big Move
PANW,Big Move
PCT,Pullback
PD,Big Move
PDFS,Pullback
PEGA,Big Move
PGEN,Pullback
PGNY,Pullback
PGY,Big Move
PI,Pullback
PIII,Pullback
PLPC,Pullback
PLUG,Pullback
PRGS,Big Move
PTON,Big Move
PURR,Big Move
PVH,Pullback
QLYS,Big Move
QRVO,Pullback
QTTB,Big Move
QUIK,Pullback
QURE,Big Move
REPL,Big Move
RIVN,Big Move
RMBS,Pullback
RNG,Pullback
ROG,Pullback
RR,Pullback
RRGB,Big Move
RUN,Big Move
RXT,Big Move
SA,Big Move
SCLX,Big Move
SHIP,Big Move
SIDU,Pullback
SIMO,Pullback
SKLZ,Big Move
SMTC,Pullback
SNX,Big Move
SOC,Pullback
SOFI,Big Move
SPCB,Big Move
SPCE,Big Move
SPOT,Pullback
SPSC,Big Move
SPT,Big Move
SSYS,Big Move
STAA,Pullback
STG,Big Move
SWKS,Pullback
SYNA,Pullback
TBBB,Big Move
TDC,Big Move
TEAM,Big Move
TEO,Big Move
TER,Pullback
TGLS,Pullback
TNGX,Big Move
TREX,Pullback
TRNS,Big Move
TSAT,Pullback
TTAN,Big Move
UNCY,Big Move
VEEV,Big Move
VERX,Pullback & Big Move
VIA,Big Move
VNET,Pullback
VSAT,Pullback
VSCO,Pullback
VYX,Big Move
WDAY,Big Move
WIX,Big Move
WK,Big Move
WSC,Pullback
WYFI,Pullback
XIFR,Big Move
XPEL,Pullback
ZD,Pullback
ZETA,Big Move
ZS,Big Move
