Ticker,Price,Gain,Vol
HPE,43.04,12.64,723.8
HPQ,27.04,8.12,501.9
HUBS,220.63,10.98,499.1
IBM,297.8,12.71,2283.3
IMRX,5.77,14.03,8.1
IMSR,9.13,11.89,27.0
INOD,104.98,5.67,292.5
INTA,23.09,12.09,24.9
INTU,331.53,5.92,1858.7
IOT,34.99,10.83,149.7
JACK,12.45,7.7,11.3
KD,12.47,5.86,58.9
KFRC,46.99,5.12,8.7
KVYO,15.84,7.46,145.0
LOCO,14.87,6.59,5.5
LOGI,121.87,9.05,152.7
LPL,5.55,10.34,9.0
MGTX,10.65,6.5,6.9
MIR,18.28,6.9,72.3
MNDY,83.62,7.91,173.2
MNTN,9.43,5.13,8.4
MOV,38.28,7.56,6.3
MSFT,450.24,5.45,14609.0
MU,971.0,5.14,42509.0
MX,8.8,29.6,19.7
NAKA,6.26,11.79,2.1
NAVN,21.37,5.12,69.2
NET,241.82,6.01,1067.2
NGL,17.1,5.04,5.9
NOW,124.37,14.38,3079.2
NTNX,52.07,6.68,207.2
NTSK,12.14,5.29,44.6
NVAX,10.97,6.3,63.8
NXT,156.4,14.02,353.0
OKTA,123.27,30.14,371.3
OLOX,8.77,78.25,13.2
ORCL,225.78,10.84,4087.4
ORLA,13.41,7.62,46.6
OUST,46.05,8.79,205.8
P,79.51,8.86,328.7
PANW,281.69,9.28,1960.0
PD,9.95,33.74,16.6
PEGA,35.73,5.59,62.9
PGY,15.12,8.31,57.9
PLTR,156.54,9.21,6260.6
PRGS,32.83,7.5,17.1
PTON,6.4,5.96,106.1
PURR,9.99,16.98,106.0
QLYS,109.29,8.89,76.3
QTTB,11.05,7.18,16.2
QURE,28.53,14.81,51.8
RBRK,78.63,11.82,209.5
REPL,8.69,85.68,48.9
RIVN,16.3,7.24,467.9
RPD,8.38,12.63,15.5
RRGB,5.06,5.2,2.6
RUN,16.72,5.22,122.0
RXT,5.17,6.6,200.5
SA,34.11,5.54,26.7
SAIL,18.83,13.78,48.8
SCLX,8.9,23.44,1.0
SDGR,15.2,7.34,18.3
SGML,16.77,5.74,71.6
SHIP,15.5,9.54,4.5
SKLZ,9.37,5.52,5.2
SMCI,46.09,11.6,1600.4
SNOW,255.55,6.84,1884.3
SNX,261.28,6.12,155.7
SOFI,18.22,7.37,1079.9
SOUN,9.0,5.14,280.6
SPAI,6.15,13.68,2.5
SPCB,11.81,6.49,1.0
SPCE,6.18,36.42,102.0
SPSC,56.75,6.04,30.4
SPT,7.48,7.01,10.9
SSYS,10.54,5.19,10.2
STG,6.14,125.74,7.6
TBBB,37.82,15.55,28.9
TDC,34.05,7.65,87.1
TEAM,107.61,15.35,774.6
TENB,28.23,8.79,86.3
TEO,14.71,6.52,7.0
TNGX,21.98,9.9,65.5
TRNS,84.52,7.04,12.6
TSSI,16.48,21.71,27.0
TTAN,72.36,9.99,74.6
UMAC,31.78,7.36,173.0
UNCY,7.38,5.13,5.4
UONE,6.59,5.78,2.2
VCIG,8.47,46.29,25.7
VEEV,174.34,6.06,744.3
VERX,13.35,5.62,21.6
VIA,15.23,5.03,11.2
VIVO,6.24,10.64,10.1
VRNS,34.15,7.36,68.6
VYX,7.19,6.05,17.2
WDAY,146.19,12.45,683.4
WIX,56.06,6.48,147.9
WK,49.78,6.89,66.9
XIFR,12.48,5.32,15.3
ZETA,22.89,13.43,178.4
ZS,139.73,7.45,908.1
