Ticker,Type
ACVA,Pullback
ADPT,Pullback
AFRM,Pullback
AGIO,Big Move
AIIO,Pullback
AKTX,Big Move
ALGN,Pullback
ALHC,Pullback
ALLO,Pullback
ALMS,Big Move
ALTO,Pullback
AMN,Pullback
AMPG,Big Move
AMPH,Pullback
ANAB,Big Move
ANDG,Big Move
ANET,Pullback
ANRO,Pullback
APP,Pullback
APPS,Pullback
AROC,Pullback
ARQT,Big Move
ASND,Pullback
ATLC,Pullback
AVR,Pullback
AVTR,Pullback
BAND,Big Move
BBAR,Pullback
BCRX,Big Move
BEAM,Big Move
BH,Pullback
BHVN,Pullback
BIOA,Pullback
BLLN,Pullback
BMI,Pullback
BRC,Pullback
CADL,Pullback
CANF,Pullback
CARG,Pullback
CBOE,Big Move
CCXI,Pullback
CDNA,Pullback
CELC,Big Move
CELH,Pullback
CLDX,Big Move
COMP,Pullback
CPNG,Pullback
CRNX,Big Move
CRS,Pullback
CTSH,Big Move
CXT,Pullback
DAKT,Pullback
DBVT,Big Move
DCO,Pullback
DSGN,Pullback
DTIL,Big Move
DVN,Big Move
EAT,Pullback
EFOR,Big Move
EQNR,Big Move
ESTA,Pullback
ETOR,Pullback
EVH,Pullback
EVLV,Pullback
EVMN,Big Move
EVTC,Pullback
EWTX,Big Move
EYPT,Pullback
FBIN,Pullback
FBRX,Big Move
FHTX,Big Move
FIG,Big Move
FRO,Pullback
FTNT,Pullback
FTRE,Pullback
GEL,Big Move
GENB,Pullback
GENI,Pullback
GEV,Pullback
GGAL,Pullback
GILD,Big Move
GO,Pullback
GOLD,Pullback
GPGI,Pullback
HDSN,Big Move
HIMS,Pullback
HLF,Pullback
HNI,Pullback
HPP,Pullback
HUBS,Big Move
HURN,Big Move
IBKR,Pullback
IBRX,Pullback
ILLR,Pullback
IMMX,Big Move
IRDM,Pullback
JACK,Pullback
JBIO,Big Move
JBLU,Pullback
KBH,Pullback
KFRC,Big Move
KNSA,Big Move
KROS,Big Move
KURA,Big Move
KYIV,Pullback
KYTX,Big Move
LENZ,Big Move
LESL,Big Move
LHAI,Pullback
LIF,Pullback
LOAR,Pullback
LYEL,Big Move
MAAS,Big Move
MBLY,Pullback
MBX,Big Move
MC,Pullback
MDA,Pullback
MEI,Pullback
MGTX,Big Move
MIRM,Big Move
MITK,Pullback
MLKN,Pullback
MPLT,Big Move
MRCY,Pullback
NAMS,Big Move
NEO,Pullback
NET,Big Move
NGNE,Big Move
NIQ,Big Move
NNBR,Pullback
NOG,Big Move
NVRI,Pullback
OCUL,Big Move
OFRM,Big Move
OI,Pullback
OLN,Big Move
OPEN,Pullback
ORKA,Pullback
OSCR,Pullback
OTLK,Pullback
OXY,Big Move
PACS,Pullback
PANW,Pullback
PCSC,Big Move
PCVX,Big Move
PI,Pullback
PKE,Pullback
PLUS,Pullback
POOL,Pullback
PRCH,Pullback
PTEN,Big Move
PTGX,Big Move
QDEL,Pullback
QTTB,Big Move
RARE,Big Move
REPL,Pullback
RGC,Big Move
RH,Pullback
RHLD,Pullback
RIGL,Big Move
ROLR,Big Move
SABR,Pullback
SAIC,Pullback
SCLX,Big Move
SDGR,Pullback
SEPN,Big Move
SLGL,Big Move
SM,Big Move
SNDA,Pullback
SNDX,Big Move
SOFI,Pullback
SPHR,Pullback
SSRM,Pullback
SVRA,Pullback
SYRE,Big Move
TARS,Big Move
TDUP,Pullback
TIGO,Pullback
TMS,Big Move
TOI,Big Move
TRVI,Big Move
TXG,Pullback
U,Pullback
UFPT,Pullback
ULCC,Pullback
UPB,Big Move
UPC,Big Move
VERA,Big Move
VG,Big Move
VIA,Pullback
VIRT,Pullback
VKTX,Big Move
VRDN,Big Move
VSAT,Pullback
VSEC,Pullback
WLFC,Pullback
XERS,Big Move
XNCR,Big Move
YOU,Pullback
ZBRA,Pullback
ZYME,Big Move
