Ticker,Price,Gain,Vol
AGIO,44.01,17.71,46.2
AKTX,15.48,42.02,1.1
ALIT,19.04,13.94,21.9
ALMS,29.27,7.33,45.4
AMPG,6.25,5.57,47.3
ANAB,67.32,8.05,38.9
ANDG,40.51,6.86,16.3
ANNX,6.43,7.89,24.6
ARQT,27.67,6.14,49.5
BAND,67.56,11.36,91.2
BCRX,10.99,8.06,61.4
BEAM,37.92,7.36,82.7
CBOE,258.64,5.53,489.9
CELC,115.72,6.58,127.5
CLDX,39.93,5.22,45.3
CLRO,13.84,97.71,88.1
CRNX,83.53,98.74,394.5
CTSH,43.94,6.21,639.9
DBVT,17.35,11.15,5.3
DTIL,9.25,12.26,4.4
DVN,42.41,5.08,692.7
EFOR,18.37,5.94,20.2
EQNR,33.91,5.77,131.0
EVMN,13.34,7.93,22.7
EWTX,43.13,7.56,59.9
FBRX,22.25,9.02,8.4
FHTX,6.0,18.81,1.6
FIG,22.19,5.27,377.4
FTH,26.11,6.61,2.2
GEL,14.95,5.28,6.5
GILD,136.36,5.21,1142.4
HDSN,6.33,5.15,3.3
HUBS,205.2,5.86,322.2
HURN,105.93,5.92,32.9
IMMX,12.02,15.02,22.2
JBIO,22.45,5.4,27.0
KFRC,54.4,7.77,9.4
KNSA,67.29,7.2,60.1
KROS,11.65,5.62,3.5
KURA,11.99,8.61,19.2
KYTX,9.68,5.68,10.3
LENZ,5.9,5.36,4.9
LESL,7.82,6.83,4.4
LYEL,15.91,13.32,3.3
MAAS,16.6,8.78,2.6
MBX,62.0,7.45,51.4
MGTX,14.66,5.54,14.6
MIRM,128.31,5.25,122.5
MPLT,37.06,5.76,15.2
NAMS,36.99,5.99,37.2
NET,268.83,8.6,822.9
NGNE,36.8,13.02,9.3
NIQ,11.0,12.02,12.4
NOG,18.48,6.39,70.8
OCUL,10.33,6.94,31.0
OFRM,21.62,7.62,13.5
OLN,20.74,5.01,80.1
OXY,51.68,5.88,514.9
PCSC,11.5,6.19,2.2
PCVX,60.67,6.51,106.9
PTEN,9.15,6.89,103.3
PTGX,140.85,7.11,105.6
QTTB,13.62,5.87,5.2
RARE,35.87,6.44,96.0
RGC,5.95,6.06,3.9
RIGL,42.56,5.71,14.7
ROLR,6.56,6.32,1.4
RPD,11.2,6.67,20.2
RXT,6.76,5.21,136.6
SCLX,9.93,23.05,1.7
SEPN,35.83,7.05,18.1
SLGL,78.44,5.83,2.3
SM,27.92,5.96,117.2
SNDX,23.24,5.25,43.9
SYRE,94.23,6.19,163.1
TARS,70.55,5.22,62.7
TENX,17.38,6.89,19.3
TMS,7.72,6.48,1.7
TOI,5.8,6.62,10.3
TRVI,19.5,8.64,47.5
UPB,7.86,6.22,4.6
UPC,6.32,5.33,39.7
VERA,42.96,7.05,84.2
VG,11.59,6.82,152.2
VKTX,42.13,8.83,105.0
VRDN,20.47,7.79,44.7
XERS,8.94,6.81,17.8
XNCR,15.67,5.24,13.4
ZYME,26.72,5.49,17.0
