Ticker,Price,Gain,Vol
AAOI,111.55,5.7,1173.0
ABM,50.6,7.55,18.1
ABTC,8.41,5.26,15.3
ACDC,5.42,5.24,7.5
ADTN,7.58,6.76,13.6
AEHR,90.79,5.25,278.6
AGPU,11.26,5.53,4.1
AIP,22.72,6.32,16.3
ALM,19.12,8.82,114.8
AMD,505.74,5.9,8598.2
AMKR,50.72,6.18,221.8
AMPX,10.39,5.06,51.1
APLD,28.31,7.36,437.7
APPS,11.3,5.51,31.0
ARQQ,22.59,5.71,5.7
ASTS,66.12,6.11,649.4
ASX,39.79,6.08,240.0
AXTI,69.56,12.85,669.5
BE,277.22,9.63,2918.3
BILI,16.2,6.37,59.4
BKSY,22.08,7.71,22.8
BNC,5.25,50.43,19.1
BRUN,18.82,6.69,50.3
BTGO,7.74,6.03,12.4
BUUU,37.95,9.68,2.9
BW,7.74,9.01,51.0
CECO,79.13,6.79,55.8
CHA,12.59,7.98,12.1
CIEN,341.29,6.32,924.1
CLS,329.97,5.64,732.9
CLSK,13.48,6.23,230.7
CMPS,14.04,5.8,30.9
COHR,301.88,7.1,2095.7
CRWV,99.83,11.72,2749.7
CUE,30.0,9.33,5.2
DK,75.67,5.3,120.1
DOCN,126.69,12.64,264.2
EFSI,46.27,10.43,2.0
ENOV,19.98,7.65,28.7
ENPH,38.83,6.76,145.3
ERO,37.91,8.62,60.2
EROC,13.74,11.44,46.1
EVI,14.51,6.22,1.4
EVMN,13.08,6.6,5.7
FAC,5.69,9.21,1.6
FCEL,17.76,18.8,161.6
FCX,76.62,5.35,1048.4
FEIM,65.28,7.6,14.8
FIGR,38.26,6.41,172.8
FLNC,11.04,6.67,66.2
FLY,22.9,5.68,65.1
FORM,109.86,5.74,121.6
FRMI,5.71,11.52,119.7
FWDI,6.86,8.72,11.8
FXHO,12.39,5.18,2.4
GLW,165.96,7.56,1393.4
GMTL,12.25,13.22,2.2
GRRR,14.58,5.73,16.7
GSIT,5.63,5.23,2.6
HBM,29.0,5.72,121.6
HCWC,8.69,23.79,1.6
HPE,56.03,7.75,1188.1
HUT,99.49,6.36,423.3
HVII,11.26,16.44,1.5
IE,11.04,10.51,20.1
IESC,342.8,6.27,99.1
IMSR,5.67,10.1,5.9
INFQ,13.66,6.3,126.4
INIO,21.82,5.06,81.9
INTC,104.47,9.05,9511.6
IREN,46.93,5.04,1938.2
KRRO,13.51,10.38,1.0
LEU,185.53,6.69,105.9
LGN,57.04,7.68,62.3
LIFE,42.02,5.45,48.7
LITE,978.53,11.04,4208.5
LPTH,10.75,11.17,42.8
LUNR,15.68,5.87,156.5
MANE,103.83,5.4,63.3
MF,13.3,14.07,4.7
MLYS,31.12,10.32,27.5
MXL,66.5,5.99,145.4
NBIS,243.88,7.73,5241.9
NKLR,5.66,7.4,1.4
NNE,19.35,9.2,32.5
NOK,10.65,6.18,735.7
NUAI,6.6,22.0,32.9
NVA,6.49,5.87,1.7
NXTC,8.42,7.67,1.1
OBIO,5.43,6.89,1.9
OCUL,11.37,6.86,29.7
OESX,30.52,22.08,2.3
PHVS,37.84,7.35,33.6
PPHC,11.45,7.51,1.2
PS,41.49,6.17,8.7
PSIX,43.15,6.57,13.3
QBTS,17.67,6.57,284.1
RDW,11.23,6.65,149.7
REAX,20.69,10.85,23.4
ROIV,41.48,18.75,306.7
RVI,29.7,8.51,4.7
SATL,5.35,15.3,23.9
SEDG,36.43,6.52,88.0
SEI,63.96,16.29,136.4
SILC,43.4,6.19,9.7
SIMO,272.02,6.17,250.7
SMR,11.18,15.26,326.8
SMTC,162.62,9.96,457.5
SSL,13.3,8.39,15.9
SST,5.0,30.55,4.5
STLN,6.32,6.58,7.4
STX,904.38,6.49,3187.8
SWVL,6.42,30.22,10.5
TE,5.06,10.0,106.7
TGB,8.9,5.33,49.1
TKO,195.32,5.01,198.3
TPL,381.9,5.37,131.9
TRDA,7.52,5.47,1.9
TSAT,47.16,5.03,9.3
UMAC,25.98,9.34,131.0
UMC,21.82,5.06,206.8
VIAV,38.75,11.16,157.5
VNET,6.75,5.97,34.7
WULF,17.86,8.18,485.6
WYFI,20.57,5.27,68.6
WYHG,5.88,44.83,12.3
XE,19.15,8.13,107.1
ZIM,30.08,5.25,59.1
