Ticker,Type
AAOI,Big Move
AAON,Pullback
ABBV,Big Move
ABSI,Big Move
ACA,Big Move
ACHV,Big Move
ACVA,Pullback
AFRM,Pullback
AGX,Big Move
ALGN,Pullback
ALK,Pullback
ALMS,Big Move
ANTX,Big Move
APGE,Big Move
APLD,Pullback
APPS,Pullback & Big Move
ARDX,Big Move
ARRY,Big Move
ATHM,Pullback
ATRA,Big Move
ATRC,Pullback
AUPH,Big Move
AURA,Big Move
AVR,Pullback
AVTX,Big Move
AXTI,Big Move
BB,Pullback
BBWI,Pullback
BCAX,Big Move
BHVN,Big Move
BLLN,Pullback
BMA,Pullback
BRBR,Big Move
BRUN,Pullback
BULL,Pullback
CADL,Big Move
CART,Pullback
CDLR,Big Move
CGEM,Big Move
CGON,Big Move
CIEN,Big Move
CLYM,Big Move
CMBT,Big Move
COHR,Big Move
CRI,Pullback
CRVS,Big Move
CRWV,Pullback
CSTM,Pullback
CVLT,Pullback
DDD,Pullback
DFTX,Big Move
DIN,Pullback
DMRA,Big Move
DNTH,Big Move
DSGN,Big Move
DSY,Pullback
DUOT,Pullback
DY,Pullback
DYN,Big Move
EC,Pullback
EFXT,Big Move
ELF,Pullback
ENTA,Big Move
EPC,Pullback
ERAS,Big Move
ESI,Big Move
ESP,Big Move
EVMN,Big Move
FATN,Big Move
FDMT,Big Move
FENC,Big Move
FIX,Big Move
FLEX,Big Move
FLYW,Pullback
FN,Big Move
FNGD,Big Move
FPS,Pullback
FTK,Big Move
FTRE,Pullback
FUN,Pullback
GENB,Big Move
GGAL,Pullback
GLXY,Pullback
GNRC,Big Move
GSHD,Big Move
HAPN,Pullback
HOFT,Big Move
HUT,Pullback
HYLN,Pullback
ICCM,Big Move
IDYA,Big Move
IESC,Big Move
IMMX,Big Move
IMSR,Pullback
IMVT,Big Move
INCY,Big Move
INFQ,Big Move
IOVA,Pullback
JBIO,Big Move
KLAR,Pullback
KODK,Big Move
KYMR,Big Move
LEGN,Big Move
LGIH,Pullback
LIF,Pullback
LILA,Big Move
LION,Pullback
LITE,Big Move
LMB,Pullback
LQDA,Big Move
LRCX,Big Move
LYTS,Pullback
MANE,Big Move
MEC,Pullback
MESO,Big Move
MGNI,Pullback
MLTX,Big Move
MMYT,Pullback
MNKD,Pullback
MTZ,Big Move
NAVN,Pullback
NCLH,Pullback
NKTR,Big Move
NOK,Big Move
NPKI,Pullback
NRC,Big Move
NRIX,Big Move
NTRA,Pullback
NVO,Big Move
NVRI,Pullback
NXTS,Big Move
OCUL,Big Move
OLMA,Big Move
ORIC,Big Move
ORKA,Big Move
OSS,Pullback
PANW,Pullback
PAR,Pullback
PAYP,Big Move
PBF,Big Move
PGEN,Big Move
PHVS,Pullback
PIII,Big Move
PRAA,Big Move
PRAX,Big Move
PRIM,Big Move
PRKS,Pullback
PSNL,Pullback
PTRN,Pullback
PVLA,Big Move
PWR,Big Move
PZZA,Pullback
QCOM,Pullback
QMCO,Pullback
QTTB,Pullback & Big Move
QUIK,Pullback
QXL,Big Move
RARE,Big Move
RCL,Pullback
RCUS,Big Move
REPL,Big Move
RGNT,Pullback
RGNX,Big Move
RIGL,Big Move
RLAY,Big Move
ROKU,Pullback
RTB,Big Move
RZLV,Pullback
SABR,Pullback
SANM,Pullback
SDGR,Pullback
SEPN,Pullback
SGMT,Big Move
SKY,Pullback
SLN,Big Move
SLNH,Pullback
SLS,Big Move
SMX,Big Move
SSTK,Big Move
STFS,Big Move
STRL,Big Move
STRO,Big Move
STTK,Big Move
STUB,Pullback
SWKS,Big Move
SWMR,Big Move
SYRE,Big Move
TAYD,Big Move
TDOC,Pullback
TE,Big Move
TNGX,Pullback
TREX,Pullback
TRIP,Pullback
TYRA,Big Move
UA,Pullback
UAA,Pullback
UFPT,Pullback
UNCY,Big Move
VAC,Pullback
VC,Big Move
VELO,Pullback
VERA,Big Move
VIAV,Big Move
VICR,Big Move
VIVO,Big Move
VKTX,Big Move
VRDN,Big Move
VRT,Big Move
WIT,Pullback
WTO,Big Move
WYHG,Big Move
XNCR,Big Move
XYZ,Pullback
ZD,Pullback
