Ticker,Price,ADR,Support,Dist
AAON,136.16,5.76,E9,2.13
ACVA,6.37,6.34,E9,2.33
ADEA,31.81,7.79,E9,0.92
ADPT,17.37,7.25,E9,1.0
AEO,17.79,4.92,E9,0.79
AFRM,72.2,6.22,E9,2.29
ALGN,173.76,4.0,E9,0.5
ALK,48.8,4.68,E9,2.88
AMN,30.34,5.17,E9,1.71
ANF,86.07,4.85,E9,0.04
APLD,45.2,9.03,E9,0.97
APPS,9.25,12.67,E9,1.13
ASYS,22.03,10.57,E9,1.36
ATEX,77.02,8.32,E9,1.94
ATHM,18.44,4.83,E9,2.41
ATKR,81.95,4.29,E9,2.44
ATRC,28.44,4.51,E9,1.54
AVR,9.59,6.58,E9,1.47
AVTR,9.35,4.67,E9,1.26
BB,8.79,9.59,E9,1.52
BBBY,5.83,8.07,E9,0.53
BBNX,13.7,7.76,E9,0.48
BBWI,19.63,5.31,E9,0.12
BH,336.0,5.2,E9,2.19
BLLN,100.72,8.05,E9,0.05
BLZE,8.12,7.58,E9,0.81
BMA,97.28,5.15,E9,1.28
BOBS,13.01,7.21,E9,0.44
BRC,85.11,4.07,E9,1.5
BRKR,56.53,5.57,E9,0.96
BRUN,34.71,15.51,E9,1.38
BTDR,17.43,9.93,E9,1.91
BULL,6.86,7.08,E9,2.34
BURL,340.27,4.05,E9,2.06
BWA,72.34,4.19,E9,0.21
CART,44.27,4.4,E9,2.92
CASY,831.67,4.07,E9,0.1
CDNS,389.04,4.25,E9,0.06
CORT,79.71,4.45,E9,0.04
CRI,41.57,4.03,E9,0.96
CRL,181.56,4.48,E9,0.66
CRWD,675.44,5.35,E9,0.87
CRWV,111.29,7.73,E9,1.18
CSTM,34.6,5.1,E9,0.8
CVCO,587.16,4.44,E9,0.34
CVLT,126.01,4.73,E9,0.23
CYRX,14.77,4.41,E9,0.59
DDD,3.26,9.36,E9,0.29
DGII,68.78,4.01,E9,0.92
DHC,8.94,4.12,E9,1.72
DIN,33.38,4.65,E9,1.5
DJCO,527.23,4.42,E9,0.21
DLTR,113.93,4.47,E9,2.51
DOCN,166.24,8.67,E21,0.02
DSY,3.44,28.32,E21,1.35
DUOT,12.26,11.27,E9,0.08
DY,468.01,5.19,E9,0.58
EC,16.25,4.59,E9,1.53
ELAN,23.9,4.49,E9,0.07
ELF,63.18,6.56,E9,2.68
ENS,232.94,4.09,E9,1.9
EPC,22.72,5.03,E9,2.83
ETON,32.72,5.65,E9,2.46
EVER,20.51,5.55,E9,2.5
EVH,4.48,7.41,E9,1.3
FA,16.13,4.44,E9,0.1
FBIN,41.32,4.06,E9,0.42
FCX,69.21,4.33,E9,1.5
FEIM,69.73,9.19,E9,0.63
FLYW,15.43,4.4,E9,0.91
FPS,61.84,8.1,E9,2.8
FROG,79.89,5.91,E9,0.86
FTNT,145.39,4.31,E9,0.51
FTRE,15.56,6.65,E9,0.71
FUN,22.71,5.53,E21,1.53
GGAL,53.33,4.47,E9,0.65
GH,128.83,4.97,E9,0.32
GHM,107.91,6.95,E9,0.1
GLXY,33.12,9.24,E9,1.48
GO,9.36,5.08,E9,0.56
HAE,72.53,4.18,E9,2.03
HAPN,18.62,4.72,E9,1.14
HBM,27.91,5.76,E9,0.42
HLIT,14.96,6.94,E9,1.32
HPE,48.4,6.79,E9,1.04
HPP,14.54,6.06,E9,0.76
HUT,121.04,8.74,E9,0.92
HYLN,7.37,16.41,E9,0.36
HZO,34.83,4.12,E9,2.01
IART,17.6,4.9,E9,1.33
ICLR,140.73,5.53,E9,0.95
ILMN,161.38,4.14,E9,0.37
IMSR,7.87,10.74,E9,1.03
IOVA,4.06,8.93,E9,2.22
IPGP,118.0,6.3,E9,2.23
IRON,70.8,4.4,E9,1.59
ITRN,64.19,4.23,E9,0.76
JBI,5.35,4.07,E9,1.53
JBL,377.24,4.92,E9,0.9
KALU,185.03,4.39,E9,1.1
KLAR,17.97,5.62,E9,2.31
KTB,76.14,4.19,E9,0.23
LGIH,55.15,5.14,E9,2.64
LGN,88.2,5.92,E9,2.62
LIF,47.97,5.76,E9,1.76
LION,15.21,4.98,E9,2.36
LMB,81.76,6.44,E9,1.85
LYFT,14.22,4.08,E9,1.02
LYTS,26.04,4.02,E9,2.7
M,24.66,4.52,E9,2.77
MANU,21.9,4.75,E9,0.74
MBC,8.62,6.04,E9,0.05
MEC,34.71,6.92,E9,1.2
MGNI,17.45,5.45,E9,2.64
MMED,14.22,6.98,E9,1.74
MMYT,46.09,6.1,E9,2.63
MNKD,3.89,6.15,E9,2.26
MPTI,95.46,6.06,E9,0.23
MRCY,111.76,6.31,E9,1.39
MRVI,5.25,5.15,E9,2.92
NAVN,21.66,7.66,E9,2.93
NBN,128.01,4.14,E9,1.41
NCLH,20.04,4.24,E9,1.96
NEO,11.2,5.65,E9,2.56
NPKI,15.32,4.17,E9,1.44
NSIT,106.09,5.27,E9,0.51
NTAP,158.31,5.51,E9,1.22
NTRA,228.8,5.05,E9,2.75
NVEC,110.7,7.4,E9,1.86
NVRI,21.6,7.8,E9,2.72
OKTA,115.94,6.23,E9,0.34
OMDA,17.98,5.08,E9,2.45
OPTX,11.69,15.77,E21,0.86
OSCR,28.54,6.54,E9,2.65
OSS,18.19,9.21,E9,2.68
PANW,286.4,4.79,E9,2.04
PAR,15.13,6.84,E9,1.89
PENN,20.83,4.49,E9,0.78
PGY,15.09,8.26,E9,0.97
PHVS,33.0,4.92,E9,2.76
PRKS,46.04,4.34,E9,1.95
PSNL,10.17,9.92,E9,1.54
PTRN,21.02,5.61,E9,2.82
PURR,9.2,10.31,E9,0.24
PZZA,34.35,4.76,E9,0.97
QCOM,221.9,7.83,E9,1.76
QFIN,15.14,6.03,E9,0.29
QLYS,108.51,4.34,E9,0.64
QMCO,14.04,16.85,E9,0.03
QTTB,12.65,15.79,E9,1.73
QUIK,21.93,8.92,E9,2.62
RAPP,38.19,5.88,E9,2.05
RBRK,70.53,6.34,E9,0.1
RCL,309.36,4.14,E9,2.85
RDDT,170.44,7.13,E9,0.85
RGEN,126.57,4.74,E9,0.46
RGNT,4.13,74.68,E9,1.01
RH,146.71,6.61,E9,0.2
ROCK,40.01,4.35,E9,0.09
ROKU,135.2,4.73,E9,1.02
RZLV,2.67,7.35,E9,1.45
SABR,1.82,7.35,E9,0.8
SANM,253.45,6.35,E9,1.47
SCCO,189.91,4.35,E9,0.57
SDGR,15.23,6.32,E9,1.36
SEPN,34.85,6.65,E9,1.28
SGHC,13.78,4.19,E9,2.11
SIG,86.73,4.96,E9,0.42
SKY,81.95,4.4,E9,2.78
SKYT,37.33,4.58,E9,1.86
SLNH,1.67,13.08,E9,2.55
SNOW,226.59,5.92,E21,1.46
SOLS,86.95,4.31,E9,2.94
STGW,6.66,4.91,E9,0.05
STUB,11.4,5.85,E9,2.69
SUNE,2.61,32.07,E9,0.59
TARS,63.56,4.13,E9,2.33
TBBB,41.69,5.14,E9,0.61
TDOC,7.58,5.91,E9,0.83
TNGX,28.5,8.67,E9,2.63
TREX,46.4,4.46,E9,2.18
TRIP,12.36,5.42,E9,0.08
TRNS,92.75,6.53,E9,1.96
TTI,10.34,5.21,E9,1.18
UA,5.73,4.32,E9,0.67
UAA,5.91,4.63,E9,0.74
UFPT,233.3,4.27,E9,0.41
UPST,31.32,7.07,E9,0.45
VAC,95.71,4.22,E9,2.3
VELO,24.31,18.24,E9,2.14
VERU,2.96,20.98,E9,1.44
VRNS,32.71,4.91,E9,0.95
VSTS,13.11,4.61,E9,0.97
WIT,2.24,6.9,E9,1.3
WWW,17.32,4.78,E9,0.11
XYZ,73.07,4.02,E9,0.87
ZD,45.32,4.43,E9,0.11
ZVRA,12.65,6.27,E9,0.68
