Ticker,Type
ADPT,Big Move
AEO,Big Move
ALGT,Pullback
ALKT,Pullback
ALMS,Big Move
AMCX,Big Move
ANDG,Pullback
ANGO,Big Move
ANL,Big Move
ANNX,Big Move
AORT,Big Move
ARTV,Big Move
ASND,Pullback
ASTH,Pullback
ASX,Pullback
ATAI,Pullback
ATEX,Pullback
AVBP,Pullback
AVEX,Big Move
AYI,Pullback
BAND,Pullback
BBIO,Pullback
BBWI,Pullback
BCC,Pullback
BEKE,Big Move
BILL,Big Move
BJRI,Pullback
BLK,Big Move
BLKB,Big Move
BNY,Big Move
BXC,Big Move
CBRE,Big Move
CBRL,Pullback
CCS,Pullback
CERT,Big Move
CIGI,Big Move
CLRO,Big Move
CMCO,Big Move
CNXC,Big Move
COLL,Pullback
COMP,Big Move
CRL,Pullback
CRSR,Pullback
CTMX,Pullback
CVEO,Big Move
CWH,Big Move
CWK,Big Move
DBI,Big Move
DCO,Pullback
DCOY,Big Move
DDOG,Pullback
DFH,Pullback
DHT,Pullback
DNTH,Pullback
DOCS,Pullback
DRVN,Pullback
DXPE,Pullback
EBS,Big Move
EC,Pullback
ELVA,Big Move
ERNA,Big Move
EVCM,Big Move
EVER,Pullback
EVH,Pullback
EWTX,Pullback
EYPT,Pullback
FBYD,Big Move
FIRY,Big Move
FIVN,Pullback
FLYW,Big Move
FRHC,Pullback & Big Move
FRPT,Pullback
FSLY,Pullback
FTNT,Pullback
FUBO,Big Move
GCT,Big Move
GDDY,Pullback
GGAL,Pullback
GPGI,Pullback
GPI,Big Move
GPRE,Pullback
GSHD,Pullback
GXO,Big Move
HELE,Pullback
HIMS,Big Move
HPE,Pullback
HROW,Pullback
HTFL,Big Move
IBP,Pullback
IMOS,Big Move
INSW,Pullback
IQMX,Pullback
IVZ,Big Move
JBLU,Pullback
JEF,Big Move
JLHL,Big Move
KMTS,Pullback
KMX,Big Move
KRMN,Big Move
LB,Pullback
LCID,Big Move
LFST,Pullback
LION,Big Move
LYEL,Big Move
MAGN,Big Move
MANE,Big Move
MANH,Pullback
MBLY,Pullback
MBX,Big Move
MD,Big Move
MDLN,Pullback
MEI,Pullback
MESO,Big Move
MIAX,Pullback
MNKD,Pullback
MNPR,Big Move
MNSO,Big Move
MOH,Pullback
MQ,Big Move
MRVI,Big Move
NAT,Pullback
NCLH,Pullback
NESR,Pullback
NET,Pullback
NKTR,Pullback
NMRK,Big Move
NTAP,Pullback
NTNX,Pullback
NVCT,Big Move
NVVE,Big Move
OCUL,Pullback
ODD,Big Move
OI,Big Move
OII,Pullback
OPEN,Pullback
ORIC,Big Move
OTLK,Pullback
PACS,Pullback
PENG,Pullback
PGY,Pullback
PII,Big Move
PLAY,Big Move
PLTR,Pullback
POWL,Big Move
PRPO,Big Move
PSFE,Big Move
PSN,Pullback
PSNL,Big Move
PYPL,Big Move
QFIN,Big Move
QH,Big Move
QTTB,Pullback
QXO,Big Move
RBRK,Pullback
RDDT,Pullback
RELY,Big Move
RKT,Pullback
RMAX,Big Move
ROAD,Big Move
ROCK,Big Move
RPC,Big Move
RTB,Big Move
RWT,Pullback
RXO,Pullback
RXST,Big Move
RYAM,Big Move
SAH,Big Move
SAIL,Pullback
SCLX,Big Move
SGRY,Pullback & Big Move
SHOP,Pullback
SLN,Big Move
SMG,Big Move
SMWB,Big Move
SNDX,Pullback
SNOW,Pullback
STTK,Big Move
SUNE,Pullback
SUPV,Big Move
SVC,Pullback
TENB,Pullback
TGLS,Pullback
TOI,Pullback
TPL,Pullback
TRAX,Big Move
TTAN,Pullback
U,Pullback
UBXG,Big Move
UFPT,Pullback & Big Move
UMC,Pullback
UPC,Pullback
VCYT,Big Move
VERX,Pullback
VST,Pullback
WBI,Pullback
WGO,Pullback & Big Move
WGS,Pullback & Big Move
WNC,Pullback
WRBY,Pullback
WTTR,Pullback
XERS,Big Move
XRAY,Big Move
YMM,Big Move
YOU,Pullback
Z,Big Move
ZG,Big Move
ZLAB,Big Move
ZS,Pullback
ZURA,Big Move
