Ticker,Price,Gain,Vol
AARD,6.67,6.55,3.1
ADPT,22.9,6.78,77.0
AEHR,87.79,21.91,208.0
AEO,17.41,7.8,81.3
ALMS,28.81,5.61,50.0
AMCX,10.59,7.79,4.9
ANGO,14.47,11.31,7.0
ANL,10.63,15.54,2.0
ANNX,6.5,17.12,30.2
AORT,24.31,5.1,18.4
ARTV,9.92,6.1,5.7
AVEX,17.79,7.1,44.8
BEKE,17.03,5.78,60.9
BILL,44.63,7.88,92.1
BLK,1093.4,6.63,932.8
BLKB,31.55,5.52,28.4
BNY,162.35,5.08,675.4
BXC,58.73,5.33,9.4
CBRE,141.41,6.22,273.3
CERT,7.06,5.85,30.5
CHRN,29.63,28.77,9.0
CIGI,100.68,5.88,22.9
CLRO,7.69,16.16,95.1
CLSK,14.13,5.06,327.5
CMCO,14.08,6.83,8.7
CNXC,24.85,5.43,67.4
COMP,12.65,8.3,186.1
CVEO,34.21,6.84,7.5
CWH,6.56,6.15,16.3
CWK,13.83,7.46,31.0
DAVE,438.19,5.08,211.4
DBI,5.61,5.65,4.4
DCOY,6.18,7.48,6.4
DJT,9.57,5.98,41.0
EBS,7.89,5.2,8.4
ELVA,11.76,49.05,20.7
ERAS,21.26,9.03,107.7
ERNA,6.73,11.06,9.0
EVCM,11.57,5.37,2.0
FBYD,12.53,16.88,3.6
FIRY,8.54,6.22,1.3
FLYW,18.78,6.77,43.2
FRHC,157.68,5.89,32.2
FUBO,10.27,7.65,14.5
GCT,37.44,5.76,22.5
GPI,319.4,6.76,66.7
GXO,52.29,5.27,69.2
HIMS,37.17,5.75,558.2
HTFL,27.25,6.9,70.6
IMOS,68.64,6.47,8.6
IVZ,30.3,5.46,149.3
JEF,57.13,5.87,149.1
JLHL,10.75,36.08,72.4
KMX,58.94,5.76,204.2
KRMN,48.78,6.44,166.9
LCID,5.95,28.79,125.3
LION,13.96,5.04,60.0
LYEL,14.26,6.42,3.5
MAAS,16.57,17.43,2.8
MAGN,13.5,7.48,5.1
MANE,123.7,12.28,96.1
MBX,60.67,7.22,55.7
MD,25.88,7.34,22.7
MESO,18.24,8.96,3.8
MNPR,108.69,8.92,18.9
MNSO,12.62,9.45,8.3
MQ,17.37,7.69,20.0
MRVI,7.04,8.14,20.9
NMRK,15.51,5.51,21.4
NVCT,19.59,7.11,12.7
NVVE,21.56,36.46,36.8
ODD,17.43,6.61,22.6
OI,9.39,11.12,33.5
ORIC,11.14,5.59,17.6
PII,71.49,5.91,61.4
PLAY,10.29,7.86,21.0
POWL,247.01,5.45,239.8
PRPO,25.24,8.79,1.5
PSFE,8.47,5.61,2.2
PSNL,15.79,5.06,60.1
PYPL,55.52,17.2,912.6
QFIN,12.9,5.13,20.1
QH,6.48,7.46,1.6
QXO,15.32,5.95,500.7
RELY,24.96,6.12,88.5
RH,190.26,9.0,148.2
RMAX,11.6,8.21,3.9
ROAD,103.86,6.69,85.7
ROCK,44.21,6.26,15.6
RPC,8.46,5.75,3.9
RTB,17.15,12.46,3.7
RXST,5.25,6.71,7.9
RYAM,7.67,6.09,8.5
SAH,99.73,7.96,24.7
SCLX,9.22,5.25,1.7
SGRY,15.89,5.09,22.1
SHLS,11.5,6.88,58.7
SLN,10.45,7.18,6.3
SMG,67.99,6.04,54.9
SMWB,7.31,10.76,6.4
STTK,6.77,7.63,11.7
SUPV,10.29,6.63,6.8
TRAX,36.13,5.12,24.9
TRT,11.0,7.21,10.3
TSHA,6.19,8.6,27.4
UBXG,5.65,22.56,8.7
UFPT,245.93,6.87,56.7
VCYT,59.51,5.1,78.9
WGO,30.5,5.14,29.8
WGS,66.14,5.94,55.5
XERS,8.7,5.07,18.7
XRAY,13.4,5.51,72.0
YMM,9.2,6.48,55.1
Z,33.85,6.23,133.9
ZG,33.74,6.1,42.3
ZLAB,20.44,5.91,18.0
ZURA,5.39,6.52,8.6
