Ticker,Price,Gain,Vol
ACMR,85.64,6.49,78.3
AEHR,145.61,8.62,268.9
AEIS,348.63,5.56,220.9
AGPU,10.62,28.42,5.9
AIR,153.71,5.82,66.5
ALM,16.36,8.42,93.8
AMAT,535.31,5.55,4054.6
AMBQ,67.86,5.19,33.6
ARGX,987.84,16.04,276.6
ASST,13.2,7.19,32.6
ASYS,16.86,5.11,5.7
AXTI,95.97,17.55,838.8
BMM,5.11,6.02,1.3
BYND,11.63,2682.3,20.1
CAPR,7.45,12.03,70.0
CBRS,251.98,15.07,1580.3
CECO,84.15,5.73,78.8
CHRN,22.19,6.02,4.4
CLYM,17.44,6.8,15.8
CMDB,19.33,6.03,1.2
CNXU,9.78,9.89,1.3
COHR,351.22,7.79,2232.5
COHU,62.62,5.6,53.8
CRDO,282.82,8.82,1143.4
DFTX,45.26,6.17,94.0
DUOT,10.28,12.84,9.0
DXYZ,34.0,6.25,34.0
EDRY,39.95,9.24,3.9
FCUV,6.49,15.48,68.6
FDMT,14.55,19.32,8.7
FHTX,6.74,7.67,1.2
FIEE,5.63,12.6,4.7
FIGR,35.76,13.76,118.6
FIX,1881.18,6.04,816.2
FRNM,13.0,12.46,9.5
HDSN,6.15,8.47,3.3
HPK,7.88,6.06,3.4
HTHT,46.61,11.29,68.4
IPST,7.39,235.91,37.1
ISSC,24.78,7.74,6.4
KYTX,8.95,9.55,5.8
LGN,70.04,5.52,88.3
LUNR,20.38,7.21,167.8
MARA,9.72,5.6,502.0
MB,5.8,9.43,14.6
MEI,18.08,5.48,8.4
MESO,17.02,9.1,3.1
MRAM,19.85,5.14,21.6
MRVL,234.33,5.54,4385.8
NBTX,42.05,9.76,6.0
NUAI,5.46,7.69,32.9
OBE,11.57,8.43,9.2
OCUL,10.65,6.08,23.8
ONTO,351.16,5.86,346.9
PAL,5.89,7.09,3.8
PCLA,7.14,5.62,2.9
PGEN,6.55,7.38,36.6
PLSE,46.79,5.05,17.8
PTEN,12.22,7.43,94.1
PUMP,12.79,5.7,49.3
PURR,7.15,7.04,47.2
PWR,722.31,5.33,740.4
QTTB,15.95,5.28,7.5
RCMT,40.43,15.35,2.1
RGNX,11.33,5.25,12.1
RIOT,20.04,5.39,488.0
RUM,8.24,10.46,22.0
SIF,22.05,10.25,4.5
SITM,749.44,5.27,307.8
SM,35.48,5.13,119.3
SMTC,154.22,9.88,274.9
SNDK,1786.85,8.88,23142.7
SPRY,6.24,10.44,15.4
STRO,22.28,8.79,7.1
SWMR,47.08,13.17,11.9
TER,443.14,5.81,1317.1
TGB,8.77,5.03,51.3
UGP,6.48,5.19,20.5
VCX,41.0,19.19,22.3
VIAV,46.26,6.25,202.0
VICR,253.5,7.99,191.1
VIST,72.16,5.64,60.0
VSTM,7.18,9.12,12.6
WDC,536.01,5.35,4153.8
WETO,24.59,199.15,74.1
WOLF,34.96,9.97,120.3
XHLD,7.36,25.17,28.6
YPF,52.7,5.29,55.4
