Ticker,Price,Gain,Vol
ACIW,45.17,5.24,41.3
ADV,39.83,11.13,4.7
AIOS,14.26,22.3,1.1
AKAN,16.18,7.37,6.6
AKTS,27.01,8.96,6.4
ALLT,7.43,5.99,3.5
AMCX,9.82,5.03,5.5
AMPH,19.53,6.55,12.5
ANRO,24.44,6.59,7.1
AQST,5.03,6.57,7.1
ARQQ,29.04,35.57,28.2
ARVN,8.14,5.17,5.8
ASMB,26.8,6.56,4.9
ATRA,11.16,5.18,1.0
AVR,10.28,7.19,11.5
AXON,433.04,5.61,524.4
BBBY,6.61,13.38,16.8
BBWI,20.72,5.55,127.6
BFLY,7.67,5.5,64.8
BLZE,11.66,43.6,31.9
BMGL,6.93,1023.18,1.1
BRBR,11.27,10.82,53.2
BTQ,5.87,32.21,30.1
BVS,9.29,5.69,6.0
CABO,43.75,6.89,11.5
CARL,10.69,8.64,1.3
CBZ,30.4,6.07,21.0
CDW,130.06,5.25,294.6
CLPT,18.53,8.62,15.5
CTEV,30.06,5.7,3.0
CVRX,5.15,5.97,1.4
DAO,11.78,6.03,1.2
DCTH,12.29,6.78,6.6
DMAC,6.28,6.62,1.0
EDSA,7.64,12.19,1.8
ELVN,48.6,5.74,78.1
ELVR,82.65,5.57,18.6
ENLT,90.56,5.96,29.2
ENTA,14.06,5.16,2.7
EPC,26.22,15.4,21.8
EVC,10.84,9.83,20.1
EVMN,24.25,7.54,10.1
EWTX,38.83,6.38,67.8
FBYD,17.88,9.93,1.1
FDMT,11.6,11.32,9.4
FENC,10.3,8.08,2.9
FIRY,9.12,7.42,2.6
FNGD,38.4,7.44,26.2
FTRE,16.46,5.78,22.4
GEHC,63.72,5.08,309.2
GHRS,23.61,6.88,6.4
GLP,46.08,6.94,5.5
GLUE,20.71,10.93,21.2
GNK,24.85,5.43,8.3
GWRE,109.63,6.76,274.4
HRB,35.87,5.38,87.1
HURN,95.54,5.59,29.4
IBM,264.94,5.04,3412.6
IMMX,9.91,5.43,15.3
INFQ,15.96,12.32,350.3
INTG,43.42,7.08,3.0
IRTC,110.12,5.19,61.7
JBIO,21.97,12.96,26.9
KFY,71.72,5.83,41.5
KPTI,9.65,7.22,3.5
LAKE,10.42,6.65,2.0
LESL,9.88,6.93,3.6
LGND,279.44,6.59,94.1
LILA,5.95,12.69,5.5
LWAY,28.61,8.25,3.2
LYEL,12.63,5.51,2.0
MAAS,21.24,18.99,1.9
MBX,46.39,5.65,29.9
MNPR,81.77,19.09,8.6
MNTN,8.44,5.76,10.1
NGVC,32.17,6.35,3.8
NSP,37.04,8.59,30.2
NTSK,9.53,6.48,88.2
NUCL,11.57,8.13,5.6
NVCT,17.55,6.17,1.6
OLMA,10.53,5.3,17.9
OSG,6.04,6.34,2.6
OTEX,21.16,5.75,68.7
PAYP,14.61,6.49,21.0
PIII,11.99,6.01,1.4
PRAA,17.6,10.97,14.7
PRCH,12.9,5.22,17.3
QUAD,8.02,5.53,1.3
QURE,49.04,10.48,104.3
RBRK,74.24,5.26,368.5
RGC,11.08,5.42,2.6
RGNX,9.95,9.7,15.9
RPD,6.73,6.15,15.3
RXST,5.22,5.24,5.1
RXT,7.27,6.36,142.4
SDOT,10.1,9.14,42.3
SI,19.29,8.55,1.6
SLDB,8.79,5.9,16.5
SLS,9.07,6.33,71.4
SRZN,24.86,5.07,2.9
STFS,8.45,16.87,1.1
STGW,7.04,5.71,10.3
TDC,31.16,5.02,80.2
TDIC,6.43,6.28,25.7
TDUP,6.21,5.08,10.0
TENX,13.64,11.35,11.0
TNET,45.82,6.31,18.1
TOYO,12.93,10.42,9.4
TPB,80.18,6.27,38.9
TRI,80.71,5.43,164.3
TSHA,6.86,5.05,15.3
VIR,10.16,6.17,19.3
VITL,10.68,5.95,27.3
VKTX,34.81,7.54,70.3
VRNS,35.03,7.09,67.4
VXX,23.87,5.99,260.7
WAY,18.41,6.35,46.8
WEAV,5.44,5.43,5.3
WYY,15.27,11.38,2.1
XMAX,8.6,5.13,10.0
ZETA,19.51,5.63,215.3
