Ticker,Type
AAP,Pullback
ACDC,Big Move
ACVA,Pullback
AEVA,Big Move
AGYS,Pullback
AI,Pullback
AKTS,Big Move
ALMS,Big Move
ALOY,Big Move
AMR,Pullback & Big Move
ANDG,Big Move
ANET,Pullback
AOSL,Pullback
ARVN,Big Move
ASIX,Big Move
ASPI,Pullback
ASTL,Big Move
ATEN,Pullback
AVTX,Big Move
AXTI,Big Move
BETR,Big Move
BGC,Big Move
BHVN,Pullback
BOOT,Pullback
BTQ,Pullback
CABO,Big Move
CADL,Pullback
CCOI,Big Move
CDNA,Pullback
CHPT,Big Move
CHRN,Big Move
CLS,Pullback
CLW,Big Move
CMPS,Pullback & Big Move
CNR,Pullback
COHR,Pullback & Big Move
CPSH,Pullback
CRBP,Big Move
CRMD,Pullback
CROX,Pullback
CRWV,Big Move
CSIQ,Big Move
CVGI,Big Move
CWK,Pullback
CYRX,Pullback
DBVT,Big Move
DCH,Pullback
DHT,Big Move
DLTR,Pullback
DNTH,Big Move
ECO,Big Move
ELTX,Big Move
ENLT,Pullback
EPC,Big Move
ESEA,Big Move
ETON,Pullback
ETSY,Pullback
EWTX,Pullback
FA,Big Move
FAC,Pullback
FDS,Pullback
FIGS,Big Move
FLNC,Pullback
FMC,Big Move
FRD,Big Move
FRO,Big Move
FROG,Pullback
FRSH,Pullback
FTRE,Pullback
FWRD,Big Move
GLUE,Big Move
GT,Big Move
HCC,Pullback
HGV,Pullback
HIMS,Pullback
HTFL,Big Move
HY,Big Move
ICLR,Pullback
INTA,Pullback
IOT,Pullback
IPI,Big Move
IRDM,Pullback
ITRN,Pullback
JACK,Big Move
KPTI,Big Move
KRRO,Big Move
KRUS,Big Move
LC,Pullback
MBC,Pullback
MCHP,Pullback
MLTX,Big Move
MNKD,Pullback
MOB,Big Move
MRVI,Pullback
NAT,Big Move
NEO,Pullback
NEXT,Pullback
NG,Big Move
NGL,Big Move
NN,Pullback
NOK,Pullback
NSP,Pullback
NUVB,Pullback
ODD,Big Move
OEC,Big Move
ON,Pullback
ORIC,Big Move
PANW,Pullback
PBF,Pullback
PENG,Pullback
PESI,Big Move
PGY,Pullback
PHVS,Pullback
PIII,Pullback
POET,Big Move
PRAX,Big Move
PRCH,Big Move
QMCO,Big Move
QRVO,Pullback
RAPP,Big Move
RDVT,Pullback
RGEN,Pullback
RGNX,Big Move
RH,Pullback
RMBS,Pullback
ROAD,Big Move
ROKU,Big Move
RRGB,Big Move
RVMD,Pullback
RXO,Pullback
RYAM,Big Move
RYN,Big Move
SEI,Pullback
SFM,Pullback
SGHC,Pullback
SHIP,Big Move
SHLS,Pullback
SKE,Big Move
SKYT,Pullback
SMMT,Big Move
SPRB,Big Move
STGW,Pullback
STRO,Big Move
STUB,Big Move
SVCO,Big Move
SWKS,Pullback
TBN,Big Move
TENX,Big Move
TITN,Big Move
TJGC,Big Move
TNDM,Big Move
TNXP,Big Move
TRMD,Big Move
TRNS,Pullback
TRVI,Big Move
TTI,Pullback
TVTX,Big Move
TYRA,Big Move
UBXG,Big Move
UFPT,Pullback
USAS,Big Move
VCEL,Pullback
VCX,Big Move
VERU,Pullback
VSTS,Pullback
VYX,Big Move
WBI,Big Move
WDS,Big Move
WTI,Pullback
XPO,Pullback
YPF,Pullback
ZBIO,Big Move
ZVRA,Pullback
