Ticker,Price,ADR,Support,Dist
ACHC,32.24,6.05,E9,2.98
ACVA,7.68,5.24,E9,1.3
AGYS,110.74,4.85,E9,2.36
ALKT,18.81,4.43,E9,2.85
ALT,3.03,5.62,E9,2.11
AMC,2.67,9.15,E9,1.36
AMTM,23.4,4.05,E9,2.71
AN,215.78,4.18,E9,0.8
ANRO,28.03,7.54,E9,1.54
ARWR,86.91,5.04,E9,1.27
ATEC,9.57,4.59,E9,0.24
ATEX,99.41,7.6,E9,1.77
ATRC,39.34,4.41,E9,2.78
AUR,6.69,7.19,E9,2.18
AVPT,13.4,4.12,E9,2.35
AVTR,13.36,4.91,E9,2.01
AVTX,18.84,6.34,E9,0.87
BAH,71.91,4.11,E9,1.9
BBW,34.82,4.38,E9,1.22
BBWI,20.79,4.05,E9,1.31
BH,397.99,5.95,E9,1.76
BIIB,206.63,4.11,E9,0.77
BL,30.47,5.07,E9,0.26
BLTE,158.5,4.02,E9,1.18
BOOT,161.11,4.24,E9,2.8
BRBR,12.61,6.75,E9,0.06
BSY,36.04,4.45,E9,2.86
BULL,7.38,4.79,E9,0.15
BWIN,28.77,4.96,E9,2.44
CDRE,31.03,4.64,E9,0.59
CDW,140.1,5.07,E9,0.0
CERT,8.01,5.76,E9,2.49
CGON,72.42,5.47,E9,1.57
CHEF,108.54,4.91,E9,1.62
CMG,34.5,4.2,E9,0.14
CMPR,100.71,4.43,E9,1.07
COTY,2.83,5.41,E9,2.53
COUR,5.81,4.8,E9,1.33
CRAI,176.6,4.72,E9,0.79
CRI,39.95,4.89,E9,1.92
CROX,137.32,4.28,E9,2.07
CVSA,128.91,4.89,E9,2.13
CWK,14.03,4.4,E9,2.93
DFIN,49.65,5.12,E9,1.24
DFTX,44.39,6.11,E9,2.73
DJT,9.96,6.67,E9,0.85
DOMO,3.8,8.71,E9,1.88
DORM,141.54,4.13,E9,2.42
DSGX,76.62,4.31,E9,1.99
DUOL,135.32,5.42,E9,0.7
DXC,11.12,5.31,E9,2.66
DXPE,168.37,4.34,E9,2.58
EFX,177.37,4.21,E9,0.48
ENOV,30.18,4.9,E9,2.23
ENTX,2.81,12.29,E9,0.05
ERAS,18.62,6.59,E9,0.88
ESTA,91.25,4.01,E9,0.05
ETON,45.97,6.19,E9,1.24
EVC,11.6,5.64,E9,2.85
FA,20.56,4.72,E9,0.48
FBIN,52.29,4.12,E9,2.15
FOUR,53.38,5.29,E9,0.36
FRSH,11.52,5.16,E9,1.38
FTNT,164.13,4.8,E9,2.3
FTRE,19.05,5.7,E9,0.43
FWRG,12.86,4.61,E9,0.71
GDDY,91.77,5.05,E9,0.32
GPCR,50.53,5.23,E9,2.67
GRPN,27.29,7.71,E9,0.17
HOG,26.19,4.07,E9,1.93
HZO,36.02,4.67,E9,2.21
IP,42.25,4.09,E9,1.67
IRON,78.91,4.55,E9,2.68
JANX,16.0,4.07,E9,2.47
KD,13.9,5.35,E9,2.49
KFRC,58.63,4.15,E9,1.64
KSS,19.66,5.02,E9,1.89
LAD,368.57,4.51,E9,0.65
LAZ,43.75,4.8,E9,2.3
LPG,43.05,4.34,E9,0.14
LZ,8.1,4.75,E9,1.42
MAMA,18.25,4.88,E9,0.2
MAN,54.39,5.24,E9,2.28
MD,25.99,4.32,E9,0.05
MLAB,102.62,4.39,E9,1.56
MMED,18.56,5.28,E9,2.32
MRX,64.23,4.45,E9,0.03
NEO,15.73,5.29,E9,2.89
NESR,28.15,4.95,E9,2.4
NICE,99.35,4.42,E9,0.08
NIQ,11.66,4.74,E9,2.15
NKTR,73.09,4.82,E9,2.53
NP,32.81,5.72,E9,2.64
NSP,51.12,5.58,E9,1.04
NTRA,274.62,4.19,E9,2.28
NUVB,6.37,6.0,E9,0.42
OII,48.07,5.12,E9,0.38
OKTA,147.04,5.52,E9,2.94
OPY,115.92,4.26,E9,2.89
ORKA,97.19,5.76,E9,2.65
OSCR,30.11,5.6,E9,0.26
OSK,152.81,4.15,E9,2.09
OXM,38.85,5.2,E9,0.18
PACS,45.64,5.23,E9,0.03
PII,73.1,4.48,E9,2.52
PINS,23.36,4.06,E9,0.3
PJT,174.01,4.03,E9,2.54
PLUS,94.56,4.2,E9,1.89
PRKS,46.06,4.7,E9,0.68
PTGX,137.32,4.56,E9,1.16
QDEL,17.5,6.06,E9,2.1
RAPP,42.44,6.11,E9,1.75
RDVT,68.28,4.27,E9,1.07
RLAY,19.69,5.79,E9,2.87
RVLV,25.3,4.17,E9,1.2
RYAN,45.01,4.47,E9,2.33
SAM,184.79,4.12,E9,0.69
SBET,6.36,5.76,E9,2.05
SBH,15.79,4.77,E9,1.37
SFM,85.12,4.49,E9,2.13
SION,47.34,8.08,E9,0.08
SKYQ,4.0,19.51,E21,0.64
SLDE,20.74,4.31,E9,0.45
SONO,15.92,6.0,E9,1.7
STRA,83.56,4.14,E9,1.46
TBBB,41.95,4.24,E9,1.57
TDW,77.36,4.83,E9,1.02
THRM,41.67,5.55,E9,0.49
TNET,68.37,4.68,E9,1.67
TRI,98.61,5.58,E9,1.4
TRU,79.97,4.22,E9,0.13
TRVI,18.65,6.59,E9,2.1
TXG,47.46,6.44,E9,0.78
UPWK,9.59,4.22,E9,1.83
USPH,77.71,4.3,E9,0.64
VSTM,5.87,7.59,E9,0.14
