Ticker,Type
AAL,Big Move
ABCL,Pullback
ABSI,Pullback
ABVX,Big Move
ACLS,Pullback
ADPT,Big Move
ADUR,Big Move
AEBI,Big Move
AEHL,Pullback
AEO,Big Move
AEVA,Big Move
AG,Big Move
AGPU,Big Move
AI,Big Move
AIOS,Pullback & Big Move
AIR,Big Move
AIXI,Big Move
AKAN,Big Move
ALGM,Pullback & Big Move
ALGN,Big Move
ALGT,Big Move
ALK,Big Move
AMBA,Big Move
AMBQ,Big Move
AMD,Big Move
AMLX,Big Move
ANDG,Big Move
ANL,Big Move
AOSL,Big Move
AP,Big Move
APLD,Pullback & Big Move
ARCB,Big Move
ARCO,Big Move
ARM,Big Move
ARQQ,Big Move
ARRY,Pullback
ARVN,Big Move
ARWR,Pullback & Big Move
ASH,Pullback
ASML,Big Move
ASPI,Big Move
ASST,Big Move
ATER,Pullback
ATKR,Big Move
ATRO,Big Move
AUDC,Big Move
AUPH,Pullback
AUR,Pullback
AVPT,Pullback
AVR,Big Move
BAND,Big Move
BAP,Big Move
BBAI,Pullback
BBAR,Big Move
BBBY,Big Move
BBNX,Big Move
BBVA,Big Move
BC,Big Move
BCS,Big Move
BE,Big Move
BHVN,Big Move
BLDR,Big Move
BURL,Big Move
BWLP,Big Move
BYRN,Big Move
BZH,Pullback
CABA,Pullback
CAL,Big Move
CALY,Pullback
CAMT,Big Move
CAPR,Big Move
CBLL,Big Move
CCL,Big Move
CDE,Big Move
CDNA,Pullback
CDNL,Pullback & Big Move
CEG,Big Move
CELC,Big Move
CHH,Big Move
CIFR,Pullback
CLDT,Big Move
CLNN,Pullback & Big Move
CLYM,Big Move
CMPR,Pullback
CMPS,Big Move
CNC,Pullback
CNSP,Big Move
COGT,Big Move
COHU,Big Move
COMP,Big Move
CPA,Big Move
CRBP,Big Move
CRDO,Pullback
CRML,Big Move
CRMT,Big Move
CRVL,Big Move
CRVS,Big Move
CRWD,Big Move
CSIQ,Big Move
CSTM,Pullback
CTEV,Big Move
CTGO,Big Move
CTOS,Pullback
CVCO,Big Move
CYD,Big Move
CYRX,Big Move
DAL,Big Move
DAN,Big Move
DB,Big Move
DCO,Pullback
DFH,Big Move
DHC,Big Move
DHI,Big Move
DKI,Big Move
DMRC,Big Move
DOCN,Big Move
DRUG,Big Move
DSGN,Big Move
DT,Pullback
DUOT,Big Move
DXCM,Big Move
DYN,Big Move
EGO,Big Move
ELA,Big Move
ELAN,Big Move
ELTX,Big Move
ELVA,Big Move
EMAT,Big Move
ENPH,Big Move
ENVX,Big Move
EPC,Big Move
ERAS,Big Move
ESAB,Big Move
ESEA,Big Move
ESTA,Pullback & Big Move
ETSY,Big Move
EVMN,Big Move
EYPT,Big Move
EZPW,Pullback
FCEL,Big Move
FIGS,Big Move
FLEX,Pullback
FLNC,Big Move
FLS,Big Move
FND,Big Move
FORM,Big Move
FPS,Big Move
FSLR,Big Move
FTAI,Big Move
FTDR,Pullback
FULC,Big Move
GAP,Big Move
GDYN,Big Move
GE,Big Move
GFS,Big Move
GGAL,Big Move
GH,Big Move
GHM,Pullback
GIG,Big Move
GLUE,Big Move
GLW,Pullback
GMAB,Big Move
GMED,Big Move
GRAL,Big Move
GS,Big Move
GSIT,Big Move
H,Big Move
HGV,Big Move
HIMX,Pullback
HL,Big Move
HMY,Big Move
HRI,Pullback
HUBG,Big Move
HUN,Pullback & Big Move
HUT,Pullback
HZO,Big Move
IART,Big Move
IBP,Big Move
IBRX,Pullback
IDR,Big Move
IFS,Big Move
IIIN,Big Move
IMDX,Big Move
IMNM,Big Move
IMSR,Big Move
IMVT,Big Move
INFQ,Big Move
INOD,Big Move
INTC,Big Move
INTR,Big Move
IONQ,Big Move
IOT,Pullback
IP,Big Move
IREN,Pullback & Big Move
JBI,Big Move
JBIO,Pullback & Big Move
JHX,Big Move
JTAI,Big Move
KALU,Pullback
KLAC,Pullback & Big Move
KLAR,Big Move
KNSA,Pullback
KOD,Big Move
KOPN,Pullback
KOS,Pullback
KPTI,Big Move
KROS,Big Move
KRRO,Big Move
KURA,Big Move
KWR,Pullback
KZIA,Big Move
LAD,Big Move
LAR,Big Move
LEG,Big Move
LEN,Big Move
LENZ,Big Move
LGIH,Big Move
LKQ,Big Move
LMND,Big Move
LMRI,Big Move
LPG,Big Move
LRCX,Pullback & Big Move
LSCC,Big Move
LTBR,Big Move
LTM,Big Move
LULU,Big Move
LUV,Big Move
LUXE,Big Move
LXEO,Big Move
LYEL,Big Move
LYG,Big Move
MANE,Big Move
MARA,Big Move
MATV,Big Move
MBC,Big Move
MEI,Big Move
MHK,Big Move
MKSI,Big Move
MLAB,Pullback
MLGO,Big Move
MLKN,Big Move
MLYS,Big Move
MNPR,Big Move
MNRO,Big Move
MNTS,Big Move
MOD,Big Move
MPWR,Pullback & Big Move
MRLN,Big Move
MRNA,Big Move
MRVL,Big Move
MSGE,Pullback
MT,Big Move
MTRN,Big Move
MX,Big Move
NAMS,Pullback & Big Move
NB,Big Move
NBR,Pullback
NCI,Big Move
NCLH,Big Move
NEGG,Big Move
NEO,Big Move
NEOG,Big Move
NEXT,Pullback
NNE,Big Move
NP,Pullback
NPO,Pullback
NRG,Big Move
NRIX,Big Move
NVTS,Big Move
NXPI,Big Move
OC,Big Move
OKLO,Big Move
OLMA,Big Move
OMDA,Pullback
ONT,Big Move
ONTO,Big Move
ORCL,Pullback
ORIC,Big Move
ORKA,Big Move
OSCR,Pullback
OSK,Big Move
OWLT,Big Move
PACK,Big Move
PAYC,Pullback
PCTY,Pullback
PDFS,Big Move
PGEN,Pullback
PGY,Big Move
PI,Pullback
PLAB,Pullback & Big Move
PLPC,Pullback
PNRG,Pullback
POET,Big Move
PONY,Big Move
PPTA,Big Move
PRAX,Pullback
PRCT,Big Move
PRE,Big Move
PRG,Pullback
PRGO,Big Move
PRM,Pullback
PSNL,Big Move
PTEN,Pullback
PUMP,Pullback
PVH,Big Move
PVLA,Big Move
Q,Pullback & Big Move
QBTS,Big Move
QMCO,Big Move
QNST,Big Move
QS,Pullback & Big Move
QUIK,Big Move
QXO,Big Move
RDAC,Pullback
RDW,Big Move
REAL,Big Move
RELL,Big Move
REPL,Big Move
REZI,Big Move
RFIL,Big Move
RGNX,Big Move
RGTI,Big Move
RH,Big Move
RIVN,Big Move
RJET,Big Move
RKLB,Big Move
RKT,Big Move
RLAY,Big Move
RMAX,Pullback & Big Move
RMBS,Big Move
RNAC,Big Move
ROIV,Big Move
ROOT,Pullback & Big Move
RPD,Big Move
RUM,Pullback
RYTM,Pullback
SA,Big Move
SAN,Big Move
SARO,Big Move
SDHC,Big Move
SEPN,Big Move
SFM,Pullback
SGHC,Pullback
SGI,Big Move
SHOO,Big Move
SIF,Big Move
SIG,Big Move
SKM,Pullback
SKY,Big Move
SKYW,Big Move
SLDB,Big Move
SLN,Big Move
SLNH,Pullback
SLS,Big Move
SMCI,Big Move
SMMT,Big Move
SMTC,Big Move
SN,Big Move
SOBR,Pullback
SOLS,Pullback & Big Move
SPRB,Big Move
SPRY,Big Move
SRRK,Pullback
SRTA,Big Move
SRZN,Big Move
SSSS,Big Move
STFS,Big Move
STM,Big Move
STNE,Big Move
STRT,Big Move
STTK,Big Move
STX,Pullback
SUPV,Big Move
SUPX,Big Move
SVRA,Big Move
SVV,Big Move
SWKS,Big Move
SYM,Big Move
SYRE,Pullback & Big Move
TARS,Big Move
TATT,Big Move
TBLA,Pullback
TE,Big Move
TECX,Big Move
TER,Big Move
TG,Big Move
TILE,Big Move
TJX,Big Move
TK,Big Move
TKR,Big Move
TLN,Big Move
TNDM,Big Move
TNXP,Big Move
TOL,Big Move
TRDA,Big Move
TREX,Big Move
TRIP,Big Move
TRS,Pullback
TSEM,Big Move
TSHA,Big Move
TWST,Big Move
TX,Big Move
TXG,Big Move
UAL,Big Move
UAMY,Big Move
UCTT,Pullback
UEC,Big Move
ULCC,Pullback
ULH,Big Move
UMAC,Big Move
URGN,Big Move
USAR,Big Move
USAU,Big Move
VAC,Pullback & Big Move
VC,Pullback
VCYT,Big Move
VELO,Big Move
VERX,Pullback
