Ticker,Price,Gain,Vol
AAL,12.95,7.38,658.7
ABVX,119.9,5.43,103.8
ACMR,71.6,7.75,94.3
ADPT,13.96,7.72,23.1
ADUR,14.52,5.52,5.3
AEBI,12.26,8.5,3.5
AEO,16.4,6.77,70.3
AEVA,21.11,11.11,38.8
AG,19.94,6.06,291.5
AGPU,5.13,7.77,3.8
AI,9.28,5.1,40.6
AIOS,15.24,8.28,11.5
AIR,107.51,6.56,43.8
AIXI,11.61,5.64,17.1
AKAN,14.51,6.85,117.9
ALAB,287.48,17.69,1327.7
ALGM,44.33,6.43,128.8
ALGN,163.38,5.3,177.8
ALGT,77.09,10.33,51.5
ALK,39.85,10.05,133.9
AMBA,83.0,8.23,64.5
AMBQ,76.61,7.69,47.0
AMD,447.58,8.1,17732.3
AMLX,13.61,6.83,16.9
ANDG,37.51,7.36,8.3
ANL,11.36,6.17,4.5
AOSL,40.6,5.13,49.3
AP,9.59,7.15,1.8
APLD,39.52,7.92,931.7
ARCB,125.03,5.33,43.9
ARCO,9.08,12.52,10.1
ARM,256.73,15.05,2657.8
ARQQ,13.09,7.56,5.3
ARVN,9.1,6.43,9.5
ARWR,77.14,5.41,132.9
ASML,1550.13,6.21,2505.7
ASPI,5.26,8.68,22.1
ASST,16.98,5.07,54.3
ATKR,75.38,5.07,36.7
ATRO,84.99,7.07,43.0
AUDC,8.49,5.07,1.1
AVR,8.62,11.95,5.9
AZTA,18.57,5.21,29.5
BAND,57.96,7.57,61.0
BAP,333.27,5.54,116.4
BBAR,14.94,6.94,8.7
BBBY,5.26,14.85,26.3
BBNX,10.11,7.32,7.4
BBVA,22.73,5.09,35.2
BC,77.86,5.95,50.2
BCS,23.87,5.48,144.7
BE,282.31,8.02,2798.4
BHVN,8.85,5.48,17.8
BKKT,10.18,5.17,16.1
BLDR,71.23,7.29,225.0
BURL,310.19,8.42,206.9
BWLP,22.61,5.16,9.2
BYRN,5.33,5.13,2.5
CAL,12.14,9.76,7.6
CAMT,159.37,5.33,95.6
CAPR,29.01,7.76,36.4
CBLL,18.1,6.72,6.4
CCL,26.03,8.96,786.4
CDE,17.73,5.79,363.6
CDNL,52.12,6.17,24.4
CEG,281.26,7.9,997.2
CELC,140.34,7.16,166.4
CHH,112.26,5.75,72.6
CLDT,10.67,5.23,4.3
CLNN,6.9,8.15,10.6
CLYM,10.52,9.02,9.6
CMPS,10.87,7.94,41.6
CNSP,5.1,6.69,33.8
COGT,32.92,5.36,52.7
COHU,44.98,5.17,74.0
COMP,8.34,10.03,110.2
CPA,135.63,5.82,53.5
CRBP,9.73,6.34,3.2
CRDO,182.98,8.28,1109.2
CRML,10.75,9.69,198.2
CRMT,11.88,5.6,1.1
CRVL,64.26,9.25,10.7
CRVS,12.19,6.0,24.7
CRWD,650.11,5.39,1614.6
CSIQ,16.66,5.01,59.6
CTEV,21.24,31.11,4.2
CTGO,21.17,5.17,9.8
CVCO,495.11,6.54,62.0
CYD,53.66,6.43,7.7
CYRX,14.07,7.98,8.6
DAL,74.12,9.39,506.9
DAN,33.88,5.38,35.1
DB,32.87,6.13,92.7
DFH,13.93,10.82,12.5
DHC,9.13,6.41,13.2
DHI,141.76,5.23,318.5
DKI,6.0,9.09,1.4
DMRC,12.05,26.31,1.8
DOCN,160.11,6.73,568.4
DRUG,82.78,11.05,17.6
DSGN,11.1,5.82,14.8
DUOT,9.01,8.82,4.9
DXCM,71.44,6.71,415.7
DYN,17.56,10.3,25.5
EGO,31.98,5.47,128.3
ELA,24.07,5.8,2.8
ELAN,20.85,5.3,153.6
ELTX,9.97,8.72,1.5
ELVA,10.19,7.6,5.0
EMAT,7.56,8.0,1.0
ENPH,53.15,13.67,366.4
ENVX,6.36,15.01,45.6
EPC,16.94,5.88,18.1
ERAS,11.12,7.75,110.8
ESAB,90.49,7.14,53.0
ESEA,71.2,6.22,3.9
ESTA,70.04,6.85,36.8
ETSY,60.89,5.69,216.0
EUDA,18.0,13.78,4.3
EVMN,22.28,5.49,8.8
EYPT,12.5,5.75,10.7
FCEL,20.22,16.47,180.2
FIGS,12.17,6.01,58.6
FLNC,18.94,5.75,269.0
FLS,68.28,6.04,234.2
FND,47.04,6.38,168.2
FORM,125.31,6.92,325.7
FPS,44.74,5.05,209.4
FSLR,237.86,7.28,551.0
FTAI,239.84,7.32,391.9
FULC,6.35,7.45,4.7
GAP,22.3,7.31,151.1
GDYN,7.12,9.88,15.8
GE,300.17,5.22,1765.6
GFS,70.79,6.16,312.3
GGAL,42.02,5.18,46.2
GH,114.97,17.09,188.9
GIG,5.16,6.39,1.3
GLUE,18.65,6.09,13.7
GMAB,27.21,5.96,58.2
GMED,84.03,5.13,140.6
GRAL,66.03,8.26,34.9
GS,982.12,5.75,1686.0
GSIT,9.12,5.31,24.3
H,173.19,5.35,140.1
HGV,48.77,5.88,39.5
HL,17.18,5.01,260.9
HMY,17.43,6.48,80.8
HUBG,40.75,6.23,30.7
HUN,14.06,5.56,75.4
HZO,33.59,6.33,12.1
IART,15.39,7.02,15.8
IBP,215.93,5.6,125.7
IDR,36.44,6.64,10.6
IFS,49.4,5.96,11.8
IIIN,25.86,5.64,5.8
IMDX,6.19,11.33,2.5
IMNM,21.53,9.51,20.6
IMSR,6.71,8.05,24.9
IMVT,35.56,35.26,71.6
INFQ,11.18,5.17,111.8
INFU,10.16,5.07,2.2
INOD,94.71,7.39,250.1
INTC,118.96,7.36,17252.6
INTR,6.18,7.11,44.0
IONQ,52.47,8.32,1547.5
IP,30.88,5.11,251.2
IPGP,120.91,6.69,74.9
IREN,52.71,10.41,2880.3
JBI,5.03,6.12,9.6
JBIO,23.34,6.67,14.1
JHX,20.59,10.58,141.1
JTAI,6.91,8.48,1.1
KLAC,1829.47,5.11,1995.5
KLAR,16.09,6.35,96.6
KOD,36.22,5.23,25.5
KPTI,7.98,6.83,3.7
KROS,10.98,10.8,4.0
KRRO,10.01,9.4,1.2
KURA,10.34,15.4,13.7
KZIA,12.97,7.37,2.8
LAD,271.11,5.45,91.6
LAR,9.53,6.24,35.3
LEG,9.78,5.84,31.3
LEN,87.31,5.19,217.9
LENZ,7.2,8.27,8.0
LGIH,44.01,8.48,20.8
LKQ,25.86,5.38,101.6
LMND,57.36,6.28,102.3
LMRI,7.4,5.71,8.4
LPG,47.72,12.76,21.0
LRCX,292.09,6.84,2657.4
LSCC,138.74,11.67,357.2
LTBR,10.98,5.58,10.9
LTM,50.37,8.91,44.9
LULU,125.19,5.01,490.7
LUV,39.7,6.29,270.7
LUXE,7.34,6.84,2.3
LXEO,5.12,14.29,4.3
LYEL,17.22,6.76,1.3
LYG,5.43,5.23,97.3
MANE,105.32,5.25,80.1
MARA,13.15,5.71,546.5
MATV,8.56,5.68,3.6
MBC,7.12,5.01,24.7
MEI,10.85,6.69,15.4
MHK,100.42,6.46,104.9
MKSI,311.51,5.94,404.6
MLGO,5.36,39.95,5.2
MLKN,15.07,6.05,11.4
MLYS,28.43,9.22,32.8
MNPR,64.95,17.66,11.0
MNRO,16.08,5.24,14.6
MNTS,6.22,7.06,12.5
MOD,257.33,5.25,262.7
MOVE,23.89,7.61,1.2
MPWR,1553.27,5.8,1084.5
MRLN,6.64,11.04,11.7
MRNA,48.12,5.25,401.8
MRVL,186.8,5.97,4242.6
MT,63.16,6.74,116.9
MTRN,206.05,6.21,57.4
MX,5.06,17.4,11.8
NAMS,35.75,6.02,56.0
NB,5.21,7.42,24.5
NCI,9.02,6.75,1.8
NCLH,16.03,8.38,420.2
NEGG,20.57,5.49,2.9
NEO,8.9,6.08,19.5
NEOG,8.83,5.75,20.6
NNE,24.31,9.04,63.5
NRG,133.98,8.3,401.3
NRIX,16.42,7.74,15.6
NVTS,22.99,18.32,701.1
NXPI,310.15,5.39,1249.7
OC,113.43,5.08,145.8
ODYS,5.53,8.64,10.0
OKLO,62.58,11.99,1088.9
OLMA,13.96,6.56,14.6
ONT,15.64,7.86,10.9
ONTO,263.12,6.06,346.9
OPCH,22.23,6.57,109.0
OPTX,9.02,18.22,8.5
ORIC,8.41,5.52,12.0
ORKA,60.67,5.51,167.1
OSK,125.8,5.62,113.8
OWLT,5.97,7.96,1.0
PACK,6.04,8.44,4.7
PDFS,44.78,5.19,46.5
PGY,13.44,6.33,54.8
PLAB,49.83,8.87,38.7
POET,14.78,13.08,896.0
PONY,8.74,5.05,37.3
PPTA,27.51,11.65,41.5
PRCT,28.11,8.49,43.7
PRE,15.47,5.85,3.8
PRGO,11.16,5.18,27.7
PSNL,7.95,12.93,15.4
PVH,84.66,6.6,82.5
PVLA,115.5,5.77,27.1
Q,153.04,5.37,306.9
QBTS,19.3,6.1,539.7
QMCO,8.16,5.84,4.8
QNST,11.99,5.73,11.7
QNTM,7.81,11.57,2.4
QS,7.67,5.07,237.5
QUIK,20.46,14.17,15.7
QXO,17.23,8.03,313.5
RDW,14.77,6.18,439.8
REAL,9.44,5.24,46.6
RELL,16.95,10.86,3.5
REPL,5.16,9.79,29.2
REZI,28.93,7.99,54.2
RFIL,17.57,7.37,3.6
RGNX,5.97,5.48,13.2
RGTI,16.88,5.76,486.4
RH,133.16,9.02,108.1
RIVN,13.73,6.43,439.1
RJET,20.61,9.28,2.7
RKLB,134.28,5.47,2802.0
RKT,13.63,7.58,324.6
RLAY,13.02,7.87,51.5
RMAX,9.54,5.41,16.8
RMBS,133.56,9.45,383.9
RNAC,6.52,7.06,1.3
ROIV,32.41,14.89,178.8
ROOT,56.54,5.43,17.4
RPD,7.31,5.03,13.3
RXO,23.85,12.87,60.2
SA,30.65,11.01,26.7
SAN,12.38,5.09,81.5
SARO,26.47,5.25,111.0
SDHC,11.43,5.44,1.1
SEPN,28.01,5.66,8.5
SGI,65.69,6.83,224.7
SHOO,40.48,5.89,40.9
SIF,19.11,5.12,1.6
SIG,78.52,5.92,62.0
SKY,69.75,6.93,52.3
SKYW,83.29,6.24,36.2
SLDB,6.47,6.41,8.3
SLN,6.24,8.15,1.9
SLS,8.97,18.18,48.8
SMCI,33.46,9.49,1218.5
SMMT,17.89,12.87,82.7
SMTC,141.85,5.24,319.6
SN,107.15,5.06,265.1
SOLS,84.48,5.77,185.8
SPRB,51.51,6.77,2.9
SPRY,7.8,8.79,15.5
SRTA,5.54,6.13,5.1
SRZN,27.05,5.79,3.0
SSSS,13.51,6.97,3.6
STFS,9.46,25.97,4.5
STM,64.93,6.04,715.9
STNE,11.05,7.39,78.0
STRT,70.64,5.03,8.2
STTK,6.17,6.56,3.6
SUPV,7.79,5.99,6.8
SUPX,10.69,12.53,2.6
SVRA,5.08,7.63,6.5
SVV,7.9,11.27,10.1
SWKS,74.35,5.69,349.4
SYM,49.96,7.19,100.4
SYRE,71.92,7.96,81.7
TARS,64.79,5.71,47.3
TATT,39.54,20.95,6.5
TE,8.7,26.45,167.9
TECX,28.84,5.68,6.9
TER,344.34,7.1,1562.0
TG,7.66,5.36,1.9
TILE,28.75,5.04,16.1
TJX,159.21,5.66,859.8
TK,14.15,5.75,7.2
TKR,117.2,7.17,119.5
TLN,344.46,9.5,251.2
TNDM,15.04,8.51,44.2
TNXP,14.5,5.76,5.5
TOL,136.31,9.8,138.8
TRDA,6.04,6.9,5.7
TREX,38.25,5.55,86.3
TRIP,9.93,6.77,35.0
TSEM,264.48,5.25,612.6
TSHA,5.49,5.88,15.2
TWST,53.66,8.4,81.7
TX,44.56,5.62,15.9
TXG,23.98,7.58,58.9
UAL,98.02,9.99,547.3
UAMY,8.33,11.96,155.2
UEC,12.75,7.05,139.0
ULH,14.08,7.24,1.8
UMAC,14.37,5.2,54.8
UP,6.55,8.62,1.5
URGN,30.22,6.94,25.2
USAR,22.57,13.05,452.1
USAU,15.48,5.02,3.0
VAC,73.88,5.15,34.3
VCYT,45.19,8.4,40.7
VELO,18.51,8.95,52.7
VICR,264.2,8.53,253.8
VLRS,6.68,8.62,4.0
VOR,15.55,10.05,13.2
VOYG,39.93,6.28,62.9
VRDN,17.63,10.39,59.9
VREX,10.13,8.69,5.5
VSAT,75.27,6.09,114.0
VSCO,47.71,5.55,90.0
VSEC,170.49,7.46,91.3
VSH,40.16,8.42,165.5
VST,144.0,6.9,824.6
W,64.72,12.75,321.3
WATT,25.27,11.03,14.2
WERN,39.97,5.82,44.5
WGS,44.73,6.17,86.0
WRD,7.14,7.37,19.6
WW,9.93,6.09,3.8
XERS,6.23,5.24,10.7
XMTR,91.79,5.32,75.4
XNCR,11.32,8.74,10.0
XP,17.69,6.12,99.4
XPOF,5.47,13.25,3.5
XRN,36.25,5.56,6.7
YETI,44.67,6.64,67.2
ZBIO,19.56,9.64,10.6
ZGN,13.38,6.87,10.1
