Ticker,Price,ADR,Support,Dist
AAOI,177.62,13.72,E9,0.47
ABSI,5.28,9.99,E9,2.69
ACA,125.59,4.06,E9,2.16
ACDC,7.22,6.2,E9,0.29
ACVA,5.97,6.19,E9,1.12
AESI,19.33,5.3,E9,1.08
AGX,670.66,5.34,E9,0.55
AKAM,148.21,5.33,E9,2.01
AMN,27.22,6.53,E9,0.08
AMSC,53.12,7.82,E9,2.73
AMST,1.58,16.48,E9,1.01
ARES,125.28,4.07,E9,1.24
ARRY,8.42,6.88,E9,0.5
ASH,57.86,4.4,E9,2.77
ASND,239.65,4.02,E9,0.46
ASTH,38.54,4.51,E9,0.89
ATAI,4.29,5.67,E9,2.28
ATER,1.19,16.95,E9,0.59
AUR,7.0,8.18,E9,2.3
AVAH,7.28,4.7,E9,1.22
AVPT,10.37,4.68,E9,1.29
AXGN,41.45,4.22,E9,0.25
AXSM,234.2,4.52,E9,1.83
BAK,4.73,7.01,E9,0.34
BBAI,4.18,7.55,E9,1.24
BLBD,69.23,4.83,E9,2.19
BLMN,7.92,6.47,E9,1.52
BVN,35.09,4.41,E9,1.95
BW,19.65,10.49,E9,1.22
CADL,7.95,7.77,E9,0.73
CALY,15.52,5.1,E9,0.56
CBZ,31.45,6.86,E9,1.04
CDNA,21.54,6.2,E9,1.7
CDNL,52.54,9.29,E9,1.81
CELC,134.26,6.7,E9,0.8
CNC,57.21,4.05,E9,0.9
CNSP,5.22,14.72,E9,0.14
COCO,76.49,4.78,E9,0.66
CODI,11.59,5.47,E9,0.17
COHR,381.35,7.45,E9,2.63
COMP,8.3,5.9,E9,1.15
CTOS,9.68,4.33,E9,1.74
CVLT,108.09,4.21,E9,2.88
CVSA,124.27,4.14,E9,0.51
CXW,21.19,4.12,E9,0.6
CYTK,76.29,4.78,E9,0.12
DIN,30.38,5.82,E9,1.63
DOCU,49.32,4.14,E9,1.49
DORM,120.28,4.14,E9,2.01
DRVN,13.7,5.12,E9,2.0
DT,40.6,4.15,E9,2.41
DY,420.47,4.34,E9,0.12
ECG,151.38,5.19,E9,0.25
ELVN,42.53,5.78,E9,1.91
ERNA,11.43,26.92,E9,2.08
ESTC,54.41,4.54,E9,2.24
ETON,31.29,6.46,E9,2.43
ETOR,39.33,4.39,E9,1.18
EVC,8.75,11.36,E9,2.63
EVER,19.16,7.86,E9,2.54
EVH,3.83,8.5,E9,1.44
FA,15.29,5.09,E9,1.16
FIG,21.96,6.92,E9,0.24
FIX,1883.56,4.34,E9,0.09
FLOC,26.77,4.03,E9,0.84
FLYW,16.0,4.58,E9,0.16
FN,680.77,7.18,E9,0.4
FRSH,9.04,5.17,E9,0.78
FTRE,13.22,5.76,E9,0.69
FUN,20.1,7.01,E9,1.0
GDDY,88.99,4.8,E9,0.69
GDYN,7.0,7.52,E9,2.26
GEO,22.68,4.3,E9,0.11
GEV,1070.47,4.07,E9,2.13
GLXY,29.62,6.63,E9,1.62
GO,7.92,7.05,E9,0.05
GPK,10.29,4.65,E9,2.55
HNGE,52.98,5.16,E9,2.11
HRB,38.83,5.02,E9,2.54
HRI,135.73,5.66,E9,2.25
HUM,301.69,4.81,E9,0.98
IBRX,7.92,7.37,E9,1.42
ILMN,145.23,4.15,E9,1.44
INV,6.38,11.37,E9,0.19
INVX,29.95,4.22,E9,1.08
IOT,31.16,5.03,E9,2.74
IT,157.89,4.63,E9,1.67
KFRC,41.65,5.29,E9,1.52
KRYS,302.68,4.3,E9,0.6
KURA,10.41,5.9,E9,2.35
LB,73.92,5.3,E9,0.58
LGN,86.96,6.29,E9,1.52
LINC,48.95,5.38,E9,1.81
LOAR,62.88,5.09,E9,2.82
LPG,44.88,4.15,E9,2.82
LTH,33.22,4.58,E9,1.54
LUNR,34.86,13.32,E9,2.27
MANE,102.5,8.3,E9,0.43
MANH,139.67,4.27,E9,2.24
MBLY,10.0,5.05,E9,1.97
MDB,307.35,4.97,E9,2.26
MDGL,524.28,4.21,E9,1.08
MGNI,13.29,4.97,E9,0.52
MLAB,106.17,5.07,E9,1.54
MLTX,18.23,5.82,E9,2.65
MNDY,76.83,6.69,E9,0.87
MNPR,62.62,8.61,E9,2.12
MORN,177.74,4.5,E9,1.71
MRAM,32.7,18.2,E9,0.11
MRVI,4.38,5.93,E9,1.08
MRX,54.25,4.2,E9,0.64
MXL,96.12,13.74,E9,2.22
NAMS,36.11,6.55,E9,1.74
NAVN,19.13,6.07,E9,1.76
NBIS,208.06,9.36,E9,1.85
NBR,102.26,4.92,E9,1.45
NESR,25.89,4.9,E9,0.46
NEXA,14.4,7.38,E9,0.13
NEXT,8.37,6.1,E9,1.45
NOW,99.92,4.77,E9,1.24
NPKI,15.95,4.77,E9,2.91
NRGV,5.25,10.8,E9,2.35
NSP,31.68,7.53,E9,1.15
NTGR,26.09,4.57,E9,2.68
NUTX,123.2,8.32,E9,0.22
NXT,131.21,7.93,E9,1.47
OCS,29.93,5.61,E9,1.09
OMCL,44.1,4.23,E9,0.6
OMDA,16.1,5.76,E9,0.76
ORCL,193.06,4.33,E9,1.78
OWL,10.1,4.94,E9,2.17
PCTY,109.64,4.59,E9,0.73
PD,7.19,5.64,E9,2.07
PGEN,4.24,5.62,E9,0.05
PHVS,29.88,5.38,E9,0.18
PNRG,249.49,6.41,E9,1.17
PRAX,350.6,6.24,E9,2.96
PRCH,10.21,7.19,E9,2.51
PRCT,27.45,7.6,E9,0.39
PRG,34.9,4.25,E9,2.75
PRM,31.37,5.14,E9,0.25
PTEN,12.12,4.38,E9,0.99
PUMP,16.87,6.1,E9,1.18
QURE,25.15,9.3,E9,0.27
RNG,42.55,6.52,E9,0.14
ROOT,58.32,6.59,E9,2.35
RVTY,96.83,4.07,E9,0.96
RYTM,89.82,5.12,E9,0.25
SAH,78.69,4.63,E9,2.83
SAIA,467.89,4.73,E9,2.47
SDGR,13.15,5.37,E9,2.92
SEI,75.37,7.18,E9,1.49
SFM,85.63,4.76,E9,0.58
SIBN,14.67,6.17,E9,1.58
SITM,743.12,6.59,E9,1.3
SM,31.79,4.45,E9,0.59
SNDA,37.52,4.83,E9,0.58
SOLS,84.64,5.11,E9,2.13
SPHR,134.14,5.08,E9,0.62
SPT,6.84,6.28,E9,2.65
STRL,783.53,6.49,E9,2.13
SVC,1.73,5.89,E9,2.21
SYRE,73.65,6.22,E9,0.88
TBLA,4.82,4.85,E9,1.64
TDAY,7.73,4.7,E9,2.72
TDC,33.34,5.2,E9,1.81
TDOC,6.59,5.7,E9,0.32
TDUP,4.36,6.62,E9,1.11
TEAM,84.92,6.67,E9,0.26
TGTX,39.73,4.53,E9,0.09
TH,18.35,4.58,E9,2.43
TIGO,83.01,4.34,E9,0.27
TNET,42.46,5.23,E9,0.8
TPB,89.31,5.08,E9,0.48
TRVI,14.38,5.47,E9,1.52
TVTX,44.29,5.01,E9,1.22
TWLO,189.65,4.47,E9,0.2
U,26.77,5.7,E9,1.43
UFPT,229.06,6.83,E9,2.69
UNIT,11.27,4.15,E9,1.51
URGN,29.46,6.82,E9,1.3
VCEL,34.97,5.49,E9,0.99
VIST,74.31,4.2,E9,0.04
VNET,9.92,6.25,E9,0.42
VRTS,144.11,4.38,E9,2.15
VSTS,11.79,5.07,E9,2.14
WBI,31.15,4.03,E9,2.11
WLDN,93.17,6.34,E9,2.74
WLTH,12.01,4.36,E9,2.84
WRBY,25.51,8.44,E9,0.17
WTTR,19.35,4.0,E9,1.19
XERS,6.26,4.58,E9,0.46
XIFR,11.82,4.57,E9,2.49
XMAX,8.18,4.52,E9,0.81
ZBRA,252.44,4.26,E9,1.82
ZM,100.09,4.37,E9,0.61
