Ticker,Price,ADR,Support,Dist
AAON,138.66,6.62,E9,1.01
ABVX,129.69,4.53,E9,2.42
ACLS,150.42,5.62,E9,0.09
ACMR,82.05,8.72,E9,2.14
ADNT,22.7,4.88,E9,0.93
AEHR,93.62,12.2,E9,0.61
AIIO,2.92,37.11,E9,0.31
AIP,36.01,7.43,E9,0.39
AKTX,13.43,35.49,E9,0.71
ALGM,47.13,6.17,E9,0.7
ALK,44.52,4.33,E9,2.51
AMBQ,77.4,9.49,E9,0.4
AMRC,34.6,7.7,E9,1.85
AMSC,51.15,8.04,E9,0.68
AOSL,43.88,9.48,E9,1.18
ARRY,8.82,7.12,E9,0.7
ARX,15.87,5.75,E9,1.19
AS,35.82,4.1,E9,0.76
ASST,17.2,8.14,E9,1.67
ASTH,37.76,4.3,E9,0.81
ASTS,105.65,10.68,E9,2.82
ATKR,81.91,4.29,E9,1.54
ATOM,9.67,14.54,E9,2.15
ATRA,10.28,15.35,E9,2.19
ATRO,85.1,5.5,E9,1.21
BEAM,31.14,6.73,E9,1.35
BFLY,4.6,6.51,E9,2.33
BKKT,10.5,10.82,E9,2.23
BLBD,69.3,4.8,E9,0.88
BLLN,91.12,10.2,E9,0.14
BLMN,8.14,6.9,E9,0.62
BOBS,13.13,7.73,E9,2.82
BURL,314.01,4.19,E9,0.15
BVN,35.15,4.34,E9,0.26
BZFD,1.66,16.2,E9,0.75
CABA,3.67,9.22,E9,0.17
CCL,27.51,4.02,E9,1.96
CENX,63.91,6.54,E9,0.2
CGNX,64.64,4.46,E9,0.86
CIEN,569.61,6.16,E9,0.69
CMPR,98.95,4.87,E9,0.3
CNSP,5.03,15.33,E9,1.25
COHR,362.9,7.63,E9,0.67
COLD,15.34,4.07,E9,1.6
COMP,8.45,5.93,E9,1.86
CRI,38.39,5.23,E9,1.38
CRMD,8.45,4.53,E9,2.54
CRSP,54.19,5.04,E9,1.92
CRVL,62.3,4.46,E9,2.01
CSIQ,18.3,9.1,E9,1.73
CSTM,34.69,4.52,E9,2.49
CVCO,534.89,4.82,E9,2.85
CVSA,122.07,4.19,E9,0.08
CXW,21.21,4.43,E9,0.05
DCH,6.36,6.37,E9,1.0
DCO,148.62,4.34,E9,0.26
DDS,588.19,4.16,E9,1.96
DGXX,8.04,15.86,E9,2.92
DIN,31.39,5.84,E9,2.18
DNLI,20.41,5.13,E9,2.1
DNTH,89.45,5.46,E9,0.63
DORM,122.71,4.18,E9,1.14
DRVN,13.58,4.47,E9,0.81
DYN,18.63,5.56,E9,2.15
ENPH,63.74,10.4,E9,2.2
ENR,18.4,5.66,E9,2.23
FLY,44.24,12.94,E21,0.73
FOXF,17.79,5.76,E9,1.74
FRMI,6.6,10.58,E9,1.8
FUN,21.0,7.11,E9,2.89
GEO,23.34,4.29,E9,2.04
GFS,79.93,6.03,E9,0.7
GHM,99.41,5.54,E9,0.96
GLUE,19.67,5.62,E9,2.29
GNRC,269.26,4.06,E9,0.18
GO,8.19,7.26,E9,0.01
GRAL,64.4,7.43,E21,0.87
GRDN,39.26,4.54,E9,2.35
GRPN,18.91,9.8,E9,2.52
GTX,31.21,4.1,E9,2.84
HELE,26.66,6.08,E9,2.2
HNRG,19.01,6.69,E9,0.5
HOG,24.35,4.71,E9,1.06
HOVR,2.53,14.7,E21,1.48
HRB,39.57,4.94,E9,2.92
HUN,15.0,4.4,E9,1.26
HZO,34.75,5.09,E9,1.31
IART,15.67,6.41,E9,1.98
IAUX,1.6,5.44,E9,1.92
ICHR,70.01,7.44,E9,0.55
ICUI,131.64,4.08,E9,0.7
IESC,677.43,5.26,E9,0.01
IMVT,32.86,5.89,E9,0.99
INDI,4.87,8.68,E9,1.47
IOVA,3.96,8.18,E9,0.66
IPGP,115.16,5.73,E9,0.17
IPWR,7.3,20.8,E9,2.92
IRDM,47.81,6.0,E9,1.17
JBLU,5.15,5.37,E9,0.19
KLIC,103.34,5.64,E9,0.26
KRYS,298.1,4.25,E9,0.14
KTB,71.55,4.89,E9,1.27
LFS,2.6,14.29,E9,2.74
LFUS,463.46,4.44,E9,0.33
LGN,86.55,6.63,E9,1.27
LGND,229.78,4.02,E9,0.52
LINC,49.39,5.44,E9,2.9
LION,13.86,4.4,E9,0.37
LOAR,62.6,5.18,E9,0.01
LPG,41.31,4.25,E9,0.29
LPX,74.53,4.39,E9,1.15
LQDA,58.74,6.84,E9,1.74
LRCX,317.12,4.38,E9,2.4
LSCC,144.74,5.18,E9,1.9
LUNR,38.21,14.8,E9,1.0
MANE,101.51,7.07,E9,0.52
MBUU,28.01,5.66,E9,1.7
MEI,11.63,11.18,E9,2.96
MKSI,317.62,4.6,E9,0.38
MLAB,105.26,6.84,E9,2.6
MLTX,18.82,5.88,E9,2.38
MNKD,3.53,7.8,E9,1.4
MNPR,64.4,8.68,E9,1.8
MRAM,30.11,18.99,E9,1.89
MTVA,2.73,20.01,E9,0.07
MXL,86.23,12.48,E21,0.49
MYRG,449.85,4.93,E9,1.84
NEXT,8.28,5.58,E9,0.32
NPO,305.54,4.07,E9,0.24
NRIX,17.39,4.99,E9,1.0
NUTX,128.02,7.56,E9,1.68
NXPI,311.38,4.14,E9,1.27
OC,122.62,4.03,E9,1.42
OKLO,66.89,8.46,E9,0.39
ON,120.92,5.52,E9,1.9
ONON,39.63,4.24,E9,0.92
OSCR,22.97,6.52,E9,1.92
OXM,44.67,5.68,E9,2.22
PCT,12.23,7.78,E9,1.33
PII,67.75,4.13,E9,0.12
PL,46.46,10.29,E9,1.02
PLPC,376.25,5.83,E9,2.99
PLUG,3.94,9.9,E9,2.17
POET,13.89,16.99,E9,2.43
POWI,81.91,6.85,E9,2.71
POWL,288.12,6.74,E9,0.74
PRCT,27.86,6.56,E9,2.52
PRM,31.69,5.45,E9,0.53
PRMB,24.49,4.09,E9,1.92
PVH,93.39,4.36,E9,2.25
QCOM,228.99,8.52,E9,0.58
QNST,12.61,5.32,E9,2.56
QRVO,99.97,4.3,E9,1.41
QUCY,2.23,41.54,E21,1.7
QUIK,20.65,10.0,E9,0.57
RDW,20.68,14.21,E9,1.72
RIGL,29.86,6.1,E9,0.84
RILY,9.82,8.84,E9,0.35
RKLB,122.39,9.56,E21,0.63
RMBS,147.48,6.76,E9,2.82
RUN,15.58,6.59,E9,2.64
RVI,50.65,14.25,E9,2.38
RVTY,100.52,4.17,E9,1.55
RYZ,27.74,5.04,E9,1.74
S,17.81,5.23,E9,1.22
SG,9.57,9.29,E9,2.1
SGHC,13.01,4.39,E9,0.01
SIDU,4.44,16.38,E21,2.5
SIMO,268.05,7.58,E9,1.28
SKYT,38.4,4.4,E9,2.49
SM,32.67,4.3,E9,2.21
SMTC,149.58,8.04,E9,1.0
SNAL,0.88,17.86,E21,2.4
SNAP,5.86,5.44,E9,1.48
SOLS,83.78,4.86,E9,0.01
SPIR,20.56,11.23,E21,1.26
SPOT,507.76,4.58,E9,2.67
STM,69.02,4.27,E9,2.78
SVC,1.75,5.58,E9,0.61
SWKS,75.49,5.88,E9,1.34
SYNA,134.93,7.58,E9,0.71
TBLA,4.95,5.05,E9,0.63
TDUP,4.6,6.91,E9,1.82
TER,369.47,5.46,E9,0.62
TGLS,43.57,5.12,E9,2.82
TH,17.17,4.57,E9,0.72
TIGO,85.82,4.61,E9,1.78
TLN,377.2,4.78,E9,1.16
TREX,41.56,4.97,E9,2.53
TSEM,252.53,8.01,E21,0.33
TTI,10.36,4.18,E9,0.14
TTMI,172.44,7.59,E21,2.65
TVTX,45.04,5.11,E9,0.97
UCTT,84.7,7.16,E9,0.48
VECO,57.24,6.15,E9,1.51
VIST,76.02,4.29,E9,2.18
VSCO,54.3,6.08,E9,1.25
VUZI,4.24,12.52,E9,2.8
WEN,7.85,5.0,E9,2.43
WLDN,94.25,5.98,E9,2.6
WLTH,12.19,4.17,E9,2.16
WSC,25.18,5.08,E9,0.04
WTTR,18.38,4.22,E9,1.02
XMAX,8.56,4.4,E9,1.93
ZBRA,249.96,4.27,E9,0.75
ZS,155.71,6.03,E9,1.66
